name,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,target
ACP_positive_276,1.3609441061778955,0.6804720530889479,0.6804720530889479,0.0,0.0,0.0,0.0,0.6804720530889479,0.0,0.6804720530889479,0.0,1.3609441061778955,0.0,0.6804720530889479,0.0,0.6804720530889479,0.0,0.0,1.3609441061778955,0.0,0.1211359219344868,0.1005417519566305,0.0978502730199347,1
ACP_positive_277,0.0,0.0,0.0,0.7396106076162766,0.0,0.7396106076162766,0.7396106076162766,0.0,0.0,0.0,2.21883182284883,0.7396106076162766,0.0,0.7396106076162766,0.7396106076162766,0.7396106076162766,0.7396106076162766,0.7396106076162766,0.0,0.0,0.0870300783170544,0.1100126536012787,0.0633466604653901,1
ACP_positive_278,6.161408124508116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.161408124508116,0.0,0.0,0.0,0.0,0.0,2.053802708169372,0.0,0.0,0.0997581722608269,0.1430992546670983,0.0725416703489508,1
ACP_positive_279,0.5935903757253662,3.5615422543521973,0.0,1.1871807514507324,0.0,0.0,0.0,0.0,0.0,0.0,3.5615422543521973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101879543107878,0.200310273844975,0.1042198073217806,1
ACP_positive_280,2.808110931150862,2.808110931150862,0.0,0.0,4.212166396726293,0.0,0.7020277327877155,2.1060831983631467,0.0,0.7020277327877155,0.7020277327877155,0.0,0.0,2.1060831983631467,0.7020277327877155,0.0,0.7020277327877155,0.7020277327877155,2.1060831983631467,0.7020277327877155,0.0856986388794974,0.0971365687107518,0.1151370596220352,1
ACP_positive_281,0.0,1.9275143742966452,0.0,0.6425047914322151,0.0,0.6425047914322151,0.0,0.0,0.0,1.28500958286443,0.6425047914322151,1.28500958286443,0.0,1.28500958286443,0.0,0.0,0.0,0.0,0.0,0.6425047914322151,0.1199267358125286,0.1585632500012989,0.0790052227539572,1
ACP_positive_282,2.18400880779203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18400880779203,2.18400880779203,0.0,0.7280029359306767,0.0,0.0,0.0,0.0,0.0,0.0,0.1028834577279017,0.1176228799403215,0.0514907264011,1
ACP_positive_283,4.1071218527566655,0.0,0.0,0.0,0.0,0.0,0.8214243705513331,1.6428487411026662,1.6428487411026662,0.8214243705513331,1.6428487411026662,0.8214243705513331,0.0,1.6428487411026662,0.8214243705513331,0.0,0.0,0.0,0.0,3.2856974822053324,0.0589430731088637,0.0729682169212794,0.0466643394185236,1
ACP_positive_284,0.7825566106358444,0.0,0.0,0.7825566106358444,0.0,0.0,0.0,2.347669831907533,0.0,1.5651132212716887,1.5651132212716887,1.5651132212716887,0.0,0.7825566106358444,0.0,0.7825566106358444,0.0,0.0,0.0,2.347669831907533,0.0650125679534926,0.102125088616415,0.050305732794248,1
ACP_positive_285,2.851140625767137,0.0,0.0,0.0,5.702281251534274,0.0,0.0,3.801520834356183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65266146012332,0.0,0.0,0.0,0.0182744821294806,0.0173221213583834,0.0140231879230903,1
ACP_positive_286,3.0244189869545868,0.0,3.0244189869545868,0.7561047467386467,0.0,1.5122094934772934,0.7561047467386467,0.7561047467386467,0.0,1.5122094934772934,3.0244189869545868,2.26831424021594,0.0,0.0,0.0,0.0,0.0,0.7561047467386467,0.0,0.7561047467386467,0.0693123502729507,0.1098333266629705,0.0647495763254322,1
ACP_positive_287,1.5644092210510083,5.475432273678529,0.0,1.5644092210510083,0.7822046105255042,0.7822046105255042,0.7822046105255042,0.7822046105255042,0.0,0.0,0.7822046105255042,1.5644092210510083,0.7822046105255042,1.5644092210510083,0.0,1.5644092210510083,0.7822046105255042,0.7822046105255042,0.7822046105255042,0.0,0.0691814636761165,0.069878652719609,0.0787352730787703,1
ACP_positive_288,2.786912540463891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090184405347918,3.483640675579864,0.0,0.6967281351159728,0.0,0.0,0.0,0.0,0.0,0.0,0.0879255144236257,0.1402768587499053,0.0750694917104962,1
ACP_positive_289,0.8095790319348946,1.619158063869789,0.0,0.8095790319348946,3.238316127739578,0.8095790319348946,0.0,4.857474191609367,0.8095790319348946,2.428737095804684,1.619158063869789,2.428737095804684,0.0,0.8095790319348946,3.238316127739578,0.8095790319348946,2.428737095804684,0.0,0.8095790319348946,1.619158063869789,0.0561279672676213,0.0730772323012125,0.0612157684962716,1
ACP_positive_290,4.636478451339076,1.545492817113025,1.545492817113025,0.7727464085565126,0.0,1.545492817113025,0.7727464085565126,1.545492817113025,0.0,0.7727464085565126,0.0,0.0,0.0,0.7727464085565126,0.7727464085565126,1.545492817113025,3.09098563422605,0.7727464085565126,0.0,3.09098563422605,0.0853820371242472,0.0743961806216079,0.0674753736976322,1
ACP_positive_291,0.0,0.6780027491126445,0.0,0.0,0.0,0.0,0.0,1.356005498225289,0.6780027491126445,1.356005498225289,1.356005498225289,1.356005498225289,0.6780027491126445,0.0,0.0,0.0,0.0,0.6780027491126445,0.0,0.0,0.0912308390565553,0.1379366943508125,0.0928297174799876,1
ACP_positive_292,3.045075676994996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7612689192487488,0.7612689192487488,1.5225378384974977,5.328882434741241,0.0,1.5225378384974977,0.0,3.045075676994996,2.2838067577462464,0.7612689192487488,0.0,0.7612689192487488,0.0874595090400312,0.0985726073204789,0.0526989643907409,1
ACP_positive_293,5.346792252232687,1.527654929209339,2.2914823938140088,0.7638274646046695,0.0,0.0,0.0,2.2914823938140088,0.0,3.819137323023348,1.527654929209339,6.874447181442026,0.0,1.527654929209339,1.527654929209339,0.7638274646046695,1.527654929209339,0.0,0.0,2.2914823938140088,0.0906343543677766,0.0870834101448805,0.0584547708826731,1
ACP_positive_294,0.0,1.4261512111221588,0.7130756055610794,0.0,0.0,1.4261512111221588,0.0,2.139226816683238,0.0,0.0,6.417680450049715,4.278453633366476,0.0,0.0,2.139226816683238,0.0,0.0,0.7130756055610794,2.139226816683238,1.4261512111221588,0.1000946523973195,0.1073004360334438,0.0795293060081571,1
ACP_positive_295,1.63334761138581,0.0,0.0,0.8166738056929049,0.0,0.0,0.0,3.26669522277162,0.0,1.63334761138581,3.26669522277162,2.4500214170787147,0.8166738056929049,0.0,1.63334761138581,2.4500214170787147,0.8166738056929049,0.0,0.0,1.63334761138581,0.0631386944633717,0.0658391717004709,0.0543483281432524,1
ACP_positive_296,2.974662298900495,0.0,0.7436655747251237,0.7436655747251237,0.0,0.7436655747251237,0.0,2.974662298900495,2.2309967241753714,2.974662298900495,0.0,2.2309967241753714,0.0,2.2309967241753714,0.0,0.7436655747251237,0.0,0.7436655747251237,0.0,0.0,0.0870832080950789,0.1022479404277394,0.0670032767520579,1
ACP_positive_297,0.7210632555981543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7210632555981543,0.7210632555981543,2.163189766794463,5.04744278918708,0.0,1.4421265111963086,0.7210632555981543,0.0,0.0,0.7210632555981543,0.0,0.0,0.103311484565168,0.1169412791283307,0.0586839807083469,1
ACP_positive_298,2.5097051808800384,0.0,3.346273574506718,0.8365683936266795,5.855978755386756,3.346273574506718,0.0,5.855978755386756,0.0,0.8365683936266795,0.0,0.0,0.0,0.0,1.673136787253359,3.346273574506718,2.5097051808800384,1.673136787253359,1.673136787253359,0.0,0.0537747482876408,0.0544782602086934,0.0551785978769862,1
ACP_positive_299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292025537146809,0.7292025537146809,0.7292025537146809,2.1876076611440425,2.1876076611440425,0.7292025537146809,0.0,0.0,0.0,0.7292025537146809,0.7292025537146809,0.0,0.0,0.0867245270223005,0.1183954295767511,0.0656774896862674,1
ACP_positive_300,0.0,0.7265104962915804,0.0,0.7265104962915804,0.0,0.0,0.7265104962915804,0.7265104962915804,0.0,0.0,1.4530209925831608,2.179531488874741,0.0,1.4530209925831608,0.0,0.7265104962915804,0.0,0.0,0.0,0.0,0.0720907545737433,0.119089188507247,0.0823095606274292,1
ACP_positive_301,2.3580943602889657,1.5720629068593104,3.1441258137186208,1.5720629068593104,6.2882516274372415,0.7860314534296552,0.0,3.930157267148276,0.7860314534296552,0.7860314534296552,2.3580943602889657,3.1441258137186208,0.0,0.7860314534296552,0.7860314534296552,1.5720629068593104,2.3580943602889657,0.7860314534296552,0.7860314534296552,0.0,0.0769415729385501,0.0665087212369612,0.0705182523948333,1
ACP_positive_302,0.0,0.8078881903183508,0.0,0.0,1.6157763806367016,0.0,0.0,0.0,0.0,1.6157763806367016,0.0,0.0,0.8078881903183508,0.8078881903183508,1.6157763806367016,0.0,0.8078881903183508,0.0,0.8078881903183508,0.0,0.0666137090527243,0.0783800939633538,0.0471180066655709,1
ACP_positive_303,3.58232290796492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58232290796492,4.298787489557904,0.0,0.7164645815929841,0.0,0.0,0.0,0.0,0.0,0.0,0.0922243011339867,0.1289462655901302,0.0623648516828989,1
ACP_positive_304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6223872167282103,0.0,2.433580825092316,3.244774433456421,0.8111936083641053,0.0,0.8111936083641053,0.8111936083641053,0.0,0.8111936083641053,0.0,0.0,0.0,0.055448869347095,0.0764490798528485,0.0569084424359511,1
ACP_positive_305,1.4678282907539326,0.0,0.0,0.0,0.0,0.0,0.0,0.7339141453769663,0.0,1.4678282907539326,1.4678282907539326,3.669570726884832,0.0,0.7339141453769663,0.0,0.0,0.0,0.0,0.0,2.201742436130899,0.0829273245621915,0.1296929744653401,0.0534655555955021,1
ACP_positive_306,0.6947390063869713,2.084217019160913,0.0,0.0,0.0,0.0,0.0,2.778956025547885,2.084217019160913,2.778956025547885,0.6947390063869713,0.0,0.0,2.084217019160913,0.0,0.6947390063869713,0.6947390063869713,0.0,0.0,0.6947390063869713,0.0953896162972201,0.1230480975601719,0.0868232797556366,1
ACP_positive_307,3.771721672216628,1.8858608361083136,0.0,0.0,0.0,0.0,0.0,0.6286202787027713,0.0,0.0,0.6286202787027713,1.8858608361083136,0.6286202787027713,0.0,0.6286202787027713,0.0,0.0,1.2572405574055423,0.0,0.0,0.1142897899855478,0.1488869259187779,0.1082030053929028,1
ACP_positive_308,3.597373909815636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597373909815636,5.755798255705018,0.0,0.7194747819631272,0.0,0.0,0.0,0.0,0.0,0.0,0.0914661763755636,0.1233574653241218,0.0657015763371873,1
ACP_positive_309,1.9858603571676616,1.9858603571676616,0.0,0.6619534523892207,0.0,0.0,0.0,0.0,0.0,0.6619534523892207,0.0,0.0,0.0,0.0,0.6619534523892207,0.0,0.0,0.0,0.0,1.3239069047784413,0.0920666842955906,0.1587441430911222,0.0872357202240664,1
ACP_positive_310,1.7461276647161703,0.0,0.0,0.0,0.0,0.8730638323580853,0.8730638323580853,1.7461276647161703,2.619191497074256,0.8730638323580853,4.365319161790426,0.0,0.0,0.0,1.7461276647161703,1.7461276647161703,0.0,0.0,0.0,5.238382994148512,0.0387730686061201,0.0558299967215203,0.0323331023142743,1
ACP_positive_311,0.7057141089583902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7057141089583902,0.7057141089583902,1.4114282179167803,4.234284653750342,0.0,1.4114282179167803,0.7057141089583902,0.0,0.0,0.7057141089583902,0.0,0.0,0.1079080264967036,0.117919046386609,0.0684588181582971,1
ACP_positive_312,3.8400828618203473,0.7680165723640694,3.0720662894562776,1.5360331447281388,4.608099434184417,0.0,0.0,3.0720662894562776,1.5360331447281388,0.7680165723640694,1.5360331447281388,3.0720662894562776,0.0,0.7680165723640694,0.0,0.7680165723640694,1.5360331447281388,1.5360331447281388,0.7680165723640694,1.5360331447281388,0.076533375317174,0.0780857006839638,0.0773643516347926,1
ACP_positive_313,4.372024692546794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100695474637925,6.55803703882019,0.0,0.7286707820911322,0.0,0.0,0.0,0.0,0.0,0.0,0.0862716703762521,0.1220468596708588,0.0630106878617568,1
ACP_positive_314,4.72880971072013,0.0,0.0,0.0,2.837285826432078,0.0,0.0,4.72880971072013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.783047768576104,0.0,0.0,0.0,0.0188821485571208,0.0141503493189112,0.0212055599799417,1
ACP_positive_315,1.5333507663376629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333507663376629,0.0,0.0,0.0,0.0,0.0,0.0,0.7666753831688314,0.0,0.0,0.0795039429153622,0.0283952679048394,0.1254254060109669,1
ACP_positive_316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074025457271892,0.7074025457271892,0.7074025457271892,2.1222076371815675,2.8296101829087568,0.7074025457271892,0.0,0.0,0.0,0.0,0.7074025457271892,0.0,0.0,0.1056419876022887,0.1399078914580294,0.0470475752124928,1
ACP_positive_317,2.9051267847655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6314084809568743,3.6314084809568743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726281696191375,0.0767990511158177,0.1260033472345574,0.0709159054582498,1
ACP_positive_318,0.0,0.7691045238260755,0.0,0.0,0.0,0.0,0.0,1.538209047652151,0.0,1.538209047652151,3.076418095304302,0.0,0.0,0.7691045238260755,0.7691045238260755,0.7691045238260755,0.0,0.0,0.0,0.7691045238260755,0.0725747186368305,0.0931784917043163,0.0651422658327777,1
ACP_positive_319,2.155926203912069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8745682718827585,2.8745682718827585,0.0,0.0,0.0,0.0,0.0,0.7186420679706896,0.0,0.0,0.0977188725107651,0.0868457419326445,0.0967933175859006,1
ACP_positive_320,3.4136348535607617,4.096361824272914,0.0,0.0,5.461815765697219,0.0,0.0,2.730907882848609,0.0,0.0,0.0,2.730907882848609,0.0,1.3654539414243048,0.0,2.048180912136457,0.0,0.6827269707121524,0.6827269707121524,0.0,0.1182218612153962,0.0876408997019826,0.1114102683704687,1
ACP_positive_321,0.8224376205891422,0.8224376205891422,0.8224376205891422,0.8224376205891422,4.934625723534853,0.0,0.8224376205891422,1.6448752411782843,0.0,2.4673128617674265,0.8224376205891422,1.6448752411782843,0.0,0.8224376205891422,1.6448752411782843,3.2897504823565686,0.8224376205891422,0.0,0.8224376205891422,1.6448752411782843,0.0591542456120403,0.0509573015257157,0.0674508322731018,1
ACP_positive_322,0.6644662776396013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644662776396013,3.3223313881980063,0.0,0.6644662776396013,0.0,0.0,0.0,0.6644662776396013,0.0,0.0,0.1138508344997822,0.1403202479964831,0.0813626398641332,1
ACP_positive_323,4.113068027246725,0.0,0.0,0.8226136054493449,0.8226136054493449,0.0,0.8226136054493449,0.0,0.0,0.0,2.4678408163480348,0.0,0.0,0.0,0.0,1.6452272108986898,0.8226136054493449,1.6452272108986898,0.0,1.6452272108986898,0.0779609048270161,0.0665907673409134,0.0328347223827255,1
ACP_positive_324,2.50429115331115,0.0,0.8347637177703832,0.0,1.6695274355407663,0.0,0.0,0.8347637177703832,0.0,2.50429115331115,4.173818588851916,1.6695274355407663,0.0,1.6695274355407663,1.6695274355407663,0.8347637177703832,0.8347637177703832,0.0,0.8347637177703832,0.0,0.0568609935143549,0.0567438578958241,0.0516314308194376,1
ACP_positive_325,0.8896093170403038,0.0,0.0,0.0,0.0,0.8896093170403038,0.0,2.668827951120911,0.0,0.0,2.668827951120911,0.0,0.0,0.0,0.8896093170403038,0.8896093170403038,0.8896093170403038,0.0,0.0,0.0,0.0341138374839346,0.0376321483787029,0.0386446970970586,1
ACP_positive_326,0.0,2.225389878384221,0.7417966261280737,0.7417966261280737,3.708983130640368,0.7417966261280737,0.0,3.708983130640368,0.7417966261280737,2.967186504512295,0.7417966261280737,2.225389878384221,0.0,0.7417966261280737,1.4835932522561477,0.7417966261280737,1.4835932522561477,0.0,1.4835932522561477,0.7417966261280737,0.0805391293700244,0.0842791836647185,0.0933850608371832,1
ACP_positive_327,1.4985499016336188,8.242024458984904,0.7492749508168094,2.247824852450428,0.0,0.7492749508168094,0.7492749508168094,1.4985499016336188,0.7492749508168094,2.247824852450428,0.7492749508168094,0.0,0.7492749508168094,0.0,0.0,0.7492749508168094,0.0,0.0,0.0,0.7492749508168094,0.0740662492375035,0.1072674978487475,0.0693913020969396,1
ACP_positive_328,1.5781863759241015,0.0,0.0,0.0,0.0,0.0,0.0,0.7890931879620509,0.7890931879620509,0.0,3.9454659398102554,0.7890931879620509,0.0,1.5781863759241015,0.0,0.7890931879620509,0.0,0.0,0.0,0.0,0.0567438315571457,0.0876587653755058,0.0665042151052975,1
ACP_positive_329,3.5251060679777035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.230127281573244,7.755233349550948,0.0,0.7050212135955407,0.0,0.0,0.0,0.0,0.0,0.0,0.0929586129925806,0.1409059249893661,0.0611142484225125,1
ACP_positive_330,0.7031926886271921,0.0,0.0,0.0,0.0,0.0,0.0,1.4063853772543842,0.7031926886271921,1.4063853772543842,1.4063853772543842,4.9223488203903445,0.0,2.109578065881576,0.0,0.7031926886271921,0.0,0.7031926886271921,0.0,0.0,0.1055888243878621,0.1106193625985636,0.080599124386382,1
ACP_positive_331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614642814620044,0.7614642814620044,4.568785688772026,5.33024997023403,0.0,1.5229285629240088,0.0,3.0458571258480176,2.284392844386013,0.7614642814620044,0.0,0.7614642814620044,0.0861247331155729,0.100571593881282,0.0518393915411407,1
ACP_positive_332,0.0,2.2483903678179757,1.49892691187865,1.49892691187865,0.0,0.0,0.0,1.49892691187865,0.0,1.49892691187865,2.9978538237573003,1.49892691187865,0.7494634559393251,1.49892691187865,5.246244191575276,0.0,0.7494634559393251,0.0,2.2483903678179757,0.7494634559393251,0.094032280522633,0.0663562888857548,0.0901479746522871,1
ACP_positive_333,2.773997257304498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080497942978373,2.773997257304498,0.0,1.386998628652249,0.0,0.0,0.0,0.0,0.0,0.0,0.0952791732788577,0.1260710831917849,0.0851504292032327,1
ACP_positive_334,0.0,0.8355075416016072,1.6710150832032145,0.8355075416016072,5.013045249609643,0.0,0.8355075416016072,4.177537708008036,0.0,0.0,0.0,0.0,0.0,0.8355075416016072,3.342030166406429,1.6710150832032145,2.5065226248048216,0.8355075416016072,0.0,2.5065226248048216,0.0528722259796195,0.0523520201971631,0.05926821222161,1
ACP_positive_335,1.513109979727777,2.2696649695916653,0.0,0.7565549898638885,0.0,0.0,0.0,1.513109979727777,1.513109979727777,3.026219959455554,2.2696649695916653,0.7565549898638885,0.0,0.7565549898638885,0.0,0.7565549898638885,0.0,0.0,0.0,0.0,0.0649310580609468,0.0989659951027726,0.0795479569723921,1
ACP_positive_336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7064884765315114,0.7064884765315114,1.4129769530630227,3.532442382657557,0.0,1.4129769530630227,0.7064884765315114,0.0,0.0,0.7064884765315114,0.0,0.0,0.1173397468855322,0.1223195907029542,0.0538521858800021,1
ACP_positive_337,3.11010636416888,1.866063818501328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622021272833776,1.866063818501328,0.622021272833776,0.622021272833776,0.622021272833776,0.0,0.0,1.866063818501328,0.0,0.0,0.1197704102718379,0.1207262530478941,0.1374820638464919,1
ACP_positive_338,0.0,0.0,0.694626737417834,0.0,0.0,0.0,0.0,0.694626737417834,0.0,2.083880212253502,0.694626737417834,3.47313368708917,0.0,0.0,0.0,0.0,0.0,0.694626737417834,0.0,2.083880212253502,0.1066953694446581,0.1297825523062392,0.0688953408312686,1
ACP_positive_339,0.8290362895239914,0.0,0.0,0.0,0.0,0.0,0.0,0.8290362895239914,0.0,0.8290362895239914,4.145181447619957,0.8290362895239914,0.0,0.8290362895239914,0.8290362895239914,0.8290362895239914,0.0,0.0,0.0,0.8290362895239914,0.0501428855633619,0.0718264083253323,0.0489944165873144,1
ACP_positive_340,0.7187310624285062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7187310624285062,0.7187310624285062,2.1561931872855187,4.312386374571037,0.0,2.1561931872855187,0.7187310624285062,0.0,0.0,0.7187310624285062,0.0,0.0,0.102414462926338,0.1047471116508274,0.0741073629943282,1
ACP_positive_341,1.4977997898166318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7488998949083159,0.7488998949083159,0.0,0.7488998949083159,0.0,0.0,0.0,0.0,0.0,0.0,0.1127080295190622,0.1294605993354163,0.0089314762372056,1
ACP_positive_342,0.0,0.0,0.889834790302441,0.0,0.0,0.0,0.0,0.889834790302441,0.0,0.889834790302441,4.449173951512205,0.0,0.0,0.889834790302441,0.889834790302441,0.889834790302441,0.889834790302441,0.0,0.0,0.889834790302441,0.0293833091416297,0.0516876611938036,0.0290942393621256,1
ACP_positive_343,1.492699663783176,0.0,1.492699663783176,0.746349831891588,0.0,0.746349831891588,0.0,0.746349831891588,0.746349831891588,0.0,2.239049495674764,1.492699663783176,0.746349831891588,0.746349831891588,0.0,1.492699663783176,0.0,5.970798655132704,0.746349831891588,0.746349831891588,0.0769457409469731,0.0977346631914175,0.0789697639700213,1
ACP_positive_344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.963058355414482,3.5450416824389155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179695933157636,0.0648832763236699,0.1081387938727833,1
ACP_positive_345,1.565321353211263,0.0,2.3479820298168947,0.7826606766056317,3.130642706422526,0.0,0.7826606766056317,1.565321353211263,0.7826606766056317,0.0,1.565321353211263,0.7826606766056317,0.7826606766056317,0.7826606766056317,0.0,2.3479820298168947,3.130642706422526,2.3479820298168947,0.7826606766056317,0.0,0.0700657709679996,0.0797964475125508,0.0674771049138178,1
ACP_positive_346,0.7117088175796424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7117088175796424,0.7117088175796424,2.1351264527389278,4.981961723057497,0.0,2.1351264527389278,0.7117088175796424,0.0,0.0,0.7117088175796424,0.0,0.0,0.1075334009776682,0.1204932005425331,0.0602645809001562,1
ACP_positive_347,0.0,0.701021429724248,0.0,0.0,0.0,0.0,0.0,1.402042859448496,0.701021429724248,1.402042859448496,1.402042859448496,1.402042859448496,0.0,0.0,0.0,0.701021429724248,0.0,0.701021429724248,0.0,0.0,0.1185571572874731,0.1248273220854603,0.0555940909028186,1
ACP_positive_348,1.4421967600548575,5.76878704021943,1.4421967600548575,1.4421967600548575,4.326590280164572,0.7210983800274288,2.163295140082286,2.163295140082286,0.0,1.4421967600548575,2.884393520109715,2.884393520109715,0.0,0.7210983800274288,1.4421967600548575,1.4421967600548575,2.163295140082286,0.7210983800274288,2.163295140082286,0.0,0.1066616162836807,0.083645248970943,0.0885947547179474,1
ACP_positive_349,2.1162912430212697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1162912430212697,3.527152071702116,0.0,0.7054304143404232,0.0,0.0,0.0,0.0,0.0,0.0,0.0962391479066543,0.1431828559780904,0.055147581774832,1
ACP_positive_350,2.368788256626742,0.0,0.0,0.0,1.5791921710844947,0.0,0.0,0.7895960855422474,0.0,0.7895960855422474,2.368788256626742,3.158384342168989,0.0,2.368788256626742,0.7895960855422474,1.5791921710844947,0.7895960855422474,0.0,0.0,2.368788256626742,0.0555054954948797,0.085697444750282,0.0692009742125908,1
ACP_positive_351,2.141768544695959,0.0,0.0,0.0,0.0,0.0,0.0,0.7139228482319864,0.0,0.0,2.855691392927945,2.855691392927945,0.0,0.7139228482319864,0.0,0.0,0.0,0.0,0.0,0.0,0.092655113933283,0.1250430329089211,0.0683790049258094,1
ACP_positive_352,0.7629962534655473,0.0,0.0,0.7629962534655473,0.0,0.0,0.0,0.7629962534655473,0.7629962534655473,3.0519850138621893,0.0,1.525992506931095,0.0,0.7629962534655473,0.0,1.525992506931095,0.0,0.0,0.0,1.525992506931095,0.0723048840528955,0.098844686638193,0.065854175843364,1
ACP_positive_353,0.7070888121962592,0.0,0.0,0.0,0.0,0.0,0.0,0.7070888121962592,0.0,0.0,2.8283552487850367,2.8283552487850367,0.7070888121962592,0.7070888121962592,0.0,0.0,0.0,0.0,0.0,0.7070888121962592,0.0980437806006827,0.1141220827376383,0.0807453244654198,1
ACP_positive_354,1.5869771694746442,2.3804657542119663,2.3804657542119663,0.7934885847373221,4.7609315084239325,0.7934885847373221,0.0,3.9674429236866096,0.0,2.3804657542119663,0.7934885847373221,2.3804657542119663,0.0,0.7934885847373221,2.3804657542119663,5.554420093161254,3.1739543389492884,0.0,1.5869771694746442,0.7934885847373221,0.0620377500784012,0.0785101203904084,0.0659635447938681,1
ACP_positive_355,0.0,0.7102723089394705,0.0,0.0,0.0,0.0,0.0,1.420544617878941,0.7102723089394705,1.420544617878941,1.420544617878941,0.7102723089394705,0.7102723089394705,0.0,0.0,0.7102723089394705,0.0,0.7102723089394705,0.0,0.0,0.0963690185055247,0.1237749467137428,0.0695837258412619,1
ACP_positive_356,0.711429042971331,0.0,0.0,0.0,0.0,0.0,0.0,1.422858085942662,0.711429042971331,0.711429042971331,1.422858085942662,4.980003300799318,0.0,2.1342871289139933,0.711429042971331,0.711429042971331,0.0,0.711429042971331,0.0,0.0,0.1027811431805863,0.1077378815486734,0.0780519322994092,1
ACP_positive_357,3.683934798488723,0.0,0.7367869596977447,0.0,0.0,0.0,0.7367869596977447,1.473573919395489,0.7367869596977447,1.473573919395489,0.7367869596977447,2.947147838790978,0.7367869596977447,2.210360879093234,0.0,0.7367869596977447,0.0,0.0,0.0,0.7367869596977447,0.0828902001539656,0.1040296313925046,0.0762932087557851,1
ACP_positive_358,1.453837622388811,0.7269188111944055,0.0,0.0,1.453837622388811,0.0,0.0,1.453837622388811,0.0,0.7269188111944055,0.7269188111944055,2.907675244777622,0.0,0.7269188111944055,2.1807564335832166,0.7269188111944055,0.7269188111944055,0.7269188111944055,0.0,0.0,0.0728007898830907,0.1028330085798692,0.0974473903426343,1
ACP_positive_359,3.156014319276443,0.0,0.7890035798191107,0.0,1.5780071596382217,0.0,0.7890035798191107,1.5780071596382217,0.0,1.5780071596382217,3.9450178990955536,4.734021478914665,0.7890035798191107,0.0,0.0,0.7890035798191107,1.5780071596382217,0.0,0.0,0.0,0.0759097495368629,0.0843374330492374,0.0507492375947889,1
ACP_positive_360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520730150176439,5.7962045779346125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828791258298229,0.1215560512170736,0.0710392507112768,1
ACP_positive_361,2.8538546736783523,2.8538546736783523,0.0,0.0,4.2807820105175285,0.7134636684195881,0.7134636684195881,2.140391005258764,0.0,2.140391005258764,0.7134636684195881,0.0,0.0,0.7134636684195881,0.7134636684195881,0.0,0.7134636684195881,0.7134636684195881,2.140391005258764,0.0,0.0845835652400893,0.0897752962176521,0.1121774701226704,1
