name,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,target
ACP_positive_302,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0,0.4545454545454545,1
ACP_positive_303,0.5882352941176471,0.0588235294117647,0.3529411764705882,0.0,0.0,1
ACP_positive_304,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,1
ACP_positive_305,0.625,0.0625,0.3125,0.0,0.0,1
ACP_positive_306,0.5,0.1363636363636363,0.2727272727272727,0.0,0.0909090909090909,1
ACP_positive_307,0.5,0.1111111111111111,0.3333333333333333,0.0,0.0555555555555555,1
ACP_positive_308,0.5263157894736842,0.0526315789473684,0.4210526315789473,0.0,0.0,1
ACP_positive_309,0.5454545454545454,0.0,0.2727272727272727,0.0909090909090909,0.0909090909090909,1
ACP_positive_310,0.64,0.0,0.12,0.04,0.2,1
ACP_positive_311,0.2666666666666666,0.2,0.4666666666666667,0.0,0.0666666666666666,1
ACP_positive_312,0.35,0.1,0.175,0.05,0.325,1
ACP_positive_313,0.5652173913043478,0.0434782608695652,0.391304347826087,0.0,0.0,1
ACP_positive_314,0.5882352941176471,0.0,0.0,0.0,0.4117647058823529,1
ACP_positive_315,0.8,0.2,0.0,0.0,0.0,1
ACP_positive_316,0.5,0.0833333333333333,0.4166666666666667,0.0,0.0,1
ACP_positive_317,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1
ACP_positive_318,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,1
ACP_positive_319,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.0,0.0,1
ACP_positive_320,0.2647058823529412,0.1176470588235294,0.2941176470588235,0.0,0.3235294117647059,1
ACP_positive_321,0.3,0.0666666666666666,0.1,0.0666666666666666,0.4666666666666667,1
ACP_positive_322,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,0.0,1
ACP_positive_323,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,1
ACP_positive_324,0.5,0.125,0.0833333333333333,0.0,0.2916666666666667,1
ACP_positive_325,0.6363636363636364,0.0,0.0,0.0,0.3636363636363636,1
ACP_positive_326,0.3235294117647059,0.088235294117647,0.2058823529411764,0.0294117647058823,0.3529411764705882,1
ACP_positive_327,0.3448275862068966,0.0,0.4137931034482758,0.1379310344827586,0.1034482758620689,1
ACP_positive_328,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,1
ACP_positive_329,0.4782608695652174,0.0434782608695652,0.4782608695652174,0.0,0.0,1
ACP_positive_330,0.35,0.2,0.4,0.0,0.05,1
ACP_positive_331,0.3076923076923077,0.1153846153846153,0.3076923076923077,0.0,0.2692307692307692,1
ACP_positive_332,0.3125,0.15625,0.15625,0.0625,0.3125,1
ACP_positive_333,0.5384615384615384,0.1538461538461538,0.3076923076923077,0.0,0.0,1
ACP_positive_334,0.2666666666666666,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.5666666666666667,1
ACP_positive_335,0.55,0.05,0.3,0.05,0.05,1
ACP_positive_336,0.2307692307692307,0.2307692307692307,0.4615384615384615,0.0,0.0769230769230769,1
ACP_positive_337,0.3888888888888889,0.2222222222222222,0.3333333333333333,0.0,0.0555555555555555,1
ACP_positive_338,0.5333333333333333,0.0666666666666666,0.3333333333333333,0.0,0.0666666666666666,1
ACP_positive_339,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,1
ACP_positive_340,0.2941176470588235,0.2352941176470588,0.4117647058823529,0.0,0.0588235294117647,1
ACP_positive_341,0.6,0.2,0.2,0.0,0.0,1
ACP_positive_342,0.6153846153846154,0.0769230769230769,0.0,0.0,0.3076923076923077,1
ACP_positive_343,0.2962962962962963,0.3703703703703703,0.1111111111111111,0.037037037037037,0.1851851851851851,1
ACP_positive_344,0.5833333333333334,0.0,0.4166666666666667,0.0,0.0,1
ACP_positive_345,0.2333333333333333,0.1666666666666666,0.0666666666666666,0.0666666666666666,0.4666666666666667,1
ACP_positive_346,0.2777777777777778,0.2222222222222222,0.4444444444444444,0.0,0.0555555555555555,1
ACP_positive_347,0.5,0.0833333333333333,0.3333333333333333,0.0,0.0833333333333333,1
ACP_positive_348,0.2244897959183673,0.1020408163265306,0.2448979591836734,0.1020408163265306,0.3265306122448979,1
ACP_positive_349,0.5,0.0833333333333333,0.4166666666666667,0.0,0.0,1
ACP_positive_350,0.4583333333333333,0.125,0.1666666666666666,0.0,0.25,1
ACP_positive_351,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_352,0.5333333333333333,0.0666666666666666,0.2,0.0666666666666666,0.1333333333333333,1
ACP_positive_353,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_354,0.2608695652173913,0.0652173913043478,0.1304347826086956,0.0217391304347826,0.5217391304347826,1
ACP_positive_355,0.5833333333333334,0.0833333333333333,0.25,0.0,0.0833333333333333,1
ACP_positive_356,0.3,0.2,0.4,0.0,0.1,1
ACP_positive_357,0.5217391304347826,0.1304347826086956,0.217391304347826,0.0434782608695652,0.0869565217391304,1
ACP_positive_358,0.3,0.1,0.25,0.0,0.35,1
ACP_positive_359,0.5185185185185185,0.0,0.2222222222222222,0.037037037037037,0.2222222222222222,1
ACP_positive_360,0.5294117647058824,0.0,0.4705882352941176,0.0,0.0,1
ACP_positive_361,0.3666666666666666,0.1666666666666666,0.1333333333333333,0.0333333333333333,0.3,1
ACP_positive_362,0.3103448275862069,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.5862068965517241,1
ACP_positive_363,0.5,0.0625,0.3125,0.125,0.0,1
ACP_positive_364,0.0,0.0,0.0,0.4,0.6,1
ACP_positive_365,0.4,0.0,0.0,0.0,0.6,1
ACP_positive_366,0.75,0.0,0.25,0.0,0.0,1
ACP_positive_367,0.3888888888888889,0.1666666666666666,0.3888888888888889,0.0,0.0555555555555555,1
ACP_positive_368,0.2702702702702703,0.081081081081081,0.1891891891891892,0.054054054054054,0.4054054054054054,1
ACP_positive_369,0.4,0.15,0.05,0.05,0.35,1
ACP_positive_370,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_371,0.4166666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.3333333333333333,1
ACP_positive_372,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.0,0.0,1
ACP_positive_373,0.5384615384615384,0.0769230769230769,0.3846153846153846,0.0,0.0,1
ACP_positive_374,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,1
ACP_positive_375,0.25,0.0,0.375,0.0,0.375,1
ACP_positive_376,0.6842105263157895,0.0,0.3157894736842105,0.0,0.0,1
ACP_positive_377,0.425,0.075,0.15,0.025,0.325,1
ACP_positive_378,0.3448275862068966,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.5517241379310345,1
ACP_positive_379,0.3214285714285714,0.1071428571428571,0.0714285714285714,0.0714285714285714,0.4285714285714285,1
ACP_positive_380,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,1
ACP_positive_381,0.6,0.1,0.3,0.0,0.0,1
ACP_positive_382,0.6470588235294118,0.0,0.3529411764705882,0.0,0.0,1
ACP_positive_383,0.7058823529411765,0.0588235294117647,0.1176470588235294,0.0,0.1176470588235294,1
ACP_positive_384,0.3076923076923077,0.1153846153846153,0.3076923076923077,0.0,0.2692307692307692,1
ACP_positive_385,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1
ACP_positive_386,0.2702702702702703,0.1891891891891892,0.1351351351351351,0.027027027027027,0.3783783783783784,1
ACP_positive_387,0.2352941176470588,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.3529411764705882,1
ACP_positive_388,0.6,0.0,0.4,0.0,0.0,1
ACP_positive_389,0.5416666666666666,0.125,0.3333333333333333,0.0,0.0,1
ACP_positive_390,0.1666666666666666,0.25,0.4166666666666667,0.0,0.1666666666666666,1
ACP_positive_391,0.2333333333333333,0.1,0.1,0.1333333333333333,0.4333333333333333,1
ACP_positive_392,0.46875,0.125,0.28125,0.0,0.125,1
ACP_positive_393,0.5,0.0833333333333333,0.3333333333333333,0.0,0.0833333333333333,1
ACP_positive_394,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.0,0.2307692307692307,1
ACP_positive_395,0.3103448275862069,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.5862068965517241,1
ACP_positive_396,0.625,0.0625,0.1875,0.0625,0.0625,1
ACP_positive_397,0.4666666666666667,0.0666666666666666,0.4,0.0,0.0666666666666666,1
ACP_positive_398,0.4444444444444444,0.0555555555555555,0.5,0.0,0.0,1
ACP_positive_399,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,1
ACP_positive_400,0.7058823529411765,0.1176470588235294,0.0588235294117647,0.0,0.1176470588235294,1
ACP_positive_401,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,1
ACP_positive_402,0.3548387096774194,0.064516129032258,0.064516129032258,0.032258064516129,0.4838709677419355,1
ACP_positive_403,0.5,0.0833333333333333,0.1666666666666666,0.0,0.25,1
ACP_positive_404,0.5384615384615384,0.0,0.1153846153846153,0.1153846153846153,0.2307692307692307,1
ACP_positive_405,0.8,0.0,0.0,0.0,0.2,1
ACP_positive_406,0.5333333333333333,0.0666666666666666,0.3333333333333333,0.0,0.0666666666666666,1
ACP_positive_407,0.2,0.0,0.6,0.0,0.2,1
ACP_positive_408,0.6,0.0666666666666666,0.3333333333333333,0.0,0.0,1
ACP_positive_409,0.375,0.075,0.05,0.0,0.5,1
ACP_positive_410,0.32,0.08,0.28,0.12,0.2,1
ACP_positive_411,0.5416666666666666,0.0833333333333333,0.1666666666666666,0.0,0.2083333333333333,1
ACP_positive_412,0.3571428571428571,0.0714285714285714,0.0714285714285714,0.0357142857142857,0.4642857142857143,1
ACP_positive_413,0.2702702702702703,0.1081081081081081,0.1891891891891892,0.054054054054054,0.3783783783783784,1
ACP_positive_414,0.0833333333333333,0.25,0.5,0.0,0.1666666666666666,1
ACP_positive_415,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.0,0.0,1
ACP_positive_416,0.1333333333333333,0.1,0.5,0.1666666666666666,0.1,1
ACP_positive_417,0.55,0.1,0.15,0.0,0.2,1
ACP_positive_418,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_419,0.3333333333333333,0.25,0.25,0.0833333333333333,0.0833333333333333,1
ACP_positive_420,0.5,0.3333333333333333,0.1666666666666666,0.0,0.0,1
ACP_positive_421,0.6428571428571429,0.1428571428571428,0.0,0.0,0.2142857142857142,1
ACP_positive_422,0.5652173913043478,0.0434782608695652,0.391304347826087,0.0,0.0,1
ACP_positive_423,0.6666666666666666,0.0833333333333333,0.25,0.0,0.0,1
ACP_positive_424,0.4444444444444444,0.1666666666666666,0.3333333333333333,0.0,0.0555555555555555,1
ACP_positive_425,0.3333333333333333,0.0666666666666666,0.1,0.0333333333333333,0.4666666666666667,1
ACP_positive_426,0.6363636363636364,0.0,0.3636363636363636,0.0,0.0,1
ACP_positive_427,0.5833333333333334,0.0833333333333333,0.25,0.0,0.0833333333333333,1
ACP_positive_428,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.0,0.0,1
ACP_positive_429,0.35,0.2,0.3,0.0,0.15,1
ACP_positive_430,0.5384615384615384,0.1538461538461538,0.1538461538461538,0.0,0.1538461538461538,1
ACP_positive_431,0.4827586206896552,0.1034482758620689,0.2068965517241379,0.1034482758620689,0.1034482758620689,1
ACP_positive_432,0.3478260869565217,0.0869565217391304,0.5217391304347826,0.0,0.0434782608695652,1
ACP_positive_433,0.2413793103448276,0.1034482758620689,0.0344827586206896,0.0689655172413793,0.5517241379310345,1
ACP_positive_434,0.1666666666666666,0.125,0.2083333333333333,0.0833333333333333,0.4166666666666667,1
ACP_positive_435,0.4,0.04,0.2,0.0,0.36,1
ACP_positive_436,0.3157894736842105,0.0789473684210526,0.1842105263157894,0.0263157894736842,0.3947368421052631,1
ACP_positive_437,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.0,0.0,1
ACP_positive_438,0.4166666666666667,0.1666666666666666,0.3333333333333333,0.0,0.0833333333333333,1
ACP_positive_439,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.0,1
ACP_positive_440,0.6896551724137931,0.0344827586206896,0.1379310344827586,0.0344827586206896,0.1034482758620689,1
ACP_positive_441,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.0,0.0,1
ACP_positive_442,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,1
ACP_positive_443,0.282051282051282,0.1794871794871795,0.1794871794871795,0.0,0.358974358974359,1
ACP_positive_444,0.5,0.0,0.2,0.0,0.3,1
ACP_positive_445,0.4782608695652174,0.1304347826086956,0.217391304347826,0.0434782608695652,0.1304347826086956,1
ACP_positive_446,0.625,0.0,0.375,0.0,0.0,1
ACP_positive_447,0.5714285714285714,0.0714285714285714,0.3571428571428571,0.0,0.0,1
ACP_positive_448,0.25,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,1
ACP_positive_449,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.0,0.0,1
ACP_positive_450,0.6153846153846154,0.1538461538461538,0.0,0.0,0.2307692307692307,1
ACP_positive_451,0.4516129032258064,0.064516129032258,0.1612903225806451,0.0967741935483871,0.2258064516129032,1
ACP_positive_452,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,1
ACP_positive_453,0.5294117647058824,0.0588235294117647,0.4117647058823529,0.0,0.0,1
ACP_positive_454,0.5384615384615384,0.1538461538461538,0.1538461538461538,0.0,0.1538461538461538,1
ACP_positive_455,0.4166666666666667,0.1666666666666666,0.3333333333333333,0.0,0.0833333333333333,1
ACP_positive_456,0.45,0.15,0.4,0.0,0.0,1
ACP_positive_457,0.4166666666666667,0.0833333333333333,0.4166666666666667,0.0,0.0833333333333333,1
ACP_positive_458,0.45,0.2,0.35,0.0,0.0,1
ACP_positive_459,0.6875,0.0625,0.125,0.0625,0.0625,1
ACP_positive_460,0.0,0.3846153846153846,0.4615384615384615,0.0,0.1538461538461538,1
ACP_positive_461,0.2702702702702703,0.1351351351351351,0.2432432432432432,0.0,0.3513513513513513,1
ACP_positive_462,0.5652173913043478,0.0869565217391304,0.1304347826086956,0.0434782608695652,0.1739130434782608,1
ACP_positive_463,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,1
ACP_positive_464,0.6190476190476191,0.1428571428571428,0.238095238095238,0.0,0.0,1
ACP_positive_465,0.44,0.04,0.16,0.0,0.36,1
ACP_positive_466,0.6875,0.0625,0.125,0.0625,0.0625,1
ACP_positive_467,0.3181818181818182,0.0,0.4545454545454545,0.0454545454545454,0.1818181818181818,1
ACP_positive_468,0.238095238095238,0.0952380952380952,0.1666666666666666,0.0952380952380952,0.4047619047619047,1
ACP_positive_469,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_470,0.1538461538461538,0.2051282051282051,0.1282051282051282,0.0,0.5128205128205128,1
ACP_positive_471,0.2391304347826087,0.0652173913043478,0.1739130434782608,0.0434782608695652,0.4782608695652174,1
ACP_positive_472,0.65,0.0,0.0,0.0,0.35,1
ACP_positive_473,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.0,0.0,1
ACP_positive_474,0.44,0.16,0.32,0.0,0.08,1
ACP_positive_475,0.3076923076923077,0.1153846153846153,0.3076923076923077,0.0,0.2692307692307692,1
ACP_positive_476,0.4,0.05,0.0,0.05,0.5,1
ACP_positive_477,0.2,0.0,0.6,0.0,0.2,1
ACP_positive_478,0.3902439024390244,0.048780487804878,0.0975609756097561,0.024390243902439,0.4390243902439024,1
ACP_positive_479,0.4615384615384615,0.2307692307692307,0.1538461538461538,0.0,0.1538461538461538,1
ACP_positive_480,0.4166666666666667,0.1666666666666666,0.3333333333333333,0.0,0.0833333333333333,1
ACP_positive_481,0.3529411764705882,0.1176470588235294,0.3529411764705882,0.0,0.1764705882352941,1
ACP_positive_482,0.3181818181818182,0.0909090909090909,0.1363636363636363,0.0,0.4545454545454545,1
ACP_positive_483,0.2,0.4,0.0,0.0,0.4,1
ACP_positive_484,0.2222222222222222,0.0,0.3333333333333333,0.0,0.4444444444444444,1
ACP_positive_485,0.4666666666666667,0.0666666666666666,0.4,0.0,0.0666666666666666,1
ACP_positive_486,0.5833333333333334,0.0833333333333333,0.25,0.0,0.0833333333333333,1
ACP_positive_487,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.0,0.0,1
ACP_positive_488,0.5882352941176471,0.0294117647058823,0.1470588235294117,0.0294117647058823,0.2058823529411764,1
ACP_positive_489,0.5416666666666666,0.0416666666666666,0.125,0.0,0.2916666666666667,1
ACP_positive_490,0.3333333333333333,0.1481481481481481,0.4074074074074074,0.0,0.1111111111111111,1
ACP_positive_491,0.3809523809523809,0.2857142857142857,0.3333333333333333,0.0,0.0,1
ACP_positive_492,0.1,0.2,0.5,0.0,0.2,1
ACP_positive_493,0.2727272727272727,0.0681818181818181,0.1818181818181818,0.1363636363636363,0.3409090909090909,1
ACP_positive_494,0.217391304347826,0.0434782608695652,0.1521739130434782,0.0217391304347826,0.5652173913043478,1
ACP_positive_495,0.5909090909090909,0.1363636363636363,0.2727272727272727,0.0,0.0,1
ACP_positive_496,0.25,0.1,0.15,0.05,0.45,1
ACP_positive_497,0.55,0.1,0.25,0.0,0.1,1
ACP_positive_498,0.625,0.0416666666666666,0.1666666666666666,0.0416666666666666,0.125,1
ACP_positive_499,0.25,0.1111111111111111,0.1944444444444444,0.1111111111111111,0.3333333333333333,1
ACP_positive_500,0.4324324324324324,0.054054054054054,0.1351351351351351,0.027027027027027,0.3513513513513513,1
ACP_positive_501,0.5333333333333333,0.0666666666666666,0.4,0.0,0.0,1
ACP_positive_502,0.1875,0.1875,0.4375,0.0,0.1875,1
ACP_positive_503,0.3333333333333333,0.3333333333333333,0.25,0.0833333333333333,0.0,1
ACP_positive_504,0.2307692307692307,0.2307692307692307,0.4615384615384615,0.0,0.0769230769230769,1
ACP_positive_505,0.6666666666666666,0.0833333333333333,0.25,0.0,0.0,1
ACP_positive_506,0.21875,0.15625,0.15625,0.03125,0.4375,1
ACP_positive_507,0.6,0.0,0.0,0.0,0.4,1
ACP_positive_508,0.625,0.0625,0.3125,0.0,0.0,1
ACP_positive_509,0.4615384615384615,0.2307692307692307,0.3076923076923077,0.0,0.0,1
ACP_positive_510,0.25,0.25,0.0833333333333333,0.0833333333333333,0.3333333333333333,1
ACP_positive_511,0.3,0.2,0.1,0.2,0.2,1
ACP_positive_512,0.1764705882352941,0.2352941176470588,0.3529411764705882,0.0,0.2352941176470588,1
ACP_positive_513,0.2666666666666666,0.2666666666666666,0.4,0.0,0.0666666666666666,1
ACP_positive_514,0.4333333333333333,0.0666666666666666,0.1,0.0333333333333333,0.3666666666666666,1
ACP_positive_515,0.2666666666666666,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.5666666666666667,1
ACP_positive_516,0.26,0.1,0.18,0.08,0.38,1
ACP_positive_517,0.75,0.0625,0.125,0.0625,0.0,1
ACP_positive_518,0.3333333333333333,0.2666666666666666,0.0666666666666666,0.0666666666666666,0.2666666666666666,1
ACP_positive_519,0.3529411764705882,0.088235294117647,0.1470588235294117,0.0294117647058823,0.3823529411764705,1
ACP_positive_520,0.6666666666666666,0.0666666666666666,0.2666666666666666,0.0,0.0,1
ACP_positive_521,0.4864864864864865,0.054054054054054,0.2432432432432432,0.1351351351351351,0.081081081081081,1
ACP_positive_522,0.2127659574468085,0.0638297872340425,0.1914893617021276,0.0638297872340425,0.4680851063829787,1
ACP_positive_523,0.5185185185185185,0.1111111111111111,0.074074074074074,0.0,0.2962962962962963,1
ACP_positive_524,0.6,0.1333333333333333,0.2666666666666666,0.0,0.0,1
ACP_positive_525,0.5185185185185185,0.1111111111111111,0.1481481481481481,0.037037037037037,0.1851851851851851,1
ACP_positive_526,0.4166666666666667,0.1666666666666666,0.3333333333333333,0.0,0.0833333333333333,1
ACP_positive_527,0.5,0.125,0.25,0.0,0.125,1
ACP_positive_528,0.3235294117647059,0.088235294117647,0.2647058823529412,0.2058823529411764,0.1176470588235294,1
ACP_positive_529,0.6153846153846154,0.0769230769230769,0.0769230769230769,0.0,0.2307692307692307,1
ACP_positive_530,0.4583333333333333,0.0833333333333333,0.1666666666666666,0.0,0.2916666666666667,1
ACP_positive_531,0.3095238095238095,0.0476190476190476,0.1666666666666666,0.0476190476190476,0.4285714285714285,1
ACP_positive_532,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_533,0.5,0.0714285714285714,0.2142857142857142,0.0,0.2142857142857142,1
ACP_positive_534,0.5,0.0833333333333333,0.3333333333333333,0.0,0.0833333333333333,1
ACP_positive_535,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1
ACP_positive_536,0.4615384615384615,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.1538461538461538,1
ACP_positive_537,0.3548387096774194,0.064516129032258,0.0967741935483871,0.064516129032258,0.4193548387096774,1
ACP_positive_538,0.2352941176470588,0.2352941176470588,0.4705882352941176,0.0,0.0588235294117647,1
ACP_positive_539,0.3103448275862069,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.5862068965517241,1
ACP_positive_540,0.4583333333333333,0.125,0.1666666666666666,0.0,0.25,1
ACP_positive_541,0.2,0.225,0.05,0.075,0.45,1
ACP_positive_542,0.7058823529411765,0.0,0.2941176470588235,0.0,0.0,1
ACP_positive_543,0.5789473684210527,0.1052631578947368,0.2105263157894736,0.0526315789473684,0.0526315789473684,1
ACP_positive_544,0.6129032258064516,0.032258064516129,0.3548387096774194,0.0,0.0,1
ACP_positive_545,0.6923076923076923,0.0769230769230769,0.0,0.0,0.2307692307692307,1
ACP_positive_546,0.625,0.0,0.375,0.0,0.0,1
ACP_positive_547,0.4358974358974359,0.0769230769230769,0.1794871794871795,0.0769230769230769,0.2307692307692307,1
ACP_positive_548,0.35,0.05,0.45,0.0,0.15,1
ACP_positive_549,0.6153846153846154,0.1538461538461538,0.0769230769230769,0.0,0.1538461538461538,1
ACP_positive_550,0.2857142857142857,0.0,0.0476190476190476,0.0,0.6666666666666666,1
ACP_positive_551,0.3529411764705882,0.1176470588235294,0.2941176470588235,0.0588235294117647,0.1764705882352941,1
ACP_positive_552,0.4615384615384615,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.3076923076923077,1
ACP_positive_553,0.5,0.0,0.0833333333333333,0.1666666666666666,0.25,1
ACP_positive_554,0.3243243243243243,0.081081081081081,0.2702702702702703,0.054054054054054,0.2702702702702703,1
ACP_positive_555,0.3636363636363636,0.1363636363636363,0.0909090909090909,0.0454545454545454,0.3636363636363636,1
ACP_positive_556,0.4444444444444444,0.037037037037037,0.3703703703703703,0.037037037037037,0.1111111111111111,1
ACP_positive_557,0.3421052631578947,0.1052631578947368,0.1052631578947368,0.0,0.4473684210526316,1
ACP_positive_558,0.5925925925925926,0.037037037037037,0.1851851851851851,0.037037037037037,0.1481481481481481,1
ACP_positive_559,0.6153846153846154,0.0769230769230769,0.3076923076923077,0.0,0.0,1
ACP_positive_560,0.4583333333333333,0.125,0.1666666666666666,0.0,0.25,1
ACP_positive_561,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,1
ACP_positive_562,0.5384615384615384,0.0769230769230769,0.3076923076923077,0.0769230769230769,0.0,1
ACP_positive_563,0.3666666666666666,0.0666666666666666,0.1,0.0333333333333333,0.4333333333333333,1
ACP_positive_564,0.4,0.4,0.2,0.0,0.0,1
ACP_positive_565,0.3333333333333333,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,1
ACP_positive_566,0.2,0.0,0.6,0.0,0.2,1
ACP_positive_567,0.5333333333333333,0.1,0.1666666666666666,0.0,0.2,1
ACP_positive_568,0.4375,0.0625,0.3125,0.0,0.1875,1
ACP_positive_569,0.7037037037037037,0.037037037037037,0.1481481481481481,0.037037037037037,0.074074074074074,1
ACP_positive_570,0.1224489795918367,0.1020408163265306,0.1632653061224489,0.2857142857142857,0.3265306122448979,1
ACP_positive_571,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.0333333333333333,0.5,1
ACP_positive_572,0.3636363636363636,0.1363636363636363,0.3181818181818182,0.0,0.1818181818181818,1
ACP_positive_573,0.45,0.025,0.175,0.025,0.325,1
ACP_positive_574,0.3333333333333333,0.0,0.2222222222222222,0.0,0.4444444444444444,1
ACP_positive_575,0.4642857142857143,0.0714285714285714,0.1785714285714285,0.0357142857142857,0.25,1
ACP_positive_576,0.4444444444444444,0.1666666666666666,0.3333333333333333,0.0,0.0555555555555555,1
ACP_positive_577,0.3333333333333333,0.2,0.4,0.0,0.0666666666666666,1
ACP_positive_578,0.5217391304347826,0.0434782608695652,0.1304347826086956,0.0869565217391304,0.217391304347826,1
ACP_positive_579,0.12,0.2,0.16,0.04,0.48,1
ACP_positive_580,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.5,1
ACP_positive_581,0.3666666666666666,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.4666666666666667,1
ACP_positive_582,0.25,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,1
ACP_positive_583,0.5416666666666666,0.0833333333333333,0.1666666666666666,0.0,0.2083333333333333,1
ACP_positive_584,0.64,0.04,0.16,0.04,0.12,1
ACP_positive_585,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,0.0,1
ACP_positive_586,0.5135135135135135,0.054054054054054,0.2702702702702703,0.081081081081081,0.081081081081081,1
ACP_positive_587,0.1,0.0,0.8,0.0,0.1,1
ACP_positive_588,0.5882352941176471,0.0588235294117647,0.3529411764705882,0.0,0.0,1
ACP_positive_589,0.6923076923076923,0.0,0.3076923076923077,0.0,0.0,1
ACP_positive_590,0.1,0.0,0.7,0.1,0.1,1
ACP_positive_591,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,0.0,1
ACP_positive_592,0.4375,0.0625,0.1875,0.0625,0.25,1
ACP_positive_593,0.5526315789473685,0.0526315789473684,0.2368421052631578,0.0526315789473684,0.1052631578947368,1
ACP_positive_594,0.8,0.0,0.0,0.0,0.2,1
ACP_positive_595,0.4761904761904761,0.0952380952380952,0.4285714285714285,0.0,0.0,1
ACP_positive_596,0.5833333333333334,0.0416666666666666,0.2083333333333333,0.0416666666666666,0.125,1
ACP_positive_597,0.4285714285714285,0.238095238095238,0.3333333333333333,0.0,0.0,1
ACP_positive_598,0.6428571428571429,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,1
ACP_positive_599,0.1,0.2,0.5,0.0,0.2,1
ACP_positive_600,0.4545454545454545,0.0454545454545454,0.0,0.0,0.5,1
ACP_positive_601,0.5384615384615384,0.1538461538461538,0.3076923076923077,0.0,0.0,1
ACP_positive_602,0.1621621621621621,0.054054054054054,0.1891891891891892,0.054054054054054,0.5405405405405406,1
ACP_positive_603,0.3333333333333333,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,1
ACP_positive_604,0.4772727272727273,0.1136363636363636,0.0909090909090909,0.0454545454545454,0.2727272727272727,1
ACP_positive_605,0.0,0.0,0.5,0.25,0.25,1
ACP_positive_606,0.3076923076923077,0.1153846153846153,0.3076923076923077,0.0,0.2692307692307692,1
ACP_positive_607,0.2727272727272727,0.1363636363636363,0.1363636363636363,0.1136363636363636,0.3409090909090909,1
ACP_positive_608,0.48,0.04,0.16,0.12,0.2,1
