name,GDPC_alphaticr.alphaticr,GDPC_alphaticr.aromatic,GDPC_alphaticr.postivecharger,GDPC_alphaticr.negativecharger,GDPC_alphaticr.uncharger,GDPC_aromatic.alphaticr,GDPC_aromatic.aromatic,GDPC_aromatic.postivecharger,GDPC_aromatic.negativecharger,GDPC_aromatic.uncharger,GDPC_postivecharger.alphaticr,GDPC_postivecharger.aromatic,GDPC_postivecharger.postivecharger,GDPC_postivecharger.negativecharger,GDPC_postivecharger.uncharger,GDPC_negativecharger.alphaticr,GDPC_negativecharger.aromatic,GDPC_negativecharger.postivecharger,GDPC_negativecharger.negativecharger,GDPC_negativecharger.uncharger,GDPC_uncharger.alphaticr,GDPC_uncharger.aromatic,GDPC_uncharger.postivecharger,GDPC_uncharger.negativecharger,GDPC_uncharger.uncharger,target
ACP_positive_246,0.217391304347826,0.0434782608695652,0.1304347826086956,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0869565217391304,1
ACP_positive_247,0.2,0.0,0.0666666666666666,0.0333333333333333,0.1333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.1,0.0,0.0333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0333333333333333,0.1,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333,1
ACP_positive_248,0.4210526315789473,0.0526315789473684,0.0526315789473684,0.0,0.1578947368421052,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,1
ACP_positive_249,0.2142857142857142,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,1
ACP_positive_250,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.125,0.0,0.0,0.1875,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,1
ACP_positive_251,0.3181818181818182,0.0,0.2272727272727272,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.2272727272727272,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_252,0.3636363636363636,0.0,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_253,0.4166666666666667,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1
ACP_positive_254,0.4,0.04,0.08,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.08,1
ACP_positive_255,0.0612244897959183,0.0,0.0816326530612244,0.0,0.1020408163265306,0.0,0.0204081632653061,0.0,0.0204081632653061,0.0612244897959183,0.0816326530612244,0.0,0.0408163265306122,0.0204081632653061,0.0612244897959183,0.0612244897959183,0.0,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0816326530612244,0.0612244897959183,0.0408163265306122,0.1020408163265306,1
ACP_positive_256,0.0344827586206896,0.0,0.0,0.0344827586206896,0.1724137931034483,0.0,0.0,0.0,0.0,0.1034482758620689,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0689655172413793,0.1724137931034483,0.1034482758620689,0.0344827586206896,0.0344827586206896,0.2068965517241379,1
ACP_positive_257,0.4166666666666667,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1
ACP_positive_258,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1
ACP_positive_259,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,0.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,1
ACP_positive_260,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,1
ACP_positive_261,0.1,0.3,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_262,0.3658536585365853,0.048780487804878,0.024390243902439,0.048780487804878,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.0,0.048780487804878,0.0,0.048780487804878,0.024390243902439,0.024390243902439,0.073170731707317,0.024390243902439,0.0,0.024390243902439,0.024390243902439,0.024390243902439,0.0,0.048780487804878,0.0,0.024390243902439,1
ACP_positive_263,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0714285714285714,1
ACP_positive_264,0.0689655172413793,0.1034482758620689,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.0689655172413793,0.0,0.0,0.0,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0344827586206896,0.1379310344827586,0.0344827586206896,0.0344827586206896,0.0,0.0689655172413793,1
ACP_positive_265,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.1333333333333333,0.0,0.0,0.2,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,1
ACP_positive_266,0.3333333333333333,0.037037037037037,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.037037037037037,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.074074074074074,0.037037037037037,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.037037037037037,0.037037037037037,1
ACP_positive_267,0.4166666666666667,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_268,0.1379310344827586,0.0344827586206896,0.1724137931034483,0.0344827586206896,0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.2068965517241379,0.0,0.1379310344827586,0.0344827586206896,0.0,0.0689655172413793,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0689655172413793,0.0,0.0,1
ACP_positive_269,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.1428571428571428,1
ACP_positive_270,0.0588235294117647,0.0588235294117647,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.2352941176470588,0.0,0.0588235294117647,1
ACP_positive_271,0.4117647058823529,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1176470588235294,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,1
ACP_positive_272,0.3333333333333333,0.0,0.0833333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1
ACP_positive_273,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.1290322580645161,0.032258064516129,0.032258064516129,0.0,0.0,0.064516129032258,0.032258064516129,0.064516129032258,0.0,0.032258064516129,0.032258064516129,0.064516129032258,0.0,0.032258064516129,0.0,0.0,0.0967741935483871,0.032258064516129,0.0967741935483871,0.0,0.1290322580645161,1
ACP_positive_274,0.1578947368421052,0.0526315789473684,0.1578947368421052,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.2631578947368421,0.0526315789473684,0.2105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_275,0.3333333333333333,0.0476190476190476,0.238095238095238,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_276,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,1
ACP_positive_277,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,1
ACP_positive_278,0.2,0.0,0.2,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.2,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_279,0.2142857142857142,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.2142857142857142,0.0,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_280,0.0689655172413793,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.1379310344827586,0.1379310344827586,0.0344827586206896,0.0,0.0,0.0689655172413793,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0344827586206896,0.1034482758620689,0.0344827586206896,0.0,0.0689655172413793,1
ACP_positive_281,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,1
ACP_positive_282,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_283,0.45,0.05,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1
ACP_positive_284,0.4666666666666667,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,1
ACP_positive_285,0.1052631578947368,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.3684210526315789,1
ACP_positive_286,0.2608695652173913,0.0434782608695652,0.0869565217391304,0.0,0.1304347826086956,0.0,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0434782608695652,0.0869565217391304,1
ACP_positive_287,0.0,0.0,0.04,0.08,0.08,0.04,0.08,0.0,0.0,0.04,0.0,0.0,0.28,0.04,0.04,0.08,0.04,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.04,1
ACP_positive_288,0.25,0.0,0.25,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_289,0.1714285714285714,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0285714285714285,0.2,0.0,0.0857142857142857,0.0,0.0857142857142857,1
ACP_positive_290,0.0689655172413793,0.0344827586206896,0.0689655172413793,0.0344827586206896,0.2413793103448276,0.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0.0,0.2758620689655172,0.0344827586206896,0.0,0.0,0.0689655172413793,1
ACP_positive_291,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_292,0.12,0.0,0.16,0.0,0.04,0.04,0.0,0.08,0.0,0.0,0.04,0.04,0.04,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.0,0.0,0.04,1
ACP_positive_293,0.1707317073170731,0.024390243902439,0.1707317073170731,0.0,0.0975609756097561,0.024390243902439,0.0,0.0,0.0,0.024390243902439,0.1463414634146341,0.0,0.073170731707317,0.0,0.048780487804878,0.024390243902439,0.0,0.0,0.0,0.0,0.0975609756097561,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,1
ACP_positive_294,0.1935483870967742,0.0,0.1612903225806451,0.0,0.064516129032258,0.032258064516129,0.0,0.0,0.0,0.0967741935483871,0.1935483870967742,0.0,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.1290322580645161,0.032258064516129,0.0,0.0,1
ACP_positive_295,0.4166666666666667,0.0,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0416666666666666,0.0,0.0833333333333333,1
ACP_positive_296,0.16,0.12,0.12,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.12,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,1
ACP_positive_297,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.125,0.0,0.0,0.1875,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,1
ACP_positive_298,0.1025641025641025,0.0256410256410256,0.0,0.0256410256410256,0.1025641025641025,0.0512820512820512,0.0,0.0,0.0,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.1282051282051282,0.0512820512820512,0.0,0.0,0.4358974358974359,1
ACP_positive_299,0.1818181818181818,0.0,0.2727272727272727,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,1
ACP_positive_300,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,1
ACP_positive_301,0.0476190476190476,0.0714285714285714,0.0714285714285714,0.0,0.0952380952380952,0.0476190476190476,0.0,0.0,0.0,0.0238095238095238,0.0238095238095238,0.0,0.0238095238095238,0.0,0.0952380952380952,0.0238095238095238,0.0,0.0,0.0,0.0238095238095238,0.119047619047619,0.0,0.0714285714285714,0.0476190476190476,0.2142857142857142,1
ACP_positive_302,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,1
ACP_positive_303,0.3125,0.0,0.25,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_304,0.4166666666666667,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1
ACP_positive_305,0.3333333333333333,0.0666666666666666,0.2,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_306,0.1904761904761904,0.0476190476190476,0.1904761904761904,0.0,0.0476190476190476,0.0952380952380952,0.0,0.0476190476190476,0.0,0.0,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,1
ACP_positive_307,0.2352941176470588,0.0588235294117647,0.1764705882352941,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,1
ACP_positive_308,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_309,0.3,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_310,0.375,0.0,0.0,0.0416666666666666,0.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.125,0.0,0.0833333333333333,0.0,0.0,1
ACP_positive_311,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,1
ACP_positive_312,0.1282051282051282,0.0512820512820512,0.0512820512820512,0.0,0.1282051282051282,0.0,0.0,0.0256410256410256,0.0,0.0769230769230769,0.0769230769230769,0.0256410256410256,0.0,0.0,0.0769230769230769,0.0256410256410256,0.0,0.0256410256410256,0.0,0.0,0.1025641025641025,0.0256410256410256,0.0769230769230769,0.0512820512820512,0.0512820512820512,1
ACP_positive_313,0.3181818181818182,0.0,0.2272727272727272,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.2272727272727272,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_314,0.3125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.125,1
ACP_positive_315,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_316,0.1818181818181818,0.0,0.3636363636363636,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_317,0.4285714285714285,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_318,0.4166666666666667,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1
ACP_positive_319,0.4545454545454545,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_320,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0,0.1212121212121212,0.0303030303030303,0.0,0.0606060606060606,0.0,0.0303030303030303,0.0909090909090909,0.0,0.0303030303030303,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.1212121212121212,0.0,0.0,1
ACP_positive_321,0.0689655172413793,0.0344827586206896,0.0,0.0689655172413793,0.1379310344827586,0.0344827586206896,0.0,0.0344827586206896,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0689655172413793,0.0,0.0,0.0,0.0,0.0689655172413793,0.1379310344827586,0.0344827586206896,0.0689655172413793,0.0,0.2068965517241379,1
ACP_positive_322,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_323,0.3529411764705882,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0588235294117647,1
ACP_positive_324,0.3043478260869565,0.0,0.0,0.0,0.217391304347826,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,0.0434782608695652,1
ACP_positive_325,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1
ACP_positive_326,0.1515151515151515,0.0,0.0606060606060606,0.0,0.1212121212121212,0.0303030303030303,0.0,0.0606060606060606,0.0,0.0,0.0303030303030303,0.0,0.0606060606060606,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0303030303030303,0.1212121212121212,0.0909090909090909,0.0303030303030303,0.0,0.1212121212121212,1
ACP_positive_327,0.1428571428571428,0.0,0.0714285714285714,0.1071428571428571,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.2857142857142857,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0,0.0,0.0,0.0,1
ACP_positive_328,0.4166666666666667,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1
ACP_positive_329,0.1818181818181818,0.0,0.2727272727272727,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_330,0.1578947368421052,0.0526315789473684,0.1578947368421052,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0,0.0,0.1052631578947368,0.1578947368421052,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,1
ACP_positive_331,0.12,0.0,0.16,0.0,0.04,0.04,0.0,0.08,0.0,0.0,0.04,0.04,0.04,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.0,0.0,0.04,1
ACP_positive_332,0.032258064516129,0.064516129032258,0.064516129032258,0.032258064516129,0.1290322580645161,0.064516129032258,0.0,0.0,0.0,0.064516129032258,0.064516129032258,0.064516129032258,0.0,0.0,0.032258064516129,0.064516129032258,0.0,0.0,0.0,0.0,0.0967741935483871,0.032258064516129,0.0967741935483871,0.0,0.0967741935483871,1
ACP_positive_333,0.25,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.25,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_334,0.0689655172413793,0.0,0.0,0.0344827586206896,0.1724137931034483,0.0344827586206896,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0689655172413793,0.1379310344827586,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.2758620689655172,1
ACP_positive_335,0.3684210526315789,0.0,0.1578947368421052,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.1578947368421052,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,1
ACP_positive_336,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1
