name,type5_T1.G.1_T1.G.1_gap2,type5_T1.G.1_T1.G.2_gap2,type5_T1.G.1_T1.G.3_gap2,type5_T1.G.2_T1.G.1_gap2,type5_T1.G.2_T1.G.2_gap2,type5_T1.G.2_T1.G.3_gap2,type5_T1.G.3_T1.G.1_gap2,type5_T1.G.3_T1.G.2_gap2,type5_T1.G.3_T1.G.3_gap2,target
ACP_positive_290,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_291,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_292,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
ACP_positive_293,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_294,6.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_295,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_296,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_297,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_298,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_299,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_300,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
ACP_positive_301,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_302,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_303,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_304,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_305,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_306,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_307,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_308,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_309,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_310,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_311,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_312,8.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_313,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_314,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_315,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_316,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_317,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_318,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_319,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_320,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_321,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_322,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_323,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_324,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_325,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_326,6.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_327,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1
ACP_positive_328,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_329,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1
ACP_positive_330,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_331,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
ACP_positive_332,6.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_334,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_335,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_336,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_337,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_338,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_339,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_340,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_341,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_342,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_343,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_344,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_345,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_346,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_347,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_348,7.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1
ACP_positive_349,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_350,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_351,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_352,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_353,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_354,10.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_355,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_356,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_357,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_358,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_359,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_360,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_361,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
ACP_positive_362,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_363,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1
ACP_positive_364,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
ACP_positive_365,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_366,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_367,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_368,7.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1
ACP_positive_369,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_370,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_371,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_372,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_373,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_374,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_376,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_377,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_378,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_379,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
ACP_positive_380,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_381,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_382,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_383,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_384,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
ACP_positive_385,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_386,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_387,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_388,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_389,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_390,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_391,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_392,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_393,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_394,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_395,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_396,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_397,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_398,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_399,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_400,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_401,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_402,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_403,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_404,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
ACP_positive_405,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_406,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_407,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_408,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_409,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_410,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1
ACP_positive_411,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_412,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_413,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_414,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_415,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_416,3.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1
ACP_positive_417,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_418,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_419,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_420,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_421,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_422,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_423,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_424,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_425,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_426,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_427,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_428,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_429,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_430,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_431,3.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_432,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_433,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_434,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_435,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_436,9.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_437,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_438,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_439,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_440,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_441,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
ACP_positive_443,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_444,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_445,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_446,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_447,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_448,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_449,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_450,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_451,5.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1
ACP_positive_452,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_453,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_454,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_455,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_456,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_457,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_458,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_459,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_460,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_461,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_462,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_463,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_464,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_465,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_466,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_467,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_468,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_469,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_470,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_471,8.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1
ACP_positive_472,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_473,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_474,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_475,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1
ACP_positive_476,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_477,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_478,11.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_479,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_480,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_481,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_482,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_483,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_484,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_485,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_486,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_487,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_488,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_489,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_490,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_491,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1
ACP_positive_492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
ACP_positive_493,9.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1
ACP_positive_494,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_495,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_496,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_497,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_498,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_499,5.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,1
ACP_positive_500,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_501,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_502,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_503,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_504,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_505,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_506,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_507,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_508,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_509,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_510,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_511,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_512,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_513,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_514,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_515,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_516,10.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1
ACP_positive_517,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_518,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_519,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_520,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_521,5.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1
ACP_positive_522,6.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_523,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_524,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_525,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1
ACP_positive_526,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_527,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_528,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_529,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_530,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_531,7.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1
ACP_positive_532,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_533,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_534,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_535,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_536,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_537,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_538,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_539,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_540,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_541,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_542,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_543,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_544,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1
ACP_positive_545,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_546,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_547,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_548,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_549,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_550,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_551,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_552,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_553,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_554,5.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1
ACP_positive_555,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_556,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1
ACP_positive_557,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_558,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1
ACP_positive_559,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_560,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
ACP_positive_561,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
ACP_positive_562,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_563,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_564,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_565,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_566,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_567,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1
ACP_positive_568,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_569,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_570,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1
ACP_positive_571,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_572,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_573,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_574,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_575,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_576,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
ACP_positive_577,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
ACP_positive_578,11.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_579,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
ACP_positive_580,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ACP_positive_581,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
ACP_positive_582,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
