name,NMBroto_ANDN920101.lag1,NMBroto_ANDN920101.lag2,NMBroto_ANDN920101.lag3,NMBroto_ARGP820101.lag1,NMBroto_ARGP820101.lag2,NMBroto_ARGP820101.lag3,NMBroto_ARGP820102.lag1,NMBroto_ARGP820102.lag2,NMBroto_ARGP820102.lag3,NMBroto_ARGP820103.lag1,NMBroto_ARGP820103.lag2,NMBroto_ARGP820103.lag3,NMBroto_BEGF750101.lag1,NMBroto_BEGF750101.lag2,NMBroto_BEGF750101.lag3,NMBroto_BEGF750102.lag1,NMBroto_BEGF750102.lag2,NMBroto_BEGF750102.lag3,NMBroto_BEGF750103.lag1,NMBroto_BEGF750103.lag2,NMBroto_BEGF750103.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,target
ACP_positive_229,-0.1135421049468066,0.0206885497564965,0.3113255881182776,0.2487525436151643,-0.1153742934494697,-0.1482371386413203,0.0528312539219335,-0.0089078305244833,-0.0447065745155168,0.1133293362631956,0.0234847450657071,-0.0076572018567885,0.24013545553211,0.1488052874109331,0.0890109736548437,0.1904234472181991,0.0277401556527694,-0.1020460326927052,0.0419046734469573,-0.1120685651694191,0.0366314825749182,-0.0498091556360253,0.0159593810298003,-0.1402282267902143,1
ACP_positive_230,-0.0236147615482827,0.1129009637154136,0.1017923014076169,-0.1968549913598181,0.3077624866188965,0.2596657376242876,-0.1054951284252915,-0.0774587489009596,0.5358546383849935,0.0931004014336974,-0.2191847464662379,0.6597065079343825,0.5045269706328107,0.2870837467335563,0.6680718392544671,-0.1668538499074413,-0.443469370367215,0.1360559673586852,-0.2090997749754077,0.2675428412204522,0.1041192588120558,-0.1024114675664677,-0.8320814269286293,0.3573431582839229,1
ACP_positive_231,-0.0083969979383818,0.1822981749619585,0.0970619594770585,-0.0803227241490928,-0.1956323672206237,0.0919689399403164,-0.0991665342354972,0.1856520187565776,-0.1220957889422577,-0.0167390568188592,0.1197170531627816,-0.0571757012286706,-0.0228598230163329,0.1844992016380577,0.1737670790786313,0.0192072844369006,-0.0037577969803092,-0.0264444388155723,0.1757445638001065,0.026967176451322,0.076807313978168,-0.0247324446083955,0.0254657143335451,-0.0648303793015201,1
ACP_positive_232,0.2538661674924206,0.2184580861625979,0.3774385072094979,-0.079206488509128,-0.040142197638991,0.0876900277426842,-0.0063191451488491,-0.9121203357430964,1.7783763689683134,0.0519290397488858,-0.5664819232903571,1.614325628311158,1.1942917830342554,1.1582770159508895,1.7283250187485744,-0.1587653209021529,-0.422568996139755,0.3110959643293288,0.6065374740431627,0.6033529930803879,1.1683772194616011,0.0324754366526032,0.0346084208664027,0.3898378434586866,1
ACP_positive_233,0.4313477990823643,0.1865320270080718,0.2997465924127535,-0.1396375770317578,0.0232903530682508,-0.0827160799247597,-0.3852116360733376,-0.5155367003076413,0.4347387526158276,-0.2822924337842683,-0.5120983279253867,0.4109840858694342,0.1291457637540003,0.1455611296656001,0.3164749076950467,-0.1823975462213512,-0.1850203061543268,0.1473008064426506,0.078335577950123,-0.1620226319292869,0.0717725472934363,-0.0622776540823564,0.0135828786507142,-0.1181134066570001,1
ACP_positive_234,-0.2483420488469483,0.1197130892989509,-0.2438417305881399,0.2908429854085698,0.3293563155364082,0.6256495816341899,-0.109887857424119,-0.4002148378351929,0.2010068641530056,-0.1637514338125355,-0.4812324379882055,0.4026786473484351,0.1937880502880994,0.3086637374308035,0.026945274230807,-0.2322001647212518,-0.5207463576723181,0.5561898270426856,0.0449542562578366,-0.1865309723945307,0.2566936616070502,0.1688870674398305,0.1358319905486598,0.062522232239146,1
ACP_positive_235,-0.0552193430622292,-0.1440898132008303,-0.0750453454207311,0.0160207783348196,0.017383915243903,0.0572906945806743,-0.1153367130452014,-0.5407030022756956,0.1839096361133172,0.0024429526817002,-0.4471298209699391,0.0607381674311479,0.3550088661936558,-0.109237030101747,-0.2435166378005766,0.1962395124729266,-0.1649863205627026,-0.2559226979536806,0.0761817235235025,-0.2958095326553043,-0.0895096718852868,0.1001833110338176,-0.4860404280133428,-0.2419099836357433,1
ACP_positive_236,-0.1034508091068783,-0.3590117682201608,0.1510889383101902,-0.0618118576668499,-0.8759040190215509,0.6112912403197964,0.4074954105511474,-0.5749919456827634,0.2241422090846813,0.4134006983466706,-0.5193696729494064,0.4147575201700785,-0.1685415240144771,0.1582743774859593,0.0347535668869916,-0.1098662349833862,-0.8524092419466025,0.3931157876799858,0.3788913141070295,0.1710355775279382,0.5961082988900755,-0.2476327958699323,-0.4080710706190877,0.0453469452668148,1
ACP_positive_237,-0.0826954738054442,-0.1026684641519058,0.1668414221759162,0.0694507121457354,0.0628791312650085,-0.2075729276836412,-0.0315554562717238,0.0510255270192483,-0.0777370426109024,0.0676512243536794,0.0805813802984115,-0.0074895749148418,0.3111312316620159,0.0546297165055985,-0.0505173778185615,0.2169737317589822,0.0404520502927253,-0.1010542791236321,0.0281812838994518,0.0710968546616157,-0.0783741062383146,-0.0658739988475091,-0.0513641352408447,-0.2413188922327431,1
ACP_positive_238,-0.1581593013341535,-0.5135906619665365,0.4177936727374714,0.0415968813322489,-0.2412070478633633,0.3644192842194598,0.3339458591873783,0.194448683896151,0.0828396641656193,0.3194571522511786,-0.0110314410027109,0.1364898409453713,-0.0012017719148697,-0.2211334303847724,0.4480565531504594,-0.4000454403453467,-0.3059404898536054,0.3658196302291894,0.0268734810136378,-0.0614542385012334,0.607997027817768,-0.1959491788527048,-0.1850668602935781,0.1751321994812945,1
ACP_positive_239,0.0880413289501467,-0.06891867524193,0.1029332211336181,0.0074711624701498,-0.4386413478508261,0.3405583255377355,0.3955852496434732,-0.3022347604226787,-0.3921823391175671,0.2637669177862793,-0.4148176249964665,-0.4426039820935225,0.2591570612699441,-0.0623999105658108,-0.2031215792587209,0.0506878313813648,-0.3947175598534546,-0.0256595950129219,0.0804168199793518,-0.1343240607439743,-0.0470827721791358,0.0442212176020988,-0.3269335225465491,-0.0959793211160319,1
ACP_positive_240,-0.1523712207729775,0.0324243820667455,-0.0171304922762535,0.1957739823128333,-0.0139677824819255,-0.243039415185503,-0.0657347523315837,0.1812728910561035,-1.2430564920248774,-0.251241149787476,0.4506637070494728,-0.8323090221212543,0.2259470940875619,0.9022931485026766,0.2259470940875619,-0.0662009031268636,-0.0771349862258949,-0.2310641560875863,0.0683601913342309,0.4875617269617174,0.7222402823573117,-0.0353184409483502,0.0728165039596125,0.4167747302488308,1
ACP_positive_241,0.1950872553144581,0.1542857397278253,0.1165073831419909,-0.0797697003597226,-0.0578931633410807,0.1732889064624702,0.3270447545431498,-0.9003267004335027,0.7432365188873127,0.3378352443395088,-0.614791870508152,0.71665111974994,0.9380668241081044,1.0171912385548312,1.1160967566132398,0.0344210616000683,-0.4667859475732012,0.1602198176706143,0.4645892351274784,0.4167659974096604,0.7122556076719451,0.134615619877174,-0.0717168380731793,0.2662974664187316,1
ACP_positive_242,0.38735616063259,0.4862873305788614,0.4226705353711398,-0.0071526619153703,-0.0715575080307585,0.0715403546025297,0.1364785666895015,-0.4070200684952229,0.2411053122206427,0.0672344638694117,-0.5198567471451664,0.2317235816363254,0.0008186488916217,-0.3414314209282076,0.3640619382573802,-0.1047541961318909,-0.6052431737611643,0.2404827003957952,0.2987043143082709,-0.3241617012512647,0.510683390820854,-0.20091441160399,-0.0725923983519729,0.0183301229366898,1
ACP_positive_243,0.2110089292273561,0.2668607263786663,-0.0725522198744548,0.457432821234887,0.1822902387175082,0.0452772772356921,-0.0327347721098159,-0.088345509789069,0.1573730413844983,0.0329143352490508,-0.0384099170413121,0.1926608024406313,0.0973295510124229,-0.0458090699842491,0.02375273166626,-0.1617676294339841,-0.0842756119232224,0.519553548606969,0.237341135311692,0.0066940443571659,0.3580407889143317,0.0208909332615627,0.0037919831385857,-0.1117973436120777,1
ACP_positive_244,0.5258724165377978,0.3141792390454981,0.4163967417558778,0.0780106277304684,-0.0983981251989083,0.391634760972505,-0.0513657032706167,-0.368117849494846,0.1073472536126739,-0.0920952280094983,-0.4507058597742497,0.2024651574668756,0.3283009663719829,0.3875854166375542,0.6224541921499765,-0.1614319905194917,-0.9452159836414756,0.2996412106065335,0.8041441677256472,0.7133237356615426,1.3788035934508789,0.0231637902847317,-0.1796139071713439,-0.0206143176770271,1
ACP_positive_245,0.5129463778859669,0.1744468790811247,1.0727294584360134,0.1871940026939015,-0.8561670557890096,-0.0598335438948412,0.2101828227852425,-0.5054404032013275,0.8398125023599027,0.3386044075880852,-0.3607897698447702,0.7770646528574339,0.282495586515933,0.3324677865419334,0.3531812020513969,0.0807702138536248,-0.8570565499934163,0.2376246059470046,0.2115512624034425,-0.0275602352414687,0.5016486323317697,0.1584619901641752,-0.2533714725488843,-0.0672022950258129,1
ACP_positive_246,0.0675245415099734,0.0328311667495398,0.1363045268196422,0.1376107858927004,-0.2579789076109876,0.0011063089922392,-0.0603072692976718,-0.4052285145877538,0.0837366679946336,-0.0712219553124625,-0.5665331619994132,0.0730241760399803,0.1241245687018008,-0.3130336356395243,0.1835989408969106,-0.1505310222966388,-0.6293384556995358,0.0468522417913234,0.0677342562174538,-0.6258807834064419,0.500963084346728,-0.1778267358699108,-0.3086465508996153,0.0579526640731408,1
ACP_positive_247,0.3057108319475314,0.4140508035337358,0.42159329320476,-0.2095553133830323,0.1096204605261188,-0.3562783379739528,-0.0473571786891347,-0.2545916033778741,0.1366678405175835,-0.0067915478331763,-0.2974332684318175,0.0975618438919532,0.1116716274693385,0.0347622404613571,0.0306042597025116,0.2149328334895349,-0.0104826175989277,0.1248006913423974,0.2521401260081425,0.223358854172505,-0.0069892722797567,0.2372699061274095,0.1951354092227948,0.1197021901662728,1
ACP_positive_248,0.6111668243157,0.2381461223199494,0.4286040917539079,0.0699685147520797,-0.193443339666252,0.0170580349874372,-0.0813143685638533,-0.235962399782799,0.1449422882822225,0.0197759443039047,-0.2361529538893824,0.3556342542551423,-0.1320397246662581,-0.1173109499432494,0.6194410856389903,-0.1775222754850835,-0.478146033909858,0.5082769923169058,0.2007396236376478,-0.1240060475652361,1.1777927722428778,-0.1783004034516817,-0.299663031924293,0.0656214603479814,1
ACP_positive_249,0.6113882711225945,0.5143385996304151,0.4488322547467784,-0.0854999125147932,-0.1091638396033184,0.3924577189277116,0.0800860430153429,-0.4249700318291227,0.1731683109569608,0.0282611703480873,-0.4485073186094818,0.2218091255194083,-0.0057633148143342,0.0480139052965034,0.1912680556914149,-0.3730449494273297,-0.751836729343758,0.2799267274431288,0.1397456395830983,-0.5487963019194155,0.1773402065047446,-0.1071100885364052,0.0531446972933603,0.0196308711148087,1
ACP_positive_250,-0.2272044238744974,0.0974467886170708,-0.2451649650663903,0.2656426305079516,0.3149685122141748,0.5372900527253365,-0.1246008393162485,-0.5459367420217308,0.2069062504093709,-0.1599151019327273,-0.6581235491404064,0.4317095041075526,0.1786709939771665,0.303149294541254,0.0411596899348609,-0.2249936099514355,-0.7387464144727498,0.5335507978432065,0.0254028700134675,-0.1988885276861871,0.3504521299533605,0.1763899678255972,0.0381382887622025,0.1440569107680258,1
ACP_positive_251,0.1964314661916374,0.1539931554357208,0.2804391817435014,-0.0607776075945926,0.1023485070798723,0.0953679682904013,-0.21163680889177,-0.9533259408980188,0.9921138794642614,0.0235889803670639,-0.9201974532811434,0.8384578648801841,0.9655576742537526,0.5650517274306776,1.0291779041656777,0.0950219585305216,-0.2777216535417093,0.2925790236005797,0.4706180365865497,0.1742441833464911,0.566293595876097,0.1289720317362161,-0.1370190879317159,0.2087834283477279,1
ACP_positive_252,0.1913496933632758,0.272318059479204,0.2748492316323037,-0.0859538085623281,0.0543414017196698,0.0676741472258923,-0.3932120126770294,-0.8420900813707289,0.7923811553004763,-0.1050176304334919,-0.8714894484645392,0.6969905929995729,1.0266244564395803,0.629026451625354,1.0963513645700875,0.1080344210616005,-0.2300092909277534,0.3068927323847665,0.5577570156588406,0.1983047061763447,0.6621464728556168,0.0952962313798844,-0.173987901539222,0.1717400479557629,1
ACP_positive_253,0.1894705909852859,-0.1697658195223878,-0.0946284386207459,0.0014723232167369,-0.3968022121670944,-0.0749399658601035,0.7346655770658813,-0.9482390590007548,1.6673157522830373,0.6892654862911898,-0.7690860211781602,1.3792718687096357,0.4097064043263792,0.001091249550606,0.738866142172413,0.2385334128539373,-0.2217695399939586,-0.0710573400357846,0.1371693060264088,0.0460688245948078,0.3693865230111918,0.32729859395007,-0.0413212524550643,0.0734689633236273,1
ACP_positive_254,0.6533750075133702,1.0043377211436315,0.5561333957052215,0.2931297798266002,-0.2832663072654972,-0.0026705600628623,0.2034198361283571,-0.6143076180355901,0.2298159428341862,0.1610473117223751,-0.5690906715028238,0.2232360653279693,-0.0248263719064853,-0.3754163114918274,0.1216821404420552,-0.0215387236943,-0.5546136150634743,0.2409844749602706,-0.1011470765801328,-0.6783618941469683,0.1881359046478711,0.0714088228817503,-0.3014097200133751,0.1222903876778798,1
ACP_positive_255,0.0822545764113188,-0.0903441459130578,0.3008141726315399,0.0016833767675898,0.121829120495832,0.1009823171423605,0.0350348814258292,-0.0635406047104557,0.0432118410477428,0.0213448342564477,-0.0205969371334262,0.1556745074849786,-0.0889576439566758,0.1231909373355132,0.0819901604552818,0.0268155997169255,0.0769539348499052,0.1397399386192786,-0.0413717151747151,0.0602331305438164,0.1614385045812909,0.1209222746131556,-0.1819650546842505,0.0151094231617173,1
ACP_positive_256,-0.1684204781062021,0.1306897706488977,-0.0027790207309755,0.3394944328956159,0.0232076898807859,-0.24326301400493,-0.0629172842714136,-0.1239492172058289,-0.1187019566265368,-0.0055683150912927,-0.0243725283537292,-0.0425589888812131,-0.103349975352593,0.8864125910561816,0.3345723694936253,-0.2596798218425076,0.2148395184946264,-0.1934812037904818,-0.0103802183336882,0.1809448620389967,0.2650952629125666,-0.1415072570636459,-0.2574502703628489,-0.1505443504721721,1
ACP_positive_257,0.7880026447075753,1.0852681409272102,0.8617939933080843,0.3381071324094346,-0.4133478753744737,-0.1358825741867664,0.610112160556092,-0.2708991756400178,0.0668486264017822,0.556958001504604,-0.317986044698028,0.1151706664643333,-0.1495600490024826,-0.6816828871998587,0.2671287433099035,-0.0655618982704272,-0.690218191112798,0.3602283377353661,-0.0198764686759857,-0.9827115252276636,0.3405470672920632,0.1382892719369075,-0.438204683916802,0.1873394338283872,1
ACP_positive_258,0.1127006070806036,-0.3108533189076568,-0.7973192282262447,0.2429429748001272,0.6264092351313035,0.0639689076197547,0.0324978828301571,0.087622962167838,-0.2668524022460879,-0.0971927773041795,0.0414252183387164,0.1537671890133137,-1.0439834546750328,-1.2461303410144262,2.082894313941952,0.1012183692596069,0.1676748743290455,0.2085711851410073,-0.908164213068314,-0.4164770352482236,1.7782937816374869,-0.5588788505297156,0.4812560658331501,-0.3515420469281404,1
ACP_positive_259,-0.08404960830278,0.0850513914768274,0.0407543609442977,0.3656670744363988,0.2684771741681214,0.3799181308801237,-0.0336431876922413,-0.6549867216141914,-0.7869418554302772,-0.0861937771820701,-0.5950821655788784,-0.5179536118956704,-0.0433444086970447,-0.0376159267384934,0.1655663127833725,-0.4325309180042073,-0.45187583425634,0.4685880703602441,-0.0908230301254962,-0.2054830570132666,0.4319458927734597,-0.1176318360018296,-0.1923419621084226,0.1873388777550649,1
ACP_positive_260,-0.1872879179484939,-0.2826030333994517,0.4482757085389759,-0.4874070774968634,0.4940197317028479,-0.1912166383239088,-0.7558597916224314,0.3837687241422091,-0.101789570398819,-0.6979745998951276,0.2990096093335058,0.0190826211589156,-0.0534585242596588,0.0684031805033468,0.1263583981964106,-0.2642924086223061,0.3410581920422587,0.2068671721905079,-0.4226409358996552,0.1210699856034921,0.5850864564466944,-0.2496874867932587,-0.0146589268674611,-0.238804205100601,1
ACP_positive_261,-0.4651279277113264,0.3047758343184205,-0.2279557612550329,-0.104682180709994,0.9448296702060288,0.4368026154632515,0.3274493092901951,-0.7185797311478984,0.80031582240586,0.3359041536303164,-0.5846204378560562,0.7069603323023271,0.1905367448750019,0.094357727439993,0.5187043221866662,-0.0986623498338589,-0.2015279316122803,-0.0866490585328451,-0.2927599498444249,-0.5202970118216483,-0.0509915014164306,0.0456283183675457,0.3650129540369554,0.1035101294316252,1
ACP_positive_262,0.6173843099253238,0.2072789565426441,0.620620088372686,0.1109443136749409,-0.0207308252403776,-0.0908648946858627,0.1594887690997532,0.1594107525257702,-0.050359251530842,0.2254700624514691,0.161517215420756,-0.0442684100881045,0.2169150589928226,0.0140963653386621,-0.0519438499483495,0.3231348850934191,-0.0301610292238223,-0.1971149749968871,0.3424488561515901,0.2062299726001949,-0.1245101436435668,0.0467459782742968,0.044657275329696,-0.2511523122469759,1
ACP_positive_263,-0.5971343276746913,-0.4743443329125852,0.893490412935023,0.0256738083068237,-0.8826839804359553,0.2877652512432775,-0.3651649851316498,-0.3968316931923186,0.5533396443873873,-0.3260480672834,-0.519739319920527,0.6043946943109192,-0.0993298424720567,0.0311375018408179,0.2714094735027926,0.0351878674277922,-1.0505633073580591,0.3826645082502624,-0.0672456229972601,-0.5137874246683982,0.8566076874255018,-0.0325855391702812,-0.1298419228981238,0.0669163343201782,1
ACP_positive_264,-0.0344855221604805,0.2450934091253856,0.0938522421762579,0.112041446752104,-0.3091685874376755,-0.1148087069237411,0.0172450063529045,0.1883814958970443,-0.0281715943432658,0.0553152679238301,0.133862778641023,-0.0256758583300368,-0.0122099833804679,0.2380845911679744,0.0604006837989034,-0.1344642495145031,-0.0324857897491449,-0.1653649901072581,-0.3018654607122669,0.2761309883169354,-0.0119300092364691,0.2813844906471919,0.2596667389032392,-0.0762251510398116,1
ACP_positive_265,-0.1852430659907979,0.1338239208648526,-0.1266485112731442,0.2744584068691272,0.277926035735296,0.3329248217522031,-0.2967741703481149,-0.064575028723387,-0.6660493921927988,-0.3515165310588715,-0.1294481131483983,-0.4250112753770371,-0.0074388749924305,0.3753401194185982,0.0587632068606344,-0.3347817443412568,-0.395501405810684,0.2153216979833664,-0.0953575132741993,0.0249716382164251,0.1512383497243943,0.0288468596315232,-0.0745359091496943,0.0496581175669032,1
ACP_positive_266,-0.0429097126218011,-0.2864098094608416,0.1885476147542613,0.0277516138584119,-0.1242975616161331,0.1310158065791631,0.0806915908351269,-0.5126349708741329,-0.2509566371251799,0.0966568591327018,-0.5155307232137268,-0.2730725914552955,0.3817944493871331,-0.1470160476323049,0.2391498162406899,-0.0516694593545577,-0.4454748625320321,0.1959614893073187,-0.0039491495396386,-0.5508325325350358,0.1322806854595271,0.0388399091269095,-0.2885142371024784,-0.0141763108316411,1
ACP_positive_267,-0.0043744531933534,0.5521009214583747,0.4296648033499609,-0.202103686272997,0.2948506971324768,-0.0921102120724074,-0.1113055970598758,0.2785695336439988,-0.0895009952046776,0.0031666614595652,0.2735920572905568,-0.0527404974120708,0.7403450669126111,0.5599151899650779,0.5228127052444772,-0.3191048251966715,-0.1086075890540404,-0.155746783675556,0.116348550287156,0.0028370830395627,0.3701295685691728,-0.3741920718031533,0.2552521125225485,-0.1932482689437504,1
ACP_positive_268,0.0614093085692524,0.1679417935353488,0.0655500123553253,-0.0740259770491836,0.0448723335955593,-0.0107716766732496,-0.3862058177390653,-0.778622826288815,-0.2330101490299776,-0.25402040804077,-0.7418829260848785,-0.0426328250265742,0.108824928238219,-0.0219133726071861,0.3696318137284588,0.0009754005164921,-0.0950169792718994,0.0803599885136905,-0.1129173025524576,-0.1907271894965204,0.2306606053413279,-0.1774086929523418,-0.1619712894577711,0.2014008393164765,1
ACP_positive_269,0.0874842934709501,-0.3039487210311276,-0.0744324898319,0.2494678557306944,0.3584206922490863,0.1754957839478193,0.0674851258704669,-0.2267693253728023,-0.0880369565256478,0.0194877360012394,-0.2203905051311691,-0.0796485652948186,-0.0639953526162494,-0.3523975779673716,-0.0163753068477709,0.1940870750617707,0.0546857079190726,-0.0408537104881994,0.0626214912658975,-0.2697255375470209,-0.1713881019830027,-0.0523799620408463,-0.4579544834309826,0.0690164378981022,1
ACP_positive_270,-0.3042297642745276,0.1012802788964359,-0.315501592835248,-0.018604484931757,-0.2442690300990443,-0.0118203765675581,0.233757126906127,-0.2840628354433112,-0.1170925279637232,0.0744892905678916,-0.3103185035088424,-0.0877386650083289,-0.5193569944851659,1.0390907757018486,-0.2001788683780274,-0.3646287005898889,0.1430731873562238,-0.2092527903212064,-0.2842039987870873,-0.0451284075604885,-0.1351723710893357,-0.1780217384108106,-0.2452395953120794,-0.1250173309518566,1
ACP_positive_271,0.1979346766656408,-0.0847258119452625,-0.0163557799549865,0.1033347383373791,0.0494570406303343,0.0672658829278015,1.5328855414671787,1.8850198096974469,1.1840040851039348,1.782954978352023,1.899063874767726,1.2251580355243328,0.8406263023648277,0.7050663070666987,0.6088092676178368,0.8396072751329382,0.978252534719264,0.7715770639856865,0.3927596766659106,0.2534540008359261,0.2402513970804501,0.5619715259057553,0.2733489974554086,0.103769583975598,1
ACP_positive_272,0.022907441913271,-0.2755905511811036,0.1040452004568117,-0.0236407531351162,-0.6834475859656446,0.3029096064267872,0.7869632682269895,-0.5518832881621396,0.299052263079255,0.7338382733847196,-0.410158500105968,0.5057002881758629,-0.1195390412841257,0.4219909015957148,0.2117913388577579,-0.1301013887705549,-0.866351166087044,0.2435886512737492,0.3402297249183424,0.0279993076166391,0.3825755816653508,-0.2117908582287362,-0.3264673106737164,-0.0284829096425341,1
ACP_positive_273,-0.1679925751709007,0.1648868318941049,0.0175657497932525,0.1197599816576609,0.2647385018950537,0.0632173377199298,-0.4154218705602291,0.3485104294213788,0.0517930517396691,-0.4191111367706825,0.2619791844885906,0.0290535218704154,-0.3457104721394922,0.1771775128910998,0.2384804090457669,-0.0142972183362783,0.0804862116952093,-0.0130973960919341,-0.2715681706847553,0.3704391708849984,-0.1557064777879021,-0.1277808778367181,0.0430429481376366,0.0457313549190517,1
ACP_positive_274,0.0334859207283691,0.037455559785305,0.2284124565255552,0.0736738558744122,0.1365177948584416,0.1423647295953418,-0.3128375015720855,-1.3480714126032889,-0.0351036120234304,-0.2079803173137058,-1.3040087571872463,0.07404909360119,0.5425117621403606,0.2240916452009088,0.5879664983473586,0.0620260713981431,-0.3978680904641536,0.3074039362699161,0.2380874398414183,-0.1923249585906903,0.2039660056657222,-0.0662678723428918,-0.2659475341113915,0.2173002718740597,1
ACP_positive_275,0.632101330845091,0.6071206748011422,0.9881536503397056,-0.4297195283973307,0.2919906259945414,-0.1487298547455521,0.2726008041264071,-0.4122224080177357,-0.2189765417865307,0.2284210814915603,-0.4147389233797359,-0.1913434329173838,0.2386834808265478,0.3309903439024051,0.2098695334639053,-0.1284988051623478,-0.5662861037743883,0.0197844872042079,0.2301495158040922,0.3726373473273578,0.390314010075111,0.0837947153121729,0.1109405201732282,0.0457791459392777,1
ACP_positive_276,0.1930982603579823,-0.1388271122598222,-0.1879233925275875,-0.0321067577531494,-0.3240339084394982,-0.2012935870358404,-0.2850193622353783,0.2804454417468135,-0.0936655117377813,-0.3336614483396717,0.1931745316212384,-0.2248213096405264,-0.0496982231306792,0.4156034711644613,-0.2052933860622406,-0.0591912134895861,-0.4933117491692934,-0.2094799920479393,-0.3939745760207377,0.5716342358240841,-0.5354675252970893,0.02430374059402,0.222434611338113,-0.2294386946462988,1
ACP_positive_277,-0.0793503345045092,0.1267656428442624,-0.1986090797174522,0.1845123754932707,0.1405310007618791,0.0333780173785575,0.0543603891375334,-0.8859991693142527,1.1693813788544327,0.0291734274452648,-0.8588414348390782,1.0603342694544329,-0.0185232941762335,-0.2587442880898813,0.304931767613955,-0.2144887573872831,-0.6522961574507964,0.4994840627455436,-0.1959276037202939,-0.1785166953048808,0.1787850173119295,-0.0627439771698538,-0.4971128673142326,0.2494800714443004,1
ACP_positive_278,0.0570615695938771,-0.0045607497134373,0.0038624306821692,0.234857412890222,0.0438646403357343,-0.0391837285781794,0.1112377217634272,-0.1201899505194057,0.2607424268849705,-0.0324796662694391,-0.4484849723448109,0.2405745267612772,0.7104009167004379,0.4536806655198109,0.9274698043161318,0.1426258839567185,-0.1767151114558992,0.3973379531017775,0.4808433567083082,0.1802081016408107,0.524404402544931,0.0858035037067842,-0.3615695854350473,0.2598905363487826,1
ACP_positive_279,0.3358120311296955,-0.0154659910024471,0.171805814349541,0.0068293570043962,-0.2422100278712713,0.051624538291655,0.2607563401434664,-2.054526926126644,0.9042257091844714,0.3248279053021679,-1.529496969982034,0.7114167431614641,0.4262956478688515,-0.3377462799354609,0.5056152559820765,0.0364050195352911,-0.1075887561360853,0.0269518048337164,0.0354207163755298,-0.7198396736315279,-0.0233594947290206,0.0721276350328738,-0.9572082330333904,0.0427116211168475,1
ACP_positive_280,0.1399352917158058,-0.0124078001700171,-0.3817944088625906,0.0881229009666985,-0.1980265541712532,-0.0636038629017768,0.0740677431108976,0.1957781051888576,0.0220920854507529,0.0368149243833983,0.1420708705614508,-0.0514810401176573,-0.2060161839260356,0.1833360948800922,-0.0974030443853393,-0.1537666031089422,0.0012293236285737,-0.1103632387606145,-0.4374232333050956,0.2170024746070814,0.062976551064602,0.4562091492239248,0.1725077071762373,-0.2473654687693983,1
ACP_positive_281,0.4078259301556755,-0.2455370559596095,0.0469435595359715,-0.066842831103953,-0.5849170744195386,0.495381469944354,-0.082613675388867,-0.6245903576705296,0.0418309608444945,-0.0824665989247583,-0.6967817003255046,0.1477195127938478,-0.0041130410884885,-0.1711203791806354,0.1189055491119465,-0.1264803612507459,-0.595103286421341,0.4542046519553544,0.0418504930416879,-0.4591177178368932,0.5778572423721728,0.06684752024663,-0.3894009088462363,0.2564379388808695,1
ACP_positive_282,0.2108753581374831,0.1657951153052419,0.1005647194863985,-0.0926202745550615,-0.0537317607121158,0.1801437512830016,0.2398494217264479,-0.9804195502430024,1.2450862009843395,0.2499654926223638,-0.6043346886674136,1.1724196634597297,1.040170856565262,1.1160967566132398,1.243260994116908,-0.1435914912953337,-0.5000852006475246,0.2833043245414379,0.514187526122695,0.4974690010681278,0.8318395021594759,0.1234636620912947,-0.0283796885322116,0.3572625717850933,1
ACP_positive_283,0.4325299032277431,0.0503580583965751,0.4872784667819806,-0.1607699800368402,-0.1296366887650503,0.0633088267598496,0.0545204947434853,-0.4506316873964304,0.1860975810023488,0.0908527595405253,-0.4481608009257835,0.1585643343977307,0.3226827461885667,0.3404978748347934,0.5092640466796785,-0.0435801312089977,-0.3051887194342681,0.2521655164579244,0.5245901639344261,0.6760932424406113,1.007693617548259,-0.0718174255584649,0.0295084405491471,0.1231680164419756,1
ACP_positive_284,1.0423821068167969,0.1160208027431648,0.7546432650117174,0.0725379573283442,-0.2322243148255049,0.4065459282498371,-0.0487605341561077,-0.4670337968888584,0.2591154483068243,-0.049797245393823,-0.4839486320519824,0.295608056106688,-0.1201539013335941,-0.2372541308414199,0.4724178296515185,-0.1232569367527196,-0.8508988668313882,0.725608037698009,0.0783913063669716,-0.5568595710238772,1.0153860443183806,-0.0703045354081538,-0.4533999832224734,0.2238035996935952,1
ACP_positive_285,0.0006485227916213,-0.247139909038089,0.0012316040198592,0.4858458507031772,0.2451268137489698,0.2929887272535422,0.0779850959192207,-0.1639726317215273,-0.1108870283248609,-0.0079336648181848,-0.0810177023260534,0.0146137516657254,0.1041518498388196,0.1555331970083019,0.5001105597281461,-0.0335780236140319,-0.11859930135469,0.0227335374807673,-0.2241651125445155,-0.2558450337208522,0.3881975954827201,-0.0164078506314476,-0.4707297214270376,-0.0186213581613312,1
