name,APAAC_Pc1.A,APAAC_Pc1.R,APAAC_Pc1.N,APAAC_Pc1.D,APAAC_Pc1.C,APAAC_Pc1.Q,APAAC_Pc1.E,APAAC_Pc1.G,APAAC_Pc1.H,APAAC_Pc1.I,APAAC_Pc1.L,APAAC_Pc1.K,APAAC_Pc1.M,APAAC_Pc1.F,APAAC_Pc1.P,APAAC_Pc1.S,APAAC_Pc1.T,APAAC_Pc1.W,APAAC_Pc1.Y,APAAC_Pc1.V,APAAC_Pc2.Hydrophobicity.1,APAAC_Pc2.Hydrophilicity.1,APAAC_Pc2.Hydrophobicity.2,APAAC_Pc2.Hydrophilicity.2,APAAC_Pc2.Hydrophobicity.3,APAAC_Pc2.Hydrophilicity.3,target
ACP_positive_381,1.9378744804617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8757489609234,2.90681172069255,0.0,0.96893724023085,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079398131005924,-0.0122915005638663,0.0129654041394349,0.013682314814642,0.0163686063474628,0.0082777481320691,1
ACP_positive_382,5.223399781318737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.223399781318737,6.268079737582485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0446799562637474,-0.0055846926798275,-0.0006961702252366,-0.0466174921421442,-0.0313410414872503,0.0173684001279837,0.0221910401427275,1
ACP_positive_383,2.0291408382400173,1.014570419120009,1.014570419120009,0.0,0.0,0.0,0.0,4.058281676480035,0.0,0.0,5.072852095600043,1.014570419120009,0.0,1.014570419120009,0.0,1.014570419120009,0.0,0.0,0.0,1.014570419120009,-0.0107967122857795,-0.007651902764135,-0.0127259813094334,-0.0099351802229678,0.0187536305222634,0.0077857269400438,1
ACP_positive_384,3.083742813407249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0279142711357498,1.0279142711357498,3.083742813407249,7.1953998979502485,0.0,2.0558285422715,0.0,4.111657084542999,3.083742813407249,1.0279142711357498,0.0,1.0279142711357498,-0.0075478743504124,-0.0125446978464391,-0.0232526584049716,-0.0156518936266647,0.0133463453190466,0.0177365077736914,1
ACP_positive_385,2.0005830817841743,0.0,1.0002915408920872,0.0,2.0005830817841743,0.0,0.0,0.0,3.0008746226762613,0.0,1.0002915408920872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008545831403147,0.0006512323966447,-0.0065251551774684,0.0024259142315578,0.0022016379208109,0.0018094128766826,1
ACP_positive_386,1.0275820042184352,0.0,2.0551640084368703,0.0,6.165492025310612,2.0551640084368703,1.0275820042184352,7.193074029529047,2.0551640084368703,0.0,1.0275820042184352,3.082746012655306,0.0,3.082746012655306,2.0551640084368703,1.0275820042184352,1.0275820042184352,0.0,4.110328016873741,1.0275820042184352,-0.0005912775145877,-0.0087568187635401,-0.0051931076601146,-0.0068991175215801,-0.0042498458160711,-0.0018918369425414,1
ACP_positive_387,0.0,0.969518773612602,0.969518773612602,0.0,1.939037547225204,0.0,0.969518773612602,2.908556320837806,1.939037547225204,0.0,0.969518773612602,0.0,0.0,0.969518773612602,0.0,0.0,2.908556320837806,0.969518773612602,0.969518773612602,0.0,0.0054697324631283,0.0118604309578386,0.0125325355404763,0.0061218865226716,-0.0032172698242302,-0.0022860892724867,1
ACP_positive_388,0.0,2.2205338564969206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.992402354236145,4.441067712993841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03849777442462,-0.0201217631203313,-0.0759838425913319,-0.0526568267301518,0.0465315067393956,0.0304617718785792,1
ACP_positive_389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789079618507336,6.704711465910271,1.9156318474029344,3.831263694805869,0.9578159237014672,0.0,1.9156318474029344,0.0,0.0,0.0,0.9578159237014672,0.0,1.9156318474029344,0.008690469207375,0.0049654370678529,-0.0013429249988375,-0.0017708665728897,0.0221675087494472,0.0094744528455849,1
ACP_positive_390,0.0,0.0,0.0,0.0,0.0,0.9795531743800444,0.0,0.0,4.897765871900223,0.0,0.9795531743800444,0.0,0.9795531743800444,0.0,0.0,0.0,0.9795531743800444,0.0,2.9386595231401333,0.0,0.0001359804105447,0.0097135567459851,-0.0013544586686194,0.0077184903947127,-0.0052404036836153,0.0094736604209476,1
ACP_positive_391,0.0,0.0,1.0249378745708997,1.0249378745708997,6.149627247425397,1.0249378745708997,3.0748136237126986,4.099751498283598,0.0,1.0249378745708997,1.0249378745708997,3.0748136237126986,0.0,1.0249378745708997,2.049875749141799,2.049875749141799,1.0249378745708997,1.0249378745708997,1.0249378745708997,1.0249378745708997,-0.0016938673392901,-0.0062697880114959,-0.0041274358104309,-0.0099170182702949,-0.0026260685238254,-0.000303696615562,1
ACP_positive_392,0.0,0.0,1.0114112763938126,0.0,0.0,1.0114112763938126,0.0,4.04564510557525,1.0114112763938126,1.0114112763938126,9.102701487544314,8.0912902111505,0.0,0.0,1.0114112763938126,0.0,1.0114112763938126,1.0114112763938126,3.034233829181438,1.0114112763938126,0.0021876304611898,0.0058388384965707,-0.0215590289046,-0.0139642221379219,0.0052106676881328,0.0108748380028158,1
ACP_positive_393,0.0,1.111524836789968,0.0,0.0,0.0,0.0,0.0,1.111524836789968,1.111524836789968,2.223049673579936,2.223049673579936,2.223049673579936,1.111524836789968,0.0,0.0,1.111524836789968,0.0,1.111524836789968,0.0,0.0,-0.0164941978237465,-0.0107460986216374,-0.0590990300450224,-0.0501571528346374,0.0106923785189908,0.0142792640160851,1
ACP_positive_394,0.0,0.0,0.981102880891741,0.0,0.0,0.0,0.0,0.981102880891741,0.0,1.962205761783482,4.905514404458705,0.981102880891741,0.0,0.981102880891741,0.981102880891741,0.0,0.981102880891741,0.0,0.0,0.0,0.0131208747133871,0.006141514153838,-0.0113483758743756,-0.0125658607797406,0.0160167832382907,0.0075321836568592,1
ACP_positive_395,0.0,1.0017101527259535,2.003420305451907,0.0,6.010260916355722,0.0,1.0017101527259535,5.008550763629768,0.0,1.0017101527259535,1.0017101527259535,0.0,0.0,0.0,3.005130458177861,2.003420305451907,4.006840610903814,1.0017101527259535,0.0,2.003420305451907,0.0082102077963875,-0.0006637889160313,0.0055269429244431,0.0008740059546159,-0.0084465770172284,-0.0072109434681404,1
ACP_positive_396,1.024880355785133,0.0,0.0,1.024880355785133,0.0,0.0,0.0,2.049760711570266,0.0,2.049760711570266,2.049760711570266,3.0746410673553988,0.0,1.024880355785133,0.0,1.024880355785133,0.0,0.0,0.0,3.0746410673553988,-0.0023370658267005,-0.007957046191144,-0.0343081797875053,-0.0339918057100626,0.029841259831766,0.0238724818985137,1
ACP_positive_397,0.0,0.0,1.0503377888092622,0.0,0.0,0.0,0.0,1.0503377888092622,0.0,3.1510133664277866,1.0503377888092622,6.302026732855573,0.0,0.0,0.0,0.0,0.0,1.0503377888092622,0.0,2.1006755776185244,-0.0140413955660518,-0.0174867030231903,-0.0471155808317482,-0.0591192772060367,0.0449997020685498,0.0424254657492152,1
ACP_positive_398,4.117749734820567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.117749734820567,9.264936903346277,0.0,1.0294374337051415,0.0,0.0,0.0,0.0,0.0,0.0,0.0001256291079367,0.0122161234110262,-0.060422140515349,-0.0395344837473757,0.0238149849426709,0.0343624530959491,1
ACP_positive_399,0.967760721228123,0.967760721228123,0.0,0.0,0.0,0.0,0.0,0.967760721228123,0.0,0.0,1.935521442456246,0.0,0.0,0.967760721228123,1.935521442456246,0.0,0.0,0.0,0.967760721228123,0.0,0.0113737898721588,-0.0082882603461635,0.0146947850972477,0.010032514091163,0.0038439197253129,0.000582530332158,1
ACP_positive_400,0.9190687983465758,0.0,0.0,0.0,0.0,0.0,0.0,3.676275193386304,0.0,2.757206395039727,2.757206395039727,0.9190687983465758,0.9190687983465758,1.838137596693152,0.9190687983465758,0.9190687983465758,0.0,0.0,0.0,0.0,0.0200006132247575,0.0007039782108867,0.0171114542816593,-0.0036441672836064,0.0330634356911361,0.0136958875285908,1
ACP_positive_401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9236069115842025,0.0,1.9236069115842025,3.847213823168405,0.9618034557921012,0.0,0.9618034557921012,0.9618034557921012,0.9618034557921012,0.0,0.0,0.0,0.9618034557921012,0.0149661926579484,0.0048644079331428,0.0004106780784826,-0.0130089768038256,0.0237045044345362,0.0072597379076142,1
ACP_positive_402,0.9848342288330284,0.0,1.969668457666057,0.0,5.909005372998172,0.0,0.9848342288330284,2.9545026864990858,0.0,3.939336915332114,0.0,1.969668457666057,0.0,0.9848342288330284,1.969668457666057,4.924171144165142,0.0,0.0,0.9848342288330284,2.9545026864990858,0.0118852448838424,0.0015246118493801,0.0067152835838209,-0.0004508532411497,0.0024633856974563,-0.0069719016063785,1
ACP_positive_403,4.04179015097419,0.0,1.0104475377435476,0.0,2.020895075487095,0.0,0.0,1.0104475377435476,0.0,4.04179015097419,3.0313426132306427,4.04179015097419,0.0,2.020895075487095,1.0104475377435476,0.0,2.020895075487095,0.0,0.0,0.0,0.0013905150087102,-0.0023395099675099,-0.01522911612128,-0.0132286590265064,0.0118982770816847,0.0070609552813538,1
ACP_positive_404,1.99701786796422,0.0,0.0,0.0,0.0,1.99701786796422,2.99552680194633,2.99552680194633,0.0,2.99552680194633,4.992544669910551,2.99552680194633,0.0,0.0,0.0,2.99552680194633,0.99850893398211,0.0,0.0,0.99850893398211,-0.0054206783646048,0.002241932612277,-0.0094033785209463,-0.0080869669888596,0.0099923540957957,0.0121678031842278,1
ACP_positive_405,6.757304193632504,0.0,0.0,0.0,2.8959875115567875,0.0,0.0,8.687962534670364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9653291705189292,0.0,0.0,0.0,0.0117299139861568,6.584817329482212e-05,0.0114028197282145,-3.0422140624750866e-05,0.011330262672344,0.0001724070616853,1
ACP_positive_406,0.0,5.522046461002187,1.1044092922004374,0.0,0.0,0.0,0.0,1.1044092922004374,0.0,3.3132278766013123,1.1044092922004374,0.0,0.0,0.0,0.0,0.0,0.0,1.1044092922004374,0.0,3.3132278766013123,-0.0383544793976746,-0.0204787807412094,-0.079126275638477,-0.0448733922221802,0.0527206555328928,0.0257029802662111,1
ACP_positive_407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999460325701964,2.998380977105892,0.0,0.0,0.0,0.0,0.0,0.999460325701964,0.0,0.0,0.0,0.0,0.0,-0.001684063861667,-0.000364018109268,0.002975179488945,0.000313046112811,-0.0008420319308335,0.0001415625980486,1
ACP_positive_408,4.218925616815366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.273657021019209,5.273657021019209,0.0,1.0547314042038416,0.0,0.0,0.0,0.0,0.0,0.0,0.0056735336381291,0.0081372439526136,-0.0470657402018959,-0.0381033235155702,0.0075021659199007,0.0091247160029808,1
ACP_positive_409,3.9790623674981744,0.0,0.9947655918745436,0.0,7.958124734996349,3.9790623674981744,0.0,9.947655918745436,0.0,0.0,0.9947655918745436,1.9895311837490872,0.0,0.0,1.9895311837490872,2.9842967756236307,1.9895311837490872,1.9895311837490872,0.9947655918745436,0.0,0.0012216579304169,-0.0026036228789682,0.0044158921934877,0.0019838484423495,-0.0010862436434888,0.0013028760816593,1
ACP_positive_410,0.0,4.240092508658757,1.0600231271646892,1.0600231271646892,0.0,1.0600231271646892,2.1200462543293783,1.0600231271646892,0.0,3.1800693814940675,2.1200462543293783,3.1800693814940675,0.0,2.1200462543293783,1.0600231271646892,1.0600231271646892,1.0600231271646892,0.0,0.0,2.1200462543293783,-0.0066872165380324,-0.0006328610479761,-0.058896510325293,-0.0252216176813694,0.0119885060003027,0.0194265724276791,1
ACP_positive_411,3.919131893618271,0.0,0.0,0.0,1.9595659468091355,0.0,0.0,0.9797829734045675,0.0,3.919131893618271,1.9595659468091355,3.919131893618271,0.0,1.9595659468091355,1.9595659468091355,0.9797829734045675,0.0,0.0,0.0,1.9595659468091355,0.0168578796915904,0.0078639005867541,-0.0019055793775281,-0.0121502407435435,0.0110183372115786,-0.0014672707734191,1
ACP_positive_412,1.9365024649692424,0.0,0.9682512324846212,0.0,5.809507394907726,0.0,0.9682512324846212,1.9365024649692424,0.0,3.873004929938484,0.0,1.9365024649692424,0.0,0.0,1.9365024649692424,1.9365024649692424,1.9365024649692424,0.9682512324846212,0.9682512324846212,1.9365024649692424,0.0105290715843199,0.0058070346857722,0.010618721498538,0.0071187812651117,0.0043591036141324,-0.0066839451324954,1
ACP_positive_413,2.079731385532992,2.079731385532992,2.079731385532992,1.039865692766496,6.239194156598975,0.0,1.039865692766496,4.159462771065984,1.039865692766496,3.1195970782994875,1.039865692766496,4.159462771065984,0.0,2.079731385532992,2.079731385532992,2.079731385532992,2.079731385532992,0.0,2.079731385532992,0.0,-0.0119947461787739,3.326332542243501e-05,-0.0021584246347744,0.0016281568701355,-0.0157103707300553,-0.0116635714184502,1
ACP_positive_414,0.0,2.9189946162534097,0.0,0.0,0.9729982054178032,0.9729982054178032,0.0,0.0,0.0,0.0,0.0,2.9189946162534097,0.9729982054178032,0.9729982054178032,0.0,0.0,0.0,1.9459964108356065,0.0,0.0,-0.0109807624364569,-0.0274071932433784,0.0495306162299628,0.031062151355485,0.0063023047462304,-0.0215053220696462,1
ACP_positive_415,3.2405582113892133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.320744281852284,4.320744281852284,0.0,1.080186070463071,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110352968931501,-0.0050657567844344,-0.0456920857780787,-0.043263503195624,0.0140538336270088,0.0108167385612075,1
ACP_positive_416,0.0,4.567404935207824,0.0,0.9134809870415648,0.0,0.9134809870415648,3.653923948166259,3.653923948166259,7.307847896332518,0.0,0.0,1.826961974083129,0.0,0.9134809870415648,0.0,1.826961974083129,0.0,0.0,1.826961974083129,0.0,0.0223036734393849,0.0163884994063007,0.0046091554905514,-0.0021632191693897,0.0261664248140488,0.0192144789775388,1
ACP_positive_417,2.885273745660277,0.0,0.0,0.0,1.9235158304401845,0.0,0.0,1.9235158304401845,0.0,1.9235158304401845,1.9235158304401845,2.885273745660277,0.9617579152200922,1.9235158304401845,0.9617579152200922,0.0,0.9617579152200922,0.0,0.0,0.9617579152200922,0.0215851171988052,0.0090949923294561,0.0008699128944506,-0.0131484077830284,0.0138812042272464,0.0059592659129777,1
ACP_positive_418,5.215727914022803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1294367484136814,4.1725823312182415,0.0,1.0431455828045604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0255604008634488,-0.0143458346136809,-0.0124565040964199,-0.0157492757531933,0.0107316882361676,0.014234744286015,1
ACP_positive_419,1.0188690870782524,1.0188690870782524,0.0,1.0188690870782524,0.0,0.0,0.0,0.0,0.0,1.0188690870782524,1.0188690870782524,2.037738174156505,0.0,2.037738174156505,0.0,0.0,1.0188690870782524,0.0,1.0188690870782524,1.0188690870782524,-0.0244736855962491,-0.0435605118113886,0.0453709356309739,0.0363640005693727,-0.0217659840451615,-0.0108038418257997,1
ACP_positive_420,0.0,0.994153818009897,0.0,0.0,0.0,0.0,0.0,0.994153818009897,0.0,0.0,1.988307636019794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988307636019794,0.0,0.0055174348609498,-0.0024926015493691,-0.0231978297782725,-0.0091054244053905,-0.0004048212801202,0.0355294241423058,1
ACP_positive_421,1.8414462968759089,0.0,0.0,0.0,0.0,0.0,0.0,1.8414462968759089,0.0,2.762169445313863,1.8414462968759089,0.0,0.0,1.8414462968759089,0.9207231484379544,1.8414462968759089,0.0,0.0,0.0,0.0,0.0257949058444901,0.0076495582886631,0.0126317394360346,-0.0048975238244352,0.0289044062627667,0.0091937655545261,1
ACP_positive_422,7.051530797912711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.044169255353752,9.066253883030628,0.0,1.0073615425589586,0.0,0.0,0.0,0.0,0.0,0.0,0.0035331485075682,0.009575474502043,-0.040117207026155,-0.0256815344173535,0.0200306422547331,0.0252979336202053,1
ACP_positive_423,4.068323250154575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.068323250154575,3.0512424376159317,0.0,1.0170808125386437,0.0,0.0,0.0,0.0,0.0,0.0,0.0060069021983643,0.0016043353690997,-0.0161039312704892,-0.0074076318346534,0.0034144166437596,-0.0045949036447247,1
ACP_positive_424,6.550678542457876,3.275339271228938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917797570763128,3.275339271228938,1.0917797570763128,1.0917797570763128,1.0917797570763128,0.0,0.0,2.1835595141526256,0.0,0.0,-0.0150087937507063,-0.0129480389099582,-0.055465250422517,-0.0073055127318759,0.0034266748135188,-0.0044788360747738,1
ACP_positive_425,0.9954289609880104,0.9954289609880104,0.9954289609880104,0.0,5.972573765928063,0.0,0.9954289609880104,2.9862868829640314,0.0,3.981715843952042,0.0,1.990857921976021,0.0,0.0,1.990857921976021,4.977144804940052,0.0,0.9954289609880104,0.9954289609880104,1.990857921976021,0.0091248609669132,0.0020356233335791,0.0063857979600887,0.0039941562198074,-0.0054684085861224,-0.0115009908822767,1
ACP_positive_426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221276560883251,0.0,7.327659365299506,0.0,4.885106243533004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166914784661929,0.0129804692580831,-0.0851936764987379,-0.0645465586267505,-0.0583680861066421,-0.0428401873753964,1
ACP_positive_427,2.0126590829738857,1.0063295414869429,1.0063295414869429,0.0,0.0,1.0063295414869429,0.0,5.031647707434714,4.025318165947772,4.025318165947772,2.0126590829738857,1.0063295414869429,1.0063295414869429,2.0126590829738857,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003158587116499,0.0005760287498557,-0.0069612696483804,-0.0083816682390968,0.0118518052440883,-0.0030985788817596,1
ACP_positive_428,2.991304495975041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.988405994633387,2.991304495975041,0.0,0.9971014986583469,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004378732741562,-0.0048268997512278,-0.0186874932911279,-0.0164439759240272,0.0246539979270877,0.0186407456551047,1
ACP_positive_429,1.0512028857825093,0.0,0.0,0.0,0.0,0.0,0.0,2.1024057715650186,1.0512028857825093,2.1024057715650186,2.1024057715650186,5.256014428912547,0.0,3.153608657347528,0.0,1.0512028857825093,2.1024057715650186,1.0512028857825093,0.0,0.0,-0.0121528635352686,-0.0215626159085781,-0.0208850515946079,-0.0137957323295747,0.009081882292583,0.0081114952929371,1
ACP_positive_430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021468000114764,0.0,2.042936000229528,3.064404000344292,2.042936000229528,0.0,2.042936000229528,1.021468000114764,1.021468000114764,0.0,0.0,0.0,1.021468000114764,0.0022971026800675,-0.0044682713207861,-0.0256656148314136,-0.0268308898146207,0.0253815279154858,0.0078181452565031,1
ACP_positive_431,6.108105266887572,0.0,0.0,2.036035088962524,0.0,0.0,1.018017544481262,3.054052633443786,0.0,1.018017544481262,2.036035088962524,6.108105266887572,2.036035088962524,1.018017544481262,1.018017544481262,0.0,2.036035088962524,2.036035088962524,0.0,0.0,0.0026710174042315,-0.0032512417325905,-0.0117710706897535,-0.0200279633403955,0.0026600020492873,0.0117017118279587,1
ACP_positive_432,3.1246587145440285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.207764524240048,12.498634858176114,0.0,2.0831058096960198,0.0,0.0,1.0415529048480097,0.0,0.0,0.0,-0.0029575548700791,0.0051439985582777,-0.0548251166605091,-0.0385111615231716,0.0192412576817336,0.0303556719657391,1
ACP_positive_433,1.979151152955933,0.9895755764779663,1.979151152955933,0.9895755764779663,5.937453458867799,0.0,0.9895755764779663,3.958302305911866,0.0,0.9895755764779663,0.0,0.0,0.0,1.979151152955933,1.979151152955933,0.9895755764779663,4.947877882389832,0.9895755764779663,0.0,0.0,0.0052981155121204,0.0018900613787867,0.0035264528133361,-0.002903913170434,0.0030961287499783,-0.0004824217617542,1
ACP_positive_434,0.0,2.023742332915268,1.011871166457634,1.011871166457634,0.0,1.011871166457634,1.011871166457634,2.023742332915268,2.023742332915268,0.0,1.011871166457634,1.011871166457634,0.0,0.0,3.0356134993729027,3.0356134993729027,2.023742332915268,2.023742332915268,1.011871166457634,1.011871166457634,0.0085359983859126,0.010000213429429,-0.0116233818663777,-0.0135206148968171,0.0023022247574808,-0.0075656062672618,1
ACP_positive_435,3.1669481608686456,0.0,2.1112987739124303,0.0,2.1112987739124303,2.1112987739124303,0.0,2.1112987739124303,0.0,0.0,4.2225975478248605,5.278246934781076,0.0,1.0556493869562151,0.0,3.1669481608686456,0.0,0.0,0.0,1.0556493869562151,-0.0134584448370136,-0.0105243162158619,-0.0158994304216131,-0.0073467403268978,-0.0045408425972658,-0.0038796125575627,1
ACP_positive_436,1.0122741135882654,4.049096454353061,2.0245482271765307,1.0122741135882654,6.073644681529592,1.0122741135882654,0.0,4.049096454353061,2.0245482271765307,4.049096454353061,1.0122741135882654,1.0122741135882654,1.0122741135882654,2.0245482271765307,3.036822340764796,2.0245482271765307,1.0122741135882654,1.0122741135882654,0.0,1.0122741135882654,-0.0094333944297547,-0.0085312398627973,0.0167010547081899,0.0044303297620995,-0.0123864038842525,-0.0030544598817501,1
ACP_positive_437,1.0666737748324715,3.2000213244974147,0.0,0.0,0.0,0.0,0.0,2.133347549664943,0.0,0.0,4.266695099329886,0.0,1.0666737748324715,1.0666737748324715,0.0,0.0,0.0,0.0,0.0,1.0666737748324715,0.0018492704085195,-0.0062961200026941,-0.0609484397275766,-0.0257959591101664,0.0218907560127718,0.0026267175866741,1
ACP_positive_438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799352768685586,1.0799352768685586,1.0799352768685586,2.159870553737117,3.239805830605676,1.0799352768685586,0.0,0.0,1.0799352768685586,0.0,2.159870553737117,0.0,0.0,-0.0115703621672164,-0.0218969115135785,-0.0381412527568698,-0.0288866259548468,0.0177417044758675,0.0028181710480855,1
ACP_positive_439,9.372407446629756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.372407446629756,0.0,0.0,0.0,0.0,0.0,3.124135815543252,0.0,0.0,-0.004592914264876,-0.0030121024611168,-0.048344157136802,-0.05553296871975,0.0276230429455788,0.0424804944558822,1
ACP_positive_440,6.24429775466062,0.0,1.0407162924434366,0.0,0.0,1.0407162924434366,1.0407162924434366,5.203581462217183,0.0,1.0407162924434366,5.203581462217183,4.162865169773746,1.0407162924434366,0.0,0.0,0.0,1.0407162924434366,1.0407162924434366,0.0,2.081432584886873,0.0015582585351479,-0.0076094878618986,-0.0166638721219967,-0.0162990484219303,-0.0020516031933977,0.0003494606206388,1
ACP_positive_441,3.236141117900024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314854823866699,4.314854823866699,0.0,1.0787137059666747,0.0,0.0,0.0,0.0,0.0,0.0,-0.011020255059343,-0.0050588518255197,-0.0509281192036311,-0.050173808049533,0.019921693703784,0.0185456344675681,1
ACP_positive_442,0.0,3.0077230233401595,0.0,0.0,0.0,0.5012871705566933,0.0,0.0,0.0,0.0,0.0,1.0025743411133865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100153821525218,0.0575540139175372,0.1074213189532778,0.0552655839406967,0.1162421865076966,0.0522143439715761,1
ACP_positive_443,2.0290725195194463,4.058145039038893,2.0290725195194463,0.0,8.116290078077785,1.0145362597597232,0.0,7.101753818318062,2.0290725195194463,1.0145362597597232,1.0145362597597232,1.0145362597597232,0.0,2.0290725195194463,1.0145362597597232,1.0145362597597232,1.0145362597597232,1.0145362597597232,4.058145039038893,0.0,-0.0146423670258967,-0.0096687426355468,0.0062739149685674,-0.0020939718544182,0.0010528354300419,0.0045420713575293,1
ACP_positive_444,1.0018385486976105,1.0018385486976105,1.0018385486976105,0.0,0.0,2.003677097395221,0.0,0.0,1.0018385486976105,1.0018385486976105,1.0018385486976105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003677097395221,0.0036780021442907,-0.0012083384009668,-0.0156984018613978,-0.005684335376784,0.0105722988899327,0.0065022259073147,1
ACP_positive_445,2.0708181353601214,0.0,1.0354090676800607,0.0,0.0,0.0,1.0354090676800607,4.141636270720243,1.0354090676800607,2.0708181353601214,1.0354090676800607,4.141636270720243,1.0354090676800607,3.106227203040182,0.0,2.0708181353601214,0.0,0.0,0.0,1.0354090676800607,-0.0005868322868308,-0.0012092885250244,-0.0279655889237988,-0.028488485681084,0.018657252074665,0.0041838756620123,1
ACP_positive_446,5.104003872447895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104003872447895,6.1248046469374735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0196154169415488,-0.011952983677925,-0.0479578976134469,-0.0353789673843326,0.0474147203533287,0.0466897707743458,1
ACP_positive_447,4.29034152799166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29034152799166,5.362926909989575,0.0,1.072585381997915,0.0,0.0,0.0,0.0,0.0,0.0,0.0013319983624999,0.0059683427437337,-0.0518378051574284,-0.0372461545515194,0.0025538065028752,0.0066444301019238,1
ACP_positive_448,1.062519888363697,2.125039776727394,0.0,0.0,0.0,0.0,2.125039776727394,0.0,0.0,0.0,2.125039776727394,0.0,0.0,1.062519888363697,1.062519888363697,0.0,0.0,2.125039776727394,1.062519888363697,0.0,-0.036814421532206,-0.0209677400636226,-0.0345699126457201,-0.0484467156998796,0.0303402874700987,0.0479386141076328,1
ACP_positive_449,3.010299248670165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01373233156022,3.010299248670165,0.0,1.003433082890055,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004406537649306,-0.0048575505148602,-0.0121934168633208,-0.0066696777167814,0.0160925803901365,0.0046356355797016,1
ACP_positive_450,1.867368349114768,0.0,0.0,0.0,0.0,0.933684174557384,0.0,0.933684174557384,0.0,1.867368349114768,2.801052523672152,0.0,0.0,1.867368349114768,0.933684174557384,0.933684174557384,0.0,0.0,0.0,0.0,0.0242523670350346,0.0094955370983857,0.0045815936176794,-0.0045408119473115,0.0235208137784335,0.0090063258603942,1
ACP_positive_451,2.0560140879174624,0.0,2.0560140879174624,2.0560140879174624,2.0560140879174624,0.0,1.0280070439587312,4.112028175834925,0.0,3.084021131876194,4.112028175834925,5.140035219793656,0.0,2.0560140879174624,2.0560140879174624,0.0,1.0280070439587312,0.0,0.0,1.0280070439587312,-0.0075601755078387,-0.0088537405597092,-0.0090826633251115,-0.0095610784102349,0.0032497413131632,0.0038008725309999,1
ACP_positive_452,0.9602814740264456,0.0,0.0,0.0,0.0,0.0,0.0,0.9602814740264456,0.0,0.9602814740264456,1.9205629480528912,0.9602814740264456,0.0,1.9205629480528912,0.0,0.9602814740264456,0.0,0.0,0.0,0.0,0.0159440986866365,0.0035005539388352,0.0070717389605813,-0.0102809627576071,0.012641004270702,0.0108420928744064,1
ACP_positive_453,4.045394230778419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0567427884730245,7.079439903862234,0.0,1.0113485576946049,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020748690554238,0.0047022706873023,-0.041222773265145,-0.0247404664943935,0.0232829616173963,0.0287043188156589,1
