name,SOCNumber_Schneider.lag1,SOCNumber_Schneider.lag2,SOCNumber_Schneider.lag3,SOCNumber_gGrantham.lag1,SOCNumber_gGrantham.lag2,SOCNumber_gGrantham.lag3,target
ACP_positive_244,0.4899207272727273,0.6101048,0.303259,8669.181818181818,10100.0,5573.0,1
ACP_positive_245,0.24494375,0.3694937272727273,0.2678172,8763.833333333334,14938.181818181818,9335.7,1
ACP_positive_246,0.3413256956521739,0.5061415,0.3443209047619048,9214.0,13410.681818181818,9708.047619047618,1
ACP_positive_247,0.3698756666666666,0.4259753793103449,0.3848034285714287,9281.833333333334,10193.344827586208,10533.392857142857,1
ACP_positive_248,0.2352851052631579,0.2401816111111111,0.1470258235294117,8444.578947368422,8161.888888888889,6158.294117647059,1
ACP_positive_249,0.4977157857142859,0.6197233846153847,0.4727977499999999,10378.07142857143,10543.307692307691,7196.0,1
ACP_positive_250,0.5024214374999999,0.640566,0.2395098571428571,7863.8125,9488.333333333334,5007.857142857143,1
ACP_positive_251,0.4180349545454546,0.6145095238095241,0.2995388500000001,8268.90909090909,9134.238095238095,5085.1,1
ACP_positive_252,0.4170357727272728,0.6141230476190478,0.2983915500000001,8283.90909090909,9139.666666666666,5101.6,1
ACP_positive_253,0.3148160833333333,0.409188,0.3218977,8879.583333333334,13684.818181818182,9345.6,1
ACP_positive_254,0.2387261599999999,0.3266214166666666,0.2749022608695653,8459.28,12996.25,10521.521739130434,1
ACP_positive_255,0.3889338163265307,0.420658,0.3055342340425532,16452.469387755104,15268.229166666666,14428.04255319149,1
ACP_positive_256,0.2479548275862068,0.2464923928571428,0.2692526666666666,17047.44827586207,14630.214285714286,17436.59259259259,1
ACP_positive_257,0.2420783333333333,0.3563237272727272,0.2863529999999999,8352.75,13896.181818181818,8408.1,1
ACP_positive_258,0.024196,0.0169106666666666,0.0512,15992.5,16987.333333333332,12640.5,1
ACP_positive_259,0.4870910769230769,0.5465100833333333,0.4576099090909091,8186.615384615385,7569.5,8241.818181818182,1
ACP_positive_260,0.6302884545454547,0.3235772,0.4446541111111111,13131.0,4790.9,9026.888888888889,1
ACP_positive_261,0.4926201,0.3782864444444444,0.442131375,13600.1,9255.0,9724.875,1
ACP_positive_262,0.340187487804878,0.3276114499999999,0.4127681538461539,7875.609756097561,9185.35,10945.02564102564,1
ACP_positive_263,0.3152716428571428,0.4117989999999999,0.2544596666666667,11808.642857142857,16728.615384615383,7846.25,1
ACP_positive_264,0.3129786896551725,0.3852226071428571,0.4631174074074074,16209.206896551725,16790.035714285714,18873.81481481481,1
ACP_positive_265,0.4978371333333333,0.5569252142857143,0.3955853076923077,8401.866666666667,7387.857142857143,7684.2307692307695,1
ACP_positive_266,0.3356738148148148,0.413078076923077,0.33943396,9431.25925925926,11853.423076923076,7593.6,1
ACP_positive_267,0.4010704166666666,0.439352,0.3474688,10333.25,6459.090909090909,9010.5,1
ACP_positive_268,0.4796380000000001,0.5211891428571429,0.4395346296296297,8435.137931034482,9760.07142857143,8054.703703703703,1
ACP_positive_269,0.4015202857142857,0.3015492307692308,0.3955320833333333,10799.57142857143,7956.692307692308,8855.666666666666,1
ACP_positive_270,0.4615792352941176,0.5473453125000001,0.5882284666666666,27991.88235294117,12310.375,26310.533333333333,1
ACP_positive_271,0.1010514117647058,0.141874125,0.1977712666666666,4216.588235294118,4046.125,4610.733333333334,1
ACP_positive_272,0.2371008333333333,0.3366165454545454,0.1624112,10274.5,14916.90909090909,7340.1,1
ACP_positive_273,0.3757302580645162,0.3517952,0.3923878275862069,10784.774193548386,9945.033333333333,8686.172413793103,1
ACP_positive_274,0.4989231578947368,0.6752695000000002,0.3642586470588235,8088.894736842105,9572.277777777776,6618.705882352941,1
ACP_positive_275,0.4955514285714286,0.5030959500000002,0.4450981052631578,12060.57142857143,8149.15,10451.421052631578,1
ACP_positive_276,0.4693653636363635,0.4584756,0.4950292222222223,10603.818181818182,11465.1,13027.0,1
ACP_positive_277,0.4566851818181819,0.5014385000000001,0.3438636666666667,10034.818181818182,14606.6,9269.444444444443,1
ACP_positive_278,0.4782718,0.7308874210526317,0.3185263333333334,7404.6,10235.157894736842,6227.111111111111,1
ACP_positive_279,0.4453912142857143,0.8823632307692306,0.4572588333333333,6251.142857142857,12464.923076923076,7746.666666666667,1
ACP_positive_280,0.3011500344827587,0.3731966428571429,0.4529212962962963,17212.103448275862,16205.17857142857,20209.03703703704,1
ACP_positive_281,0.5254939166666667,0.6743182727272727,0.4091210999999999,8718.833333333334,12754.90909090909,5508.0,1
ACP_positive_282,0.506565,0.5612486250000001,0.2528238571428571,9756.333333333334,10454.375,4626.428571428572,1
ACP_positive_283,0.3078601,0.3557286315789473,0.2440271111111111,7516.25,9485.0,4815.222222222223,1
ACP_positive_284,0.292445,0.4572265000000001,0.2544811538461539,10606.133333333331,14340.357142857143,5904.769230769231,1
ACP_positive_285,0.0478601578947368,0.0630758333333333,0.0495394705882352,13459.368421052632,16320.277777777776,15127.411764705885,1
ACP_positive_286,0.3232005217391304,0.4718905454545456,0.3343191904761904,10318.173913043478,14786.363636363636,9278.90476190476,1
ACP_positive_287,0.3105267999999999,0.3032865833333333,0.3439540869565217,11291.12,8177.166666666667,10516.782608695652,1
ACP_positive_288,0.4595201666666667,0.7241548181818183,0.3852033,9021.583333333334,10235.727272727272,8118.9,1
ACP_positive_289,0.2988599999999998,0.3393040294117647,0.3060225151515152,13432.542857142857,15965.823529411764,12972.515151515152,1
ACP_positive_290,0.3000413793103449,0.3239172142857143,0.2684952962962962,9480.103448275862,9405.392857142857,7369.296296296296,1
ACP_positive_291,0.4293521818181818,0.6878171999999999,0.5045286666666666,8275.454545454546,14314.4,9372.777777777776,1
ACP_positive_292,0.44187212,0.4910036666666666,0.3493949130434782,9055.4,11050.416666666666,6762.130434782609,1
ACP_positive_293,0.4238693658536586,0.3758253750000001,0.3162361538461539,10575.90243902439,9362.3,6651.205128205128,1
ACP_positive_294,0.4255019677419355,0.4924087666666667,0.3585870344827587,9016.870967741936,9314.3,7042.862068965517,1
ACP_positive_295,0.3266914999999999,0.2986209999999999,0.2816219090909091,10390.625,11425.347826086956,9007.272727272728,1
ACP_positive_296,0.4310324799999999,0.4976961666666668,0.3184308260869564,9262.36,12960.958333333334,9084.91304347826,1
ACP_positive_297,0.5076808749999999,0.5795094,0.2755144285714285,7969.8125,8794.733333333334,4913.571428571428,1
ACP_positive_298,0.1858890256410256,0.2047230263157894,0.1960828648648648,14001.05128205128,14859.131578947368,15639.621621621622,1
ACP_positive_299,0.4324509090909091,0.5763354,0.3639048888888889,7320.545454545455,11981.3,6060.222222222223,1
ACP_positive_300,0.3940011818181819,0.584301,0.3848327777777777,9531.636363636364,14167.9,12841.666666666666,1
ACP_positive_301,0.3658527380952381,0.3323789512195121,0.3690285,16365.452380952382,15336.536585365851,16605.925,1
ACP_positive_302,0.2737172,0.264878,0.1956649999999999,17860.7,12046.0,14058.75,1
ACP_positive_303,0.46482375,0.6585201333333334,0.3084882857142857,9349.3125,10233.133333333331,5300.428571428572,1
ACP_positive_304,0.236227,0.3335384545454545,0.2621702,7914.25,12229.181818181818,7588.5,1
ACP_positive_305,0.3699994000000001,0.5807597857142859,0.2634507692307692,6965.466666666666,9970.714285714286,4312.076923076923,1
ACP_positive_306,0.439064619047619,0.5678821500000001,0.4278092631578947,8775.380952380952,10770.8,9661.631578947368,1
ACP_positive_307,0.4854649411764706,0.6882379375000002,0.4885489333333333,8330.764705882353,10659.8125,8541.933333333332,1
ACP_positive_308,0.4574793888888889,0.6185740000000001,0.329796375,8946.555555555555,9173.117647058823,5916.125,1
ACP_positive_309,0.358407,0.602733111111111,0.321496,6895.7,9574.888888888889,6067.75,1
ACP_positive_310,0.24161025,0.2798382173913043,0.1928053636363636,7475.916666666667,10460.04347826087,5212.090909090909,1
ACP_positive_311,0.5284367857142857,0.604993923076923,0.322565,8039.428571428572,8916.615384615385,5214.0,1
ACP_positive_312,0.4101573333333335,0.3992607105263158,0.4022099459459459,18655.102564102563,16062.0,17830.18918918919,1
ACP_positive_313,0.4253284545454546,0.6140851904761907,0.3075135,8678.136363636364,9113.952380952382,5535.25,1
ACP_positive_314,0.0480969375,0.0411465333333333,0.0502078571428571,11877.875,7549.6,12113.142857142857,1
ACP_positive_315,0.23166525,0.0308053333333333,0.2989,12388.0,1240.3333333333333,15560.0,1
ACP_positive_316,0.5455188181818181,0.6742429000000001,0.2165674444444444,7815.909090909091,11851.4,4708.222222222223,1
ACP_positive_317,0.3929407857142857,0.6361135384615385,0.3578123333333334,7786.785714285715,10002.307692307691,6100.916666666667,1
ACP_positive_318,0.2516548333333333,0.341976909090909,0.2711962,8851.5,13307.90909090909,7759.3,1
ACP_positive_319,0.4393865454545455,0.4224888000000001,0.4196553333333333,8635.0,6954.3,8522.555555555555,1
ACP_positive_320,0.5427958181818182,0.3751330312499999,0.4991851290322581,23976.696969696968,14361.625,20450.8064516129,1
ACP_positive_321,0.3009652068965517,0.2567463928571428,0.3212138888888889,17277.51724137931,17464.714285714286,17448.222222222223,1
ACP_positive_322,0.5606035,0.7132462857142857,0.3585086666666666,8101.125,9696.285714285714,7512.166666666667,1
ACP_positive_323,0.2588544705882352,0.2472850625,0.1370320666666667,13500.529411764706,14175.5625,10301.333333333334,1
ACP_positive_324,0.2533509130434783,0.2424266363636363,0.1914000952380952,12906.391304347826,14391.636363636364,8214.904761904761,1
ACP_positive_325,0.1164757999999999,0.1362812222222222,0.14534125,6466.2,7581.111111111111,8185.75,1
ACP_positive_326,0.3579977272727273,0.394001375,0.4058206774193549,14092.0,16037.40625,15580.774193548386,1
ACP_positive_327,0.3270390357142858,0.4496084074074075,0.3258763461538461,8257.214285714286,9269.703703703704,7631.423076923077,1
ACP_positive_328,0.3158560833333333,0.409188,0.3151377,8535.916666666666,13684.818181818182,10017.6,1
ACP_positive_329,0.4752273636363637,0.7277437142857145,0.3119031500000001,8452.545454545454,10666.57142857143,5766.15,1
ACP_positive_330,0.521697947368421,0.5715129999999999,0.4018158235294117,9884.0,10137.5,9882.941176470587,1
ACP_positive_331,0.43866424,0.4990633333333334,0.3520497826086956,8977.64,11685.916666666666,6947.0,1
ACP_positive_332,0.4149383870967741,0.2980327333333333,0.3839042413793103,10444.935483870968,8367.933333333332,8926.137931034482,1
ACP_positive_333,0.4715001666666667,0.6225915454545454,0.4073001,9230.583333333334,9678.454545454546,8982.4,1
ACP_positive_334,0.2269652068965516,0.2253166428571429,0.2386827777777777,15161.0,14756.32142857143,17153.555555555555,1
ACP_positive_335,0.2893271578947368,0.4391084444444444,0.3603289411764706,8566.157894736842,10835.5,9158.64705882353,1
ACP_positive_336,0.538002,0.5725904545454545,0.2558211,8105.333333333333,9258.181818181818,4661.7,1
ACP_positive_337,0.5129638235294118,0.5251055000000001,0.5591442666666667,9446.941176470587,9615.4375,10240.0,1
ACP_positive_338,0.4977157857142859,0.623413076923077,0.3720471666666666,10378.07142857143,10684.53846153846,6656.666666666667,1
ACP_positive_339,0.208475,0.2977051818181818,0.2321445999999999,7495.0,12426.636363636364,7754.8,1
ACP_positive_340,0.476405875,0.5264894666666666,0.3722847857142857,8119.0,7834.733333333334,6203.428571428572,1
ACP_positive_341,0.5029085000000001,0.5901886666666667,0.0085805,11167.5,10285.333333333334,242.0,1
ACP_positive_342,0.1160324166666666,0.2028691818181817,0.1202221,7962.833333333333,14115.09090909091,7678.3,1
ACP_positive_343,0.3096242307692308,0.4319562799999999,0.3289451666666667,9670.0,14642.08,12096.791666666666,1
ACP_positive_344,0.5793138181818183,0.3186226,0.5310376666666667,8326.545454545454,4579.6,7632.666666666667,1
ACP_positive_345,0.2941041034482758,0.3375653928571429,0.333514,16443.58620689655,17625.071428571428,15549.0,1
ACP_positive_346,0.5316907647058823,0.600530625,0.2765867999999999,8113.0,8895.3125,5437.266666666666,1
ACP_positive_347,0.5925205454545455,0.6197623999999999,0.2682268888888888,12046.454545454546,15852.0,7990.333333333333,1
ACP_positive_348,0.4957302708333333,0.3756572553191489,0.4016315,15497.833333333334,14771.510638297872,15609.934782608696,1
ACP_positive_349,0.486620090909091,0.7335839000000001,0.2672171111111111,9023.272727272728,11036.0,3676.555555555556,1
ACP_positive_350,0.2688538260869565,0.3709296363636363,0.3059149523809524,11663.608695652174,15765.954545454546,11119.333333333334,1
ACP_positive_351,0.4765304999999999,0.6263212727272728,0.3406144,10248.333333333334,11131.727272727272,5888.3,1
ACP_positive_352,0.3681531428571429,0.4800324615384615,0.3590385833333334,10533.142857142857,13200.307692307691,9149.166666666666,1
ACP_positive_353,0.4667121666666667,0.5799993636363637,0.3921071,8657.5,8619.545454545454,8251.0,1
ACP_positive_354,0.2750916666666666,0.3236698181818182,0.2974910465116279,13660.111111111111,13123.818181818182,15429.86046511628,1
ACP_positive_355,0.4710563636363636,0.5690888000000001,0.3550553333333334,11354.545454545454,16210.4,8993.111111111111,1
ACP_positive_356,0.4977388421052631,0.5752175555555555,0.4025285882352941,8151.263157894737,10650.277777777776,10633.529411764706,1
ACP_positive_357,0.4273650909090908,0.517763142857143,0.3431896,9486.136363636364,11116.09523809524,8963.0,1
ACP_positive_358,0.3842903157894736,0.469648,0.4555746470588235,16137.684210526317,16246.944444444443,15712.117647058823,1
ACP_positive_359,0.4018387692307692,0.4380751999999999,0.2618415416666667,13341.0,12859.32,10259.75,1
ACP_positive_360,0.39827825,0.5842009333333334,0.3415088571428571,5724.5,8395.933333333332,4906.714285714285,1
ACP_positive_361,0.294426275862069,0.3711443214285714,0.4431907407407407,16702.620689655174,16323.75,19403.777777777777,1
ACP_positive_362,0.1917155714285714,0.1753904074074073,0.2104045384615384,14971.535714285714,14097.555555555557,17464.26923076923,1
ACP_positive_363,0.4860716666666667,0.6281232857142858,0.3467648461538462,8192.333333333334,12268.42857142857,7344.153846153846,1
ACP_positive_364,0.17264025,0.460374,0.690561,2162.25,5766.0,8649.0,1
ACP_positive_365,0.052499947368421,0.0367048888888888,0.0470236470588235,5499.736842105263,10296.722222222224,15557.0,1
ACP_positive_366,0.4828625333333334,0.4896172857142857,0.3005456923076923,9366.0,8356.214285714286,6624.384615384615,1
ACP_positive_367,0.4882344705882353,0.7826335000000003,0.5107445333333334,8360.70588235294,11431.75,9869.466666666667,1
ACP_positive_368,0.3743554166666666,0.4114195142857143,0.4362933823529412,10580.722222222224,9704.771428571428,11239.441176470587,1
ACP_positive_369,0.2275857368421052,0.2802019444444444,0.2491042352941176,11405.368421052632,14719.166666666666,14100.882352941177,1
ACP_positive_370,0.4594398333333334,0.6100329090909092,0.3852198,9021.583333333334,9868.454545454546,8271.8,1
ACP_positive_371,0.2337398181818182,0.3454279999999999,0.3882877777777779,6145.454545454545,7550.7,7825.666666666667,1
ACP_positive_372,0.4561317272727272,0.7338309000000001,0.4943583333333333,9018.454545454546,14636.0,9528.666666666666,1
ACP_positive_373,0.4462290833333334,0.7391399090909091,0.3688008,8271.333333333334,11073.545454545454,7197.3,1
ACP_positive_374,0.0442821176470588,0.0574390625,0.0509153999999999,10197.235294117649,14769.0,9366.533333333333,1
ACP_positive_375,0.297665,0.5278771666666667,0.560889,4455.714285714285,8663.833333333334,6970.0,1
ACP_positive_376,0.4213112222222222,0.579571411764706,0.2889130625,8852.666666666666,8970.70588235294,5727.6875,1
ACP_positive_377,0.3271528205128206,0.3062468157894737,0.3520108378378377,16917.17948717949,15333.973684210529,17318.0,1
ACP_positive_378,0.1983741785714285,0.1706067407407407,0.2163272692307692,16074.25,13869.37037037037,17137.19230769231,1
ACP_positive_379,0.2048484444444444,0.2800925769230769,0.33417592,18384.296296296296,18681.19230769231,19395.4,1
ACP_positive_380,0.2401403333333333,0.2424021999999999,0.2960985,3899.1666666666665,5440.0,6199.5,1
ACP_positive_381,0.4375541111111111,0.300519375,0.3118048571428571,9579.222222222224,4327.25,7728.428571428572,1
ACP_positive_382,0.4534213125,0.6568476000000001,0.3066962857142857,8807.25,10166.8,5229.357142857143,1
ACP_positive_383,0.3737511874999999,0.3649022666666666,0.264559,12568.125,12061.733333333334,10821.07142857143,1
ACP_positive_384,0.43724508,0.5014793750000001,0.3567587391304347,9028.72,11475.416666666666,7172.086956521739,1
ACP_positive_385,0.35394075,0.4311658571428571,0.4002875000000001,15042.75,13871.285714285714,14730.5,1
ACP_positive_386,0.3660857222222222,0.3205487142857143,0.3574882647058823,16603.86111111111,16170.0,16198.264705882351,1
ACP_positive_387,0.4184218749999999,0.4187811999999999,0.3749889285714285,14731.5625,11335.866666666669,14374.92857142857,1
ACP_positive_388,0.491359,0.651703,0.27535625,6243.714285714285,8485.384615384615,3898.25,1
ACP_positive_389,0.409249,0.4922343636363637,0.3259915714285714,8436.391304347826,12149.90909090909,8698.285714285714,1
ACP_positive_390,0.3194654545454545,0.4960804,0.3499454444444445,4002.0,5583.8,5560.555555555556,1
ACP_positive_391,0.3644054482758621,0.3697526785714286,0.3286143703703704,17363.96551724138,17322.285714285714,19794.962962962964,1
ACP_positive_392,0.3489945161290324,0.4308780000000001,0.3163643448275863,7321.8387096774195,9679.166666666666,7281.0,1
ACP_positive_393,0.4749396363636363,0.6582471,0.315915,9884.09090909091,14668.8,6332.0,1
ACP_positive_394,0.23451475,0.3218573636363636,0.1865575,8440.833333333334,13184.272727272728,6949.3,1
ACP_positive_395,0.1983056428571428,0.1747216666666666,0.2127272692307692,15405.214285714286,14067.333333333334,17554.26923076923,1
ACP_positive_396,0.3816498666666666,0.5498538571428572,0.3188118461538461,11353.733333333334,14492.42857142857,7077.846153846154,1
ACP_positive_397,0.5191792857142857,0.6831989230769231,0.3061870833333333,9745.714285714286,11019.615384615385,5872.583333333333,1
ACP_positive_398,0.4650451764705882,0.7462791875000002,0.3517185333333333,8388.588235294117,10588.25,6310.533333333334,1
ACP_positive_399,0.2192286249999999,0.2193565714285714,0.3580906666666667,8060.75,6569.285714285715,11315.833333333334,1
ACP_positive_400,0.2054193124999999,0.3123238666666666,0.1629457857142857,9752.9375,15676.133333333331,6605.714285714285,1
ACP_positive_401,0.2218188333333333,0.3322005454545454,0.2600754,8532.083333333334,14018.636363636364,8763.6,1
ACP_positive_402,0.2010488333333333,0.2253123793103448,0.21964525,15275.733333333334,17297.172413793105,17144.89285714286,1
ACP_positive_403,0.2875823913043479,0.3594411363636364,0.2678514285714286,11767.130434782608,14084.5,13082.809523809525,1
ACP_positive_404,0.3442301199999999,0.3599333333333334,0.319572,11004.28,12527.708333333334,6669.173913043478,1
ACP_positive_405,0.0364879999999999,0.0348459999999999,0.0359616470588235,9406.21052631579,7506.277777777777,10089.29411764706,1
ACP_positive_406,0.5636651428571429,0.7143309999999998,0.4322183333333332,9965.642857142857,10007.615384615385,6308.583333333333,1
ACP_positive_407,0.52203625,0.2483683333333333,0.5,5365.5,2564.333333333333,4802.0,1
ACP_positive_408,0.4059721428571429,0.6380433846153847,0.359903,8406.285714285714,10078.846153846154,6183.833333333333,1
ACP_positive_409,0.2071947948717948,0.2031398157894736,0.2115391891891892,14859.205128205129,16198.236842105263,15710.864864864863,1
ACP_positive_410,0.5093504166666667,0.5433417826086957,0.4148987727272727,9351.833333333334,10952.08695652174,8078.909090909091,1
ACP_positive_411,0.2650120869565217,0.3340369090909091,0.2726748571428571,11510.782608695652,13182.227272727272,8401.42857142857,1
ACP_positive_412,0.2263725185185185,0.2117870384615384,0.269997,16678.11111111111,17315.73076923077,17835.24,1
ACP_positive_413,0.3482321666666667,0.3542104285714286,0.4198608823529412,15843.0,18200.88571428572,17314.352941176472,1
ACP_positive_414,0.6451817272727273,0.4553637999999999,0.5428727777777778,14101.454545454546,10319.0,11282.0,1
ACP_positive_415,0.4867953636363637,0.6079534000000001,0.3035613333333333,9023.272727272728,10632.0,5894.444444444444,1
ACP_positive_416,0.4365068965517241,0.5403641071428571,0.3745525185185184,6766.517241379311,6569.107142857143,4859.259259259259,1
ACP_positive_417,0.2503205789473684,0.3648904444444444,0.2590111764705881,11966.421052631578,15692.166666666666,11675.941176470587,1
ACP_positive_418,0.5778006666666666,0.4081808181818182,0.3517994,10126.25,7603.181818181818,6407.3,1
ACP_positive_419,0.511055090909091,0.2108205999999999,0.4528308888888889,9706.454545454546,4485.9,9841.222222222224,1
ACP_positive_420,0.3438006,0.4623075,0.2870613333333333,9834.8,13088.25,5208.333333333333,1
ACP_positive_421,0.1436145384615384,0.2284644166666666,0.0970176363636363,10197.76923076923,15251.583333333334,7369.545454545455,1
ACP_positive_422,0.4176737272727273,0.6140851904761907,0.3075135,8249.545454545454,9113.952380952382,5535.25,1
ACP_positive_423,0.3870851818181819,0.4778678,0.349147,9474.454545454546,6832.6,8307.111111111111,1
ACP_positive_424,0.4989640588235295,0.6633990000000002,0.5003383333333333,8397.882352941177,9033.0,8529.0,1
ACP_positive_425,0.2748677586206897,0.2292307142857143,0.2994682592592593,17568.068965517243,17278.571428571428,18479.703703703704,1
ACP_positive_426,0.3558194,0.6619692222222223,0.6003287500000001,5984.1,10117.0,8518.625,1
ACP_positive_427,0.3615717826086957,0.5014628636363636,0.3787052380952381,7327.95652173913,13405.863636363636,10702.333333333334,1
ACP_positive_428,0.4097480000000001,0.4619694444444445,0.25177875,9521.6,7391.0,5583.75,1
ACP_positive_429,0.4534603684210525,0.4578503888888888,0.379803294117647,9480.473684210529,9085.055555555557,9289.29411764706,1
ACP_positive_430,0.3249985,0.4212250909090909,0.300885,7994.25,12785.0,9292.1,1
ACP_positive_431,0.364397,0.4559225925925926,0.3902266923076923,8471.535714285714,11246.111111111111,9868.26923076923,1
ACP_positive_432,0.4918246363636365,0.7044182380952383,0.36168535,7593.772727272727,9956.57142857143,6408.25,1
ACP_positive_433,0.2408506071428571,0.231025037037037,0.2273160769230769,17023.64285714286,14970.148148148148,17822.923076923078,1
ACP_positive_434,0.4301785217391305,0.5429537272727273,0.4286210476190477,9308.739130434782,10878.59090909091,9465.90476190476,1
ACP_positive_435,0.3926619583333333,0.3305241739130435,0.3687902727272726,13344.333333333334,14923.391304347826,12045.954545454546,1
ACP_positive_436,0.4171912972972973,0.3109914722222222,0.3688394285714286,16724.08108108108,15049.138888888889,16929.628571428573,1
ACP_positive_437,0.44384625,0.509367,0.3946519,10055.916666666666,6180.454545454545,8727.1,1
ACP_positive_438,0.4486471818181819,0.6103894999999999,0.4015285555555555,9918.0,15074.3,8034.111111111111,1
ACP_positive_439,0.5224891,0.7420170000000003,0.4272145,9595.0,10326.105263157897,11046.666666666666,1
ACP_positive_440,0.3441635714285714,0.4079039259259261,0.3331346153846153,9371.464285714286,11603.333333333334,8408.115384615385,1
ACP_positive_441,0.4867077272727274,0.5920041000000001,0.3213898888888889,9023.272727272728,9731.7,6894.777777777777,1
ACP_positive_442,0.186227625,0.2162195714285714,0.2386728333333333,631.25,818.0,889.0,1
ACP_positive_443,0.4266181842105263,0.3353409459459459,0.3711684722222222,20300.605263157893,16435.27027027027,16825.86111111111,1
ACP_positive_444,0.3469945555555556,0.4257793749999999,0.352029,5832.666666666667,8614.875,7819.285714285715,1
ACP_positive_445,0.4406530909090909,0.5407630476190478,0.3679159999999999,10931.545454545454,13198.761904761905,11106.35,1
ACP_positive_446,0.5312958,0.647568642857143,0.1601128461538462,9870.4,10236.142857142857,3871.769230769231,1
ACP_positive_447,0.4372007692307693,0.6770996666666668,0.3926214545454545,9052.923076923076,10133.0,6746.0,1
ACP_positive_448,0.5828194545454545,0.5774775,0.2919414444444445,9651.727272727272,11035.5,7315.0,1
ACP_positive_449,0.4098444,0.4431507777777778,0.313936875,9521.6,6343.333333333333,9066.375,1
ACP_positive_450,0.1245879166666666,0.2136481818181818,0.1073269999999999,7436.75,13159.636363636364,6538.1,1
ACP_positive_451,0.3734449333333333,0.4325074827586208,0.3883523571428571,13552.066666666668,15223.655172413792,12592.714285714286,1
ACP_positive_452,0.253085375,0.3014364285714285,0.2421216666666666,10110.5,13028.42857142857,10733.666666666666,1
ACP_positive_453,0.4546144375,0.6478982666666668,0.3087535,8786.625,9734.866666666669,5300.428571428572,1
ACP_positive_454,0.2649226666666667,0.2726298181818182,0.2679923999999999,6300.5,6805.363636363636,6198.5,1
ACP_positive_455,0.4688778181818183,0.6042297,0.3917258888888889,10257.818181818182,15071.1,8372.444444444445,1
ACP_positive_456,0.6017442631578949,0.5820022222222224,0.4325540588235294,10691.368421052632,8947.555555555555,10458.823529411764,1
ACP_positive_457,0.5460196363636363,0.5883677,0.5211364444444445,9888.90909090909,14951.8,9208.888888888889,1
ACP_positive_458,0.5401874210526315,0.4907093888888889,0.3875924117647058,10668.0,8580.944444444445,8234.35294117647,1
ACP_positive_459,0.3318045333333333,0.4643232142857142,0.2703582307692307,12182.4,13771.357142857143,6789.615384615385,1
ACP_positive_460,0.2499423333333333,0.361602,0.5773286000000001,7501.5,8040.363636363636,11264.4,1
ACP_positive_461,0.3287611111111111,0.3906047142857143,0.422510294117647,16316.805555555557,14519.171428571428,17181.117647058825,1
ACP_positive_462,0.293594,0.3464110476190477,0.3332587999999999,7745.363636363636,9314.666666666666,8903.15,1
ACP_positive_463,0.3545001666666667,0.4310735454545455,0.3140716,9438.333333333334,12359.636363636364,9123.8,1
ACP_positive_464,0.4167386,0.4880425789473684,0.3235334444444444,8697.3,11433.894736842103,8683.111111111111,1
ACP_positive_465,0.3473382916666667,0.2627302608695652,0.3213553636363636,13331.666666666666,14117.695652173914,12544.363636363636,1
ACP_positive_466,0.3216917999999999,0.4668908571428571,0.2492004615384615,11488.733333333334,14031.642857142857,5608.384615384615,1
ACP_positive_467,0.3772344285714285,0.38995055,0.3925073157894737,8878.52380952381,9766.85,10437.631578947368,1
ACP_positive_468,0.4249257804878049,0.3647267499999999,0.3067321025641025,10342.878048780489,8287.5,8901.076923076924,1
ACP_positive_469,0.5782459166666667,0.4231659090909092,0.3523337,10144.0,8441.0,6428.6,1
ACP_positive_470,0.3158577894736843,0.2693804054054054,0.2724211666666666,10556.684210526317,8038.972972972973,7782.277777777777,1
ACP_positive_471,0.3065788222222222,0.3767443409090908,0.3502798139534884,13107.266666666666,14251.363636363636,15886.348837209302,1
ACP_positive_472,0.0521106842105263,0.0352795555555555,0.0390898823529411,8427.736842105263,9401.944444444443,8173.470588235294,1
ACP_positive_473,0.3586364166666667,0.4716443636363637,0.3168282999999999,8422.833333333334,8190.363636363636,7420.1,1
ACP_positive_474,0.4527393333333334,0.5950234347826087,0.2653865454545455,9098.958333333334,10231.173913043478,6046.454545454545,1
ACP_positive_475,0.43513596,0.4782439583333333,0.3606702173913043,8678.24,10453.916666666666,7040.652173913043,1
ACP_positive_476,0.1718076315789474,0.1586492777777777,0.1903612352941176,14115.631578947368,11202.111111111111,13264.176470588236,1
ACP_positive_477,0.5319397857142858,0.2629259230769231,0.3481241666666666,5971.0,3252.846153846154,3683.1666666666665,1
ACP_positive_478,0.287331575,0.279959564102564,0.3029806842105264,14300.175,16214.71794871795,16412.92105263158,1
ACP_positive_479,0.254443,0.3109055454545455,0.2748113,8749.0,9926.09090909091,9179.0,1
ACP_positive_480,0.4487861818181818,0.6343026,0.4057015555555555,9920.272727272728,16104.7,8846.222222222223,1
ACP_positive_481,0.32871875,0.5027364666666666,0.2697533571428571,8899.375,14505.266666666666,7113.571428571428,1
ACP_positive_482,0.341978238095238,0.21918085,0.2660220526315789,19166.761904761905,25161.45,14319.526315789471,1
ACP_positive_483,0.19503425,0.1723013333333333,0.169256,9964.0,7964.333333333333,6932.0,1
ACP_positive_484,0.323852625,0.4555241428571429,0.3799781666666667,12276.875,12508.142857142857,9291.833333333334,1
ACP_positive_485,0.5517483571428573,0.6139023076923078,0.3061870833333333,8447.42857142857,11738.076923076924,5872.583333333333,1
ACP_positive_486,0.4978359090909091,0.6151025000000001,0.344885,12097.545454545454,16532.0,9149.0,1
