name,type3A_T1.G.1_T1.G.1_gap2,type3A_T1.G.1_T1.G.2_gap2,type3A_T1.G.2_T1.G.1_gap2,type3A_T1.G.2_T1.G.2_gap2,target
ACP_positive_512,5.0,1.0,0.0,0.0,1
ACP_positive_513,4.0,0.0,1.0,0.0,1
ACP_positive_514,10.0,0.0,0.0,0.0,1
ACP_positive_515,10.0,0.0,0.0,0.0,1
ACP_positive_516,16.0,0.0,1.0,0.0,1
ACP_positive_517,5.0,0.0,0.0,0.0,1
ACP_positive_518,5.0,0.0,0.0,0.0,1
ACP_positive_519,11.0,0.0,0.0,0.0,1
ACP_positive_520,5.0,0.0,0.0,0.0,1
ACP_positive_521,12.0,0.0,0.0,0.0,1
ACP_positive_522,15.0,1.0,0.0,0.0,1
ACP_positive_523,9.0,0.0,0.0,0.0,1
ACP_positive_524,5.0,0.0,0.0,0.0,1
ACP_positive_525,9.0,0.0,0.0,0.0,1
ACP_positive_526,4.0,0.0,0.0,0.0,1
ACP_positive_527,2.0,0.0,1.0,0.0,1
ACP_positive_528,11.0,0.0,0.0,0.0,1
ACP_positive_529,4.0,0.0,0.0,0.0,1
ACP_positive_530,8.0,0.0,0.0,0.0,1
ACP_positive_531,13.0,1.0,0.0,0.0,1
ACP_positive_532,4.0,0.0,0.0,0.0,1
ACP_positive_533,5.0,0.0,0.0,0.0,1
ACP_positive_534,4.0,0.0,0.0,0.0,1
ACP_positive_535,3.0,0.0,0.0,0.0,1
ACP_positive_536,4.0,0.0,0.0,0.0,1
ACP_positive_537,10.0,0.0,0.0,0.0,1
ACP_positive_538,5.0,1.0,0.0,0.0,1
ACP_positive_539,9.0,1.0,0.0,0.0,1
ACP_positive_540,8.0,0.0,0.0,0.0,1
ACP_positive_541,12.0,1.0,0.0,0.0,1
ACP_positive_542,6.0,0.0,0.0,0.0,1
ACP_positive_543,6.0,0.0,0.0,0.0,1
ACP_positive_544,10.0,0.0,0.0,0.0,1
ACP_positive_545,4.0,0.0,0.0,0.0,1
ACP_positive_546,5.0,0.0,0.0,0.0,1
ACP_positive_547,12.0,1.0,0.0,0.0,1
ACP_positive_548,6.0,1.0,0.0,0.0,1
ACP_positive_549,4.0,0.0,0.0,0.0,1
ACP_positive_550,7.0,0.0,0.0,0.0,1
ACP_positive_551,6.0,0.0,0.0,0.0,1
ACP_positive_552,3.0,1.0,0.0,0.0,1
ACP_positive_553,4.0,0.0,0.0,0.0,1
ACP_positive_554,12.0,0.0,0.0,0.0,1
ACP_positive_555,7.0,0.0,0.0,0.0,1
ACP_positive_556,9.0,0.0,0.0,0.0,1
ACP_positive_557,13.0,0.0,0.0,0.0,1
ACP_positive_558,9.0,0.0,0.0,0.0,1
ACP_positive_559,4.0,0.0,0.0,0.0,1
ACP_positive_560,8.0,0.0,0.0,0.0,1
ACP_positive_561,5.0,1.0,0.0,0.0,1
ACP_positive_562,4.0,0.0,0.0,0.0,1
ACP_positive_563,10.0,0.0,0.0,0.0,1
ACP_positive_564,2.0,0.0,0.0,0.0,1
ACP_positive_565,2.0,0.0,2.0,0.0,1
ACP_positive_566,3.0,0.0,0.0,0.0,1
ACP_positive_567,10.0,0.0,0.0,0.0,1
ACP_positive_568,9.0,1.0,1.0,0.0,1
ACP_positive_569,9.0,0.0,0.0,0.0,1
ACP_positive_570,16.0,0.0,0.0,0.0,1
ACP_positive_571,10.0,0.0,0.0,0.0,1
ACP_positive_572,6.0,1.0,0.0,0.0,1
ACP_positive_573,13.0,0.0,0.0,0.0,1
ACP_positive_574,3.0,0.0,0.0,0.0,1
ACP_positive_575,9.0,0.0,0.0,0.0,1
ACP_positive_576,5.0,1.0,0.0,0.0,1
ACP_positive_577,4.0,1.0,0.0,0.0,1
ACP_positive_578,15.0,0.0,0.0,0.0,1
ACP_positive_579,8.0,0.0,0.0,0.0,1
ACP_positive_580,4.0,0.0,1.0,0.0,1
ACP_positive_581,9.0,0.0,1.0,0.0,1
ACP_positive_582,2.0,0.0,2.0,0.0,1
ACP_positive_583,8.0,0.0,0.0,0.0,1
ACP_positive_584,8.0,0.0,0.0,0.0,1
ACP_positive_585,3.0,0.0,0.0,0.0,1
ACP_positive_586,11.0,1.0,0.0,0.0,1
ACP_positive_587,3.0,0.0,0.0,0.0,1
ACP_positive_588,6.0,0.0,0.0,0.0,1
ACP_positive_589,4.0,0.0,0.0,0.0,1
ACP_positive_590,3.0,0.0,0.0,0.0,1
ACP_positive_591,2.0,0.0,0.0,0.0,1
ACP_positive_592,4.0,1.0,0.0,0.0,1
ACP_positive_593,12.0,0.0,1.0,0.0,1
ACP_positive_594,2.0,0.0,0.0,0.0,1
ACP_positive_595,5.0,1.0,1.0,0.0,1
ACP_positive_596,8.0,0.0,0.0,0.0,1
ACP_positive_597,3.0,3.0,1.0,0.0,1
ACP_positive_598,5.0,0.0,0.0,0.0,1
ACP_positive_599,2.0,0.0,1.0,0.0,1
ACP_positive_600,7.0,0.0,0.0,0.0,1
ACP_positive_601,4.0,0.0,0.0,0.0,1
ACP_positive_602,12.0,0.0,0.0,0.0,1
ACP_positive_603,2.0,0.0,2.0,0.0,1
ACP_positive_604,12.0,3.0,0.0,0.0,1
ACP_positive_605,1.0,0.0,0.0,0.0,1
ACP_positive_606,8.0,1.0,0.0,0.0,1
ACP_positive_607,14.0,1.0,0.0,0.0,1
ACP_positive_608,8.0,0.0,0.0,0.0,1
ACP_positive_609,5.0,0.0,0.0,0.0,1
ACP_positive_610,13.0,0.0,0.0,0.0,1
ACP_positive_611,5.0,1.0,0.0,0.0,1
ACP_positive_612,8.0,0.0,0.0,0.0,1
ACP_positive_613,5.0,0.0,0.0,0.0,1
ACP_positive_614,9.0,0.0,0.0,0.0,1
ACP_positive_615,7.0,0.0,0.0,0.0,1
ACP_positive_616,3.0,0.0,0.0,0.0,1
ACP_positive_617,6.0,0.0,0.0,0.0,1
ACP_positive_618,8.0,0.0,0.0,0.0,1
ACP_positive_619,5.0,0.0,0.0,0.0,1
ACP_positive_620,6.0,0.0,0.0,0.0,1
ACP_positive_621,4.0,0.0,0.0,0.0,1
ACP_positive_622,9.0,0.0,0.0,0.0,1
ACP_positive_623,4.0,0.0,0.0,0.0,1
ACP_positive_624,7.0,0.0,0.0,0.0,1
ACP_positive_625,4.0,0.0,0.0,0.0,1
ACP_positive_626,6.0,0.0,0.0,0.0,1
ACP_positive_627,4.0,0.0,0.0,0.0,1
ACP_positive_628,4.0,0.0,1.0,0.0,1
ACP_positive_629,8.0,0.0,0.0,0.0,1
ACP_positive_630,10.0,0.0,0.0,0.0,1
ACP_positive_631,9.0,1.0,0.0,0.0,1
ACP_positive_632,6.0,0.0,0.0,0.0,1
ACP_positive_633,8.0,0.0,0.0,0.0,1
ACP_positive_634,4.0,0.0,0.0,0.0,1
ACP_positive_635,8.0,0.0,0.0,0.0,1
ACP_positive_636,4.0,0.0,0.0,0.0,1
ACP_positive_637,3.0,0.0,0.0,0.0,1
ACP_positive_638,4.0,0.0,0.0,0.0,1
ACP_positive_639,9.0,1.0,0.0,0.0,1
ACP_positive_640,11.0,0.0,4.0,0.0,1
ACP_positive_641,5.0,0.0,0.0,0.0,1
ACP_positive_642,8.0,0.0,0.0,0.0,1
ACP_positive_643,10.0,0.0,0.0,0.0,1
ACP_positive_644,4.0,0.0,0.0,0.0,1
ACP_positive_645,13.0,0.0,0.0,0.0,1
ACP_positive_646,15.0,0.0,0.0,0.0,1
ACP_positive_647,2.0,1.0,0.0,0.0,1
ACP_positive_648,5.0,0.0,0.0,0.0,1
ACP_positive_649,12.0,0.0,0.0,0.0,1
ACP_positive_650,8.0,0.0,0.0,0.0,1
ACP_positive_651,9.0,0.0,0.0,0.0,1
ACP_positive_652,6.0,0.0,0.0,0.0,1
ACP_positive_653,8.0,1.0,0.0,0.0,1
ACP_positive_654,7.0,0.0,0.0,0.0,1
ACP_positive_655,14.0,1.0,0.0,0.0,1
ACP_positive_656,4.0,0.0,0.0,0.0,1
ACP_positive_657,3.0,0.0,0.0,0.0,1
ACP_positive_658,9.0,0.0,0.0,0.0,1
ACP_positive_659,4.0,0.0,0.0,0.0,1
ACP_positive_660,6.0,0.0,0.0,0.0,1
ACP_positive_661,11.0,0.0,0.0,0.0,1
ACP_positive_662,4.0,0.0,0.0,0.0,1
ACP_positive_663,1.0,0.0,0.0,0.0,1
ACP_positive_664,5.0,0.0,0.0,0.0,1
ACP_positive_665,4.0,0.0,1.0,0.0,1
ACP_positive_666,5.0,1.0,0.0,0.0,1
ACP_positive_667,5.0,1.0,0.0,0.0,1
ACP_positive_668,9.0,0.0,0.0,0.0,1
ACP_positive_669,5.0,1.0,0.0,0.0,1
ACP_positive_670,15.0,0.0,0.0,0.0,1
ACP_positive_671,6.0,0.0,0.0,0.0,1
ACP_positive_672,12.0,0.0,0.0,0.0,1
ACP_positive_673,7.0,0.0,0.0,0.0,1
ACP_positive_674,3.0,0.0,0.0,0.0,1
ACP_positive_675,4.0,0.0,0.0,0.0,1
ACP_positive_676,9.0,1.0,0.0,0.0,1
ACP_positive_677,5.0,0.0,0.0,0.0,1
ACP_positive_678,3.0,1.0,0.0,0.0,1
ACP_positive_679,6.0,0.0,0.0,0.0,1
ACP_positive_680,3.0,0.0,0.0,0.0,1
ACP_positive_681,7.0,1.0,1.0,0.0,1
ACP_positive_682,13.0,1.0,0.0,0.0,1
ACP_positive_683,8.0,0.0,0.0,0.0,1
ACP_positive_684,10.0,1.0,1.0,0.0,1
ACP_positive_685,5.0,1.0,0.0,0.0,1
ACP_positive_686,5.0,0.0,0.0,0.0,1
ACP_positive_687,14.0,1.0,0.0,0.0,1
ACP_positive_688,7.0,0.0,0.0,0.0,1
ACP_negative_1,3.0,0.0,1.0,0.0,0
ACP_negative_2,11.0,0.0,0.0,0.0,0
ACP_negative_3,11.0,0.0,0.0,0.0,0
ACP_negative_4,3.0,0.0,0.0,0.0,0
ACP_negative_5,11.0,0.0,0.0,0.0,0
ACP_negative_6,12.0,0.0,0.0,0.0,0
ACP_negative_7,13.0,0.0,0.0,0.0,0
ACP_negative_8,8.0,0.0,0.0,0.0,0
ACP_negative_9,7.0,0.0,1.0,0.0,0
ACP_negative_10,11.0,1.0,0.0,0.0,0
ACP_negative_11,15.0,0.0,0.0,0.0,0
ACP_negative_12,6.0,1.0,0.0,0.0,0
ACP_negative_13,5.0,0.0,1.0,0.0,0
ACP_negative_14,6.0,0.0,0.0,0.0,0
ACP_negative_15,2.0,0.0,0.0,0.0,0
ACP_negative_16,11.0,0.0,0.0,0.0,0
ACP_negative_17,4.0,0.0,0.0,0.0,0
ACP_negative_18,8.0,0.0,0.0,0.0,0
ACP_negative_19,11.0,1.0,0.0,0.0,0
ACP_negative_20,11.0,0.0,1.0,0.0,0
ACP_negative_21,15.0,0.0,0.0,0.0,0
ACP_negative_22,7.0,0.0,0.0,0.0,0
ACP_negative_23,12.0,0.0,0.0,0.0,0
ACP_negative_24,11.0,0.0,0.0,0.0,0
ACP_negative_25,12.0,0.0,0.0,0.0,0
ACP_negative_26,7.0,0.0,0.0,0.0,0
ACP_negative_27,3.0,0.0,1.0,0.0,0
ACP_negative_28,11.0,0.0,0.0,0.0,0
ACP_negative_29,6.0,0.0,1.0,0.0,0
ACP_negative_30,13.0,1.0,0.0,0.0,0
ACP_negative_31,13.0,0.0,1.0,0.0,0
ACP_negative_32,8.0,0.0,0.0,0.0,0
ACP_negative_33,5.0,0.0,0.0,0.0,0
ACP_negative_34,15.0,0.0,0.0,0.0,0
ACP_negative_35,7.0,0.0,0.0,0.0,0
ACP_negative_36,4.0,0.0,0.0,0.0,0
ACP_negative_37,9.0,0.0,0.0,0.0,0
ACP_negative_38,8.0,0.0,0.0,0.0,0
ACP_negative_39,5.0,0.0,0.0,0.0,0
ACP_negative_40,16.0,0.0,0.0,0.0,0
ACP_negative_41,5.0,0.0,0.0,0.0,0
ACP_negative_42,3.0,0.0,0.0,0.0,0
ACP_negative_43,10.0,0.0,0.0,0.0,0
ACP_negative_44,5.0,0.0,0.0,0.0,0
ACP_negative_45,7.0,0.0,0.0,0.0,0
ACP_negative_46,10.0,0.0,0.0,0.0,0
ACP_negative_47,16.0,0.0,0.0,0.0,0
ACP_negative_48,12.0,0.0,0.0,0.0,0
ACP_negative_49,7.0,0.0,0.0,0.0,0
ACP_negative_50,6.0,0.0,0.0,0.0,0
ACP_negative_51,4.0,0.0,0.0,0.0,0
ACP_negative_52,10.0,1.0,0.0,0.0,0
ACP_negative_53,4.0,1.0,0.0,0.0,0
ACP_negative_54,7.0,0.0,0.0,0.0,0
ACP_negative_55,8.0,0.0,1.0,0.0,0
ACP_negative_56,4.0,0.0,0.0,0.0,0
ACP_negative_57,7.0,0.0,0.0,0.0,0
ACP_negative_58,9.0,1.0,1.0,0.0,0
ACP_negative_59,5.0,0.0,0.0,0.0,0
ACP_negative_60,7.0,0.0,0.0,0.0,0
ACP_negative_61,8.0,0.0,0.0,0.0,0
ACP_negative_62,5.0,0.0,0.0,0.0,0
ACP_negative_63,0.0,1.0,1.0,0.0,0
ACP_negative_64,15.0,1.0,0.0,0.0,0
ACP_negative_65,11.0,0.0,0.0,0.0,0
ACP_negative_66,5.0,0.0,0.0,0.0,0
ACP_negative_67,8.0,0.0,0.0,0.0,0
ACP_negative_68,10.0,0.0,0.0,0.0,0
ACP_negative_69,4.0,0.0,0.0,0.0,0
ACP_negative_70,4.0,1.0,0.0,0.0,0
ACP_negative_71,4.0,0.0,0.0,0.0,0
ACP_negative_72,9.0,0.0,0.0,0.0,0
ACP_negative_73,5.0,0.0,0.0,0.0,0
ACP_negative_74,5.0,0.0,0.0,0.0,0
ACP_negative_75,13.0,1.0,0.0,0.0,0
ACP_negative_76,6.0,1.0,0.0,0.0,0
ACP_negative_77,10.0,0.0,0.0,0.0,0
ACP_negative_78,12.0,0.0,0.0,0.0,0
ACP_negative_79,7.0,0.0,0.0,0.0,0
ACP_negative_80,15.0,0.0,0.0,0.0,0
ACP_negative_81,15.0,0.0,0.0,0.0,0
ACP_negative_82,8.0,0.0,0.0,0.0,0
ACP_negative_83,14.0,0.0,0.0,0.0,0
ACP_negative_84,11.0,0.0,0.0,0.0,0
ACP_negative_85,7.0,0.0,1.0,0.0,0
ACP_negative_86,7.0,0.0,0.0,0.0,0
ACP_negative_87,7.0,0.0,0.0,0.0,0
ACP_negative_88,5.0,1.0,0.0,0.0,0
ACP_negative_89,5.0,0.0,0.0,0.0,0
ACP_negative_90,4.0,0.0,1.0,0.0,0
ACP_negative_91,7.0,0.0,1.0,0.0,0
ACP_negative_92,10.0,0.0,0.0,0.0,0
ACP_negative_93,6.0,0.0,0.0,0.0,0
ACP_negative_94,9.0,0.0,0.0,0.0,0
ACP_negative_95,11.0,0.0,0.0,0.0,0
ACP_negative_96,8.0,0.0,1.0,0.0,0
ACP_negative_97,9.0,0.0,0.0,0.0,0
ACP_negative_98,2.0,1.0,0.0,0.0,0
ACP_negative_99,11.0,0.0,0.0,0.0,0
ACP_negative_100,10.0,0.0,1.0,0.0,0
ACP_negative_101,12.0,1.0,0.0,0.0,0
ACP_negative_102,8.0,0.0,0.0,0.0,0
ACP_negative_103,6.0,0.0,0.0,0.0,0
ACP_negative_104,2.0,1.0,0.0,0.0,0
ACP_negative_105,4.0,0.0,0.0,0.0,0
ACP_negative_106,15.0,0.0,0.0,0.0,0
ACP_negative_107,8.0,0.0,0.0,0.0,0
ACP_negative_108,16.0,0.0,0.0,0.0,0
ACP_negative_109,4.0,0.0,0.0,0.0,0
ACP_negative_110,8.0,0.0,0.0,0.0,0
ACP_negative_111,14.0,0.0,0.0,0.0,0
ACP_negative_112,12.0,0.0,0.0,0.0,0
ACP_negative_113,7.0,0.0,0.0,0.0,0
ACP_negative_114,5.0,0.0,0.0,0.0,0
ACP_negative_115,15.0,0.0,1.0,0.0,0
ACP_negative_116,11.0,0.0,0.0,0.0,0
ACP_negative_117,9.0,1.0,0.0,0.0,0
ACP_negative_118,12.0,2.0,0.0,0.0,0
ACP_negative_119,12.0,0.0,0.0,0.0,0
ACP_negative_120,4.0,0.0,0.0,0.0,0
ACP_negative_121,8.0,0.0,0.0,0.0,0
ACP_negative_122,11.0,0.0,0.0,0.0,0
ACP_negative_123,10.0,0.0,0.0,0.0,0
ACP_negative_124,6.0,0.0,0.0,0.0,0
ACP_negative_125,5.0,0.0,0.0,0.0,0
ACP_negative_126,11.0,1.0,0.0,0.0,0
ACP_negative_127,7.0,0.0,0.0,0.0,0
ACP_negative_128,14.0,0.0,0.0,0.0,0
ACP_negative_129,5.0,0.0,0.0,0.0,0
ACP_negative_130,8.0,1.0,0.0,0.0,0
ACP_negative_131,2.0,0.0,1.0,0.0,0
ACP_negative_132,6.0,0.0,0.0,0.0,0
ACP_negative_133,7.0,0.0,0.0,0.0,0
ACP_negative_134,13.0,0.0,0.0,0.0,0
ACP_negative_135,13.0,1.0,0.0,0.0,0
ACP_negative_136,4.0,1.0,0.0,0.0,0
ACP_negative_137,10.0,0.0,0.0,0.0,0
ACP_negative_138,6.0,0.0,0.0,0.0,0
ACP_negative_139,9.0,3.0,0.0,0.0,0
ACP_negative_140,8.0,0.0,0.0,0.0,0
ACP_negative_141,10.0,0.0,0.0,0.0,0
ACP_negative_142,10.0,0.0,0.0,0.0,0
ACP_negative_143,12.0,0.0,1.0,0.0,0
ACP_negative_144,4.0,0.0,0.0,0.0,0
ACP_negative_145,14.0,0.0,0.0,0.0,0
ACP_negative_146,4.0,0.0,0.0,0.0,0
ACP_negative_147,7.0,0.0,0.0,0.0,0
ACP_negative_148,9.0,0.0,0.0,0.0,0
ACP_negative_149,12.0,0.0,1.0,0.0,0
ACP_negative_150,7.0,0.0,0.0,0.0,0
ACP_negative_151,15.0,1.0,0.0,0.0,0
ACP_negative_152,12.0,0.0,2.0,0.0,0
ACP_negative_153,2.0,0.0,1.0,0.0,0
ACP_negative_154,0.0,2.0,1.0,0.0,0
ACP_negative_155,7.0,0.0,0.0,0.0,0
ACP_negative_156,10.0,0.0,0.0,0.0,0
ACP_negative_157,13.0,1.0,0.0,0.0,0
ACP_negative_158,14.0,0.0,0.0,0.0,0
ACP_negative_159,9.0,0.0,0.0,0.0,0
ACP_negative_160,2.0,0.0,1.0,0.0,0
ACP_negative_161,11.0,0.0,0.0,0.0,0
ACP_negative_162,13.0,0.0,0.0,0.0,0
ACP_negative_163,15.0,0.0,0.0,0.0,0
ACP_negative_164,10.0,0.0,0.0,0.0,0
ACP_negative_165,3.0,0.0,0.0,0.0,0
ACP_negative_166,8.0,0.0,0.0,0.0,0
ACP_negative_167,10.0,0.0,0.0,0.0,0
ACP_negative_168,1.0,1.0,0.0,0.0,0
ACP_negative_169,3.0,0.0,0.0,0.0,0
ACP_negative_170,10.0,1.0,1.0,0.0,0
ACP_negative_171,11.0,0.0,0.0,0.0,0
ACP_negative_172,8.0,0.0,0.0,0.0,0
ACP_negative_173,11.0,0.0,0.0,0.0,0
ACP_negative_174,13.0,1.0,0.0,0.0,0
ACP_negative_175,10.0,0.0,0.0,0.0,0
ACP_negative_176,8.0,0.0,0.0,0.0,0
ACP_negative_177,10.0,0.0,0.0,0.0,0
ACP_negative_178,4.0,0.0,0.0,0.0,0
ACP_negative_179,15.0,0.0,0.0,0.0,0
ACP_negative_180,14.0,0.0,0.0,0.0,0
ACP_negative_181,4.0,1.0,1.0,0.0,0
ACP_negative_182,14.0,0.0,0.0,0.0,0
ACP_negative_183,5.0,0.0,0.0,0.0,0
ACP_negative_184,7.0,0.0,0.0,0.0,0
ACP_negative_185,9.0,0.0,0.0,0.0,0
ACP_negative_186,12.0,0.0,0.0,0.0,0
ACP_negative_187,9.0,0.0,0.0,0.0,0
ACP_negative_188,3.0,1.0,0.0,0.0,0
ACP_negative_189,7.0,0.0,0.0,0.0,0
ACP_negative_190,14.0,1.0,0.0,0.0,0
ACP_negative_191,11.0,0.0,0.0,0.0,0
ACP_negative_192,15.0,0.0,0.0,0.0,0
ACP_negative_193,2.0,0.0,0.0,0.0,0
ACP_negative_194,10.0,0.0,0.0,0.0,0
ACP_negative_195,7.0,0.0,1.0,0.0,0
ACP_negative_196,12.0,0.0,0.0,0.0,0
ACP_negative_197,8.0,0.0,0.0,0.0,0
ACP_negative_198,8.0,0.0,0.0,0.0,0
ACP_negative_199,15.0,0.0,1.0,0.0,0
ACP_negative_200,5.0,0.0,0.0,0.0,0
ACP_negative_201,12.0,0.0,0.0,0.0,0
ACP_negative_202,5.0,0.0,0.0,0.0,0
ACP_negative_203,16.0,0.0,0.0,0.0,0
ACP_negative_204,2.0,1.0,0.0,0.0,0
ACP_negative_205,4.0,0.0,0.0,0.0,0
ACP_negative_206,7.0,0.0,0.0,0.0,0
ACP_negative_207,12.0,0.0,0.0,0.0,0
ACP_negative_208,8.0,0.0,0.0,0.0,0
ACP_negative_209,16.0,1.0,0.0,0.0,0
ACP_negative_210,7.0,0.0,0.0,0.0,0
ACP_negative_211,10.0,0.0,0.0,0.0,0
ACP_negative_212,7.0,1.0,0.0,0.0,0
ACP_negative_213,12.0,0.0,0.0,0.0,0
ACP_negative_214,16.0,0.0,0.0,0.0,0
ACP_negative_215,10.0,0.0,0.0,0.0,0
ACP_negative_216,3.0,0.0,0.0,0.0,0
ACP_negative_217,7.0,1.0,0.0,0.0,0
ACP_negative_218,13.0,1.0,0.0,0.0,0
ACP_negative_219,12.0,0.0,0.0,0.0,0
ACP_negative_220,4.0,1.0,0.0,0.0,0
ACP_negative_221,5.0,0.0,0.0,0.0,0
ACP_negative_222,12.0,0.0,0.0,0.0,0
ACP_negative_223,12.0,0.0,0.0,0.0,0
ACP_negative_224,7.0,0.0,0.0,0.0,0
ACP_negative_225,10.0,1.0,0.0,0.0,0
ACP_negative_226,11.0,0.0,0.0,0.0,0
ACP_negative_227,6.0,0.0,0.0,0.0,0
ACP_negative_228,10.0,1.0,0.0,0.0,0
ACP_negative_229,6.0,0.0,0.0,0.0,0
ACP_negative_230,7.0,0.0,0.0,0.0,0
ACP_negative_231,4.0,1.0,0.0,0.0,0
ACP_negative_232,7.0,0.0,0.0,0.0,0
ACP_negative_233,6.0,0.0,0.0,0.0,0
ACP_negative_234,9.0,0.0,0.0,0.0,0
ACP_negative_235,9.0,1.0,0.0,0.0,0
ACP_negative_236,9.0,0.0,0.0,0.0,0
ACP_negative_237,8.0,0.0,0.0,0.0,0
ACP_negative_238,10.0,1.0,0.0,0.0,0
ACP_negative_239,7.0,0.0,1.0,0.0,0
ACP_negative_240,11.0,0.0,0.0,0.0,0
ACP_negative_241,11.0,0.0,0.0,0.0,0
ACP_negative_242,12.0,0.0,0.0,0.0,0
ACP_negative_243,15.0,1.0,0.0,0.0,0
ACP_negative_244,12.0,0.0,0.0,0.0,0
ACP_negative_245,9.0,0.0,0.0,0.0,0
ACP_negative_246,8.0,0.0,0.0,0.0,0
ACP_negative_247,10.0,0.0,0.0,0.0,0
ACP_negative_248,8.0,0.0,0.0,0.0,0
ACP_negative_249,12.0,0.0,0.0,0.0,0
ACP_negative_250,2.0,0.0,1.0,0.0,0
ACP_negative_251,6.0,0.0,0.0,0.0,0
ACP_negative_252,7.0,0.0,0.0,0.0,0
ACP_negative_253,14.0,0.0,0.0,0.0,0
ACP_negative_254,11.0,0.0,0.0,0.0,0
ACP_negative_255,10.0,0.0,0.0,0.0,0
ACP_negative_256,10.0,0.0,0.0,0.0,0
ACP_negative_257,10.0,0.0,0.0,0.0,0
ACP_negative_258,8.0,0.0,0.0,0.0,0
ACP_negative_259,8.0,1.0,0.0,0.0,0
ACP_negative_260,6.0,0.0,0.0,0.0,0
ACP_negative_261,8.0,0.0,0.0,0.0,0
ACP_negative_262,2.0,0.0,0.0,0.0,0
ACP_negative_263,14.0,1.0,0.0,0.0,0
ACP_negative_264,14.0,0.0,0.0,0.0,0
ACP_negative_265,8.0,1.0,0.0,0.0,0
ACP_negative_266,6.0,0.0,0.0,0.0,0
ACP_negative_267,7.0,1.0,0.0,0.0,0
ACP_negative_268,12.0,0.0,0.0,0.0,0
ACP_negative_269,12.0,0.0,0.0,0.0,0
ACP_negative_270,13.0,0.0,0.0,0.0,0
ACP_negative_271,6.0,0.0,0.0,0.0,0
ACP_negative_272,11.0,0.0,0.0,0.0,0
ACP_negative_273,7.0,0.0,0.0,0.0,0
ACP_negative_274,10.0,0.0,0.0,0.0,0
ACP_negative_275,9.0,0.0,0.0,0.0,0
ACP_negative_276,11.0,0.0,0.0,0.0,0
ACP_negative_277,5.0,0.0,0.0,0.0,0
ACP_negative_278,16.0,0.0,1.0,0.0,0
ACP_negative_279,10.0,0.0,0.0,0.0,0
ACP_negative_280,5.0,0.0,0.0,0.0,0
ACP_negative_281,6.0,0.0,0.0,0.0,0
ACP_negative_282,15.0,0.0,0.0,0.0,0
ACP_negative_283,16.0,0.0,0.0,0.0,0
ACP_negative_284,11.0,0.0,0.0,0.0,0
ACP_negative_285,11.0,0.0,0.0,0.0,0
ACP_negative_286,13.0,0.0,0.0,0.0,0
ACP_negative_287,8.0,0.0,0.0,0.0,0
ACP_negative_288,3.0,1.0,1.0,0.0,0
ACP_negative_289,7.0,0.0,0.0,0.0,0
ACP_negative_290,14.0,1.0,0.0,0.0,0
ACP_negative_291,14.0,1.0,1.0,0.0,0
ACP_negative_292,7.0,0.0,0.0,0.0,0
ACP_negative_293,12.0,0.0,0.0,0.0,0
ACP_negative_294,12.0,0.0,1.0,0.0,0
ACP_negative_295,4.0,0.0,0.0,0.0,0
ACP_negative_296,11.0,1.0,0.0,0.0,0
ACP_negative_297,10.0,0.0,1.0,0.0,0
ACP_negative_298,8.0,0.0,0.0,0.0,0
ACP_negative_299,1.0,0.0,2.0,0.0,0
ACP_negative_300,8.0,0.0,0.0,0.0,0
ACP_negative_301,4.0,0.0,1.0,0.0,0
ACP_negative_302,5.0,1.0,0.0,0.0,0
ACP_negative_303,5.0,0.0,0.0,0.0,0
ACP_negative_304,12.0,0.0,0.0,0.0,0
ACP_negative_305,8.0,0.0,0.0,0.0,0
ACP_negative_306,12.0,0.0,0.0,0.0,0
ACP_negative_307,6.0,0.0,1.0,0.0,0
ACP_negative_308,3.0,0.0,0.0,0.0,0
ACP_negative_309,5.0,0.0,0.0,0.0,0
ACP_negative_310,7.0,1.0,0.0,0.0,0
ACP_negative_311,6.0,1.0,0.0,0.0,0
ACP_negative_312,8.0,0.0,0.0,0.0,0
ACP_negative_313,11.0,0.0,0.0,0.0,0
ACP_negative_314,13.0,0.0,0.0,0.0,0
ACP_negative_315,9.0,0.0,0.0,0.0,0
ACP_negative_316,5.0,0.0,0.0,0.0,0
ACP_negative_317,8.0,0.0,0.0,0.0,0
ACP_negative_318,8.0,0.0,0.0,0.0,0
ACP_negative_319,13.0,1.0,0.0,0.0,0
ACP_negative_320,9.0,0.0,0.0,0.0,0
ACP_negative_321,4.0,0.0,0.0,0.0,0
ACP_negative_322,7.0,0.0,0.0,0.0,0
ACP_negative_323,12.0,0.0,0.0,0.0,0
ACP_negative_324,8.0,0.0,0.0,0.0,0
ACP_negative_325,17.0,0.0,0.0,0.0,0
ACP_negative_326,3.0,0.0,0.0,0.0,0
ACP_negative_327,11.0,0.0,0.0,0.0,0
ACP_negative_328,8.0,0.0,0.0,0.0,0
ACP_negative_329,16.0,1.0,0.0,0.0,0
ACP_negative_330,9.0,0.0,0.0,0.0,0
ACP_negative_331,12.0,1.0,0.0,0.0,0
ACP_negative_332,8.0,0.0,0.0,0.0,0
ACP_negative_333,16.0,0.0,0.0,0.0,0
ACP_negative_334,6.0,0.0,0.0,0.0,0
ACP_negative_335,3.0,0.0,1.0,0.0,0
ACP_negative_336,4.0,0.0,0.0,0.0,0
ACP_negative_337,8.0,0.0,0.0,0.0,0
ACP_negative_338,10.0,1.0,1.0,0.0,0
